City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Dugway,Utah,441,85,Salt Lake City,1244671,$104145,48.36%,34,N/A,N/A,N/A,37,0.0%,$1053,53.59%,N/A,N/A,0.0%,2.74%,96.41%,Tooele County,20.80%,50.90%,22.0%,2.49%,54.65%,9.07%,6.58%,Mountain Standard Time,90,38,52,54,12,43%,23%,33,44,86,66%,83%,47%,12.33,2.38,2.85,29.81%,15.05%,41.56%,35.9,19,8.4,39.0,95,5004,4.5,5.21,UT-20450,40.2306863,-112.7540532
Erda,Utah,3294,174,Salt Lake City,1244671,$153068,38.36%,36,$595000,3067,$194,15,92.34%,N/A,38.76%,N/A,N/A,3.24%,12.59%,76.06%,Tooele County,20.80%,50.90%,0.0%,3.95%,80.97%,2.43%,2.4%,Mountain Standard Time,92,38,54,65,20,43%,23%,33,44,88,66%,83%,47%,17.28,2.55,4.54,22.6%,15.71%,26.22%,73.6,23,8.4,39.0,88,4521,4.5,18.9,UT-23640,40.6027943,-112.3213724
Grantsville,Utah,13637,364,Salt Lake City,1244671,$97216,23.9%,30,$475000,2827,$168,20,88.74%,$1062,42.13%,301,1356,5.28%,3.58%,68.45%,Tooele County,20.80%,50.90%,1.0%,0.1%,86.87%,10.09%,3.15%,Mountain Standard Time,93,36,57,65,18,43%,23%,33,44,89,66%,83%,47%,11.11,1.86,2.46,21.01%,13.08%,25.67%,35.9,19,8.4,39.0,90,4161,4.5,37.47,UT-31120,40.6147451,-112.4776812
Ophir,Utah,26,200,Salt Lake City,1244671,N/A,38.46%,N/A,N/A,N/A,N/A,N/A,100.0%,N/A,0.0%,N/A,N/A,0.0%,0.0%,100.0%,Tooele County,20.80%,50.90%,0.0%,0.0%,38.46%,0.0%,0.0%,Mountain Standard Time,92,38,54,52,12,43%,23%,33,44,88,66%,83%,47%,38.27,4.04,12.49,29.51%,16.59%,39.44%,73.6,23,8.4,39.0,92,8139,4.5,0.13,UT-56750,40.3732015,-112.2448002
Rush Valley,Utah,425,24,Salt Lake City,1244671,$85917,14.58%,46,N/A,N/A,N/A,42,84.97%,$1103,37.5%,N/A,N/A,6.82%,1.1%,53.53%,Tooele County,20.80%,50.90%,0.0%,1.65%,92.94%,1.41%,0.71%,Mountain Standard Time,92,38,54,65,20,43%,23%,33,44,88,66%,83%,47%,17.61,2.58,5.28,29.81%,15.05%,41.56%,73.6,23,8.4,39.0,92,4653,4.5,18.08,UT-65240,40.3613007,-112.4506326
Stansbury Park,Utah,11163,4791,Salt Lake City,1244671,$132429,38.48%,32,$505000,2538,$199,16,88.03%,$1761,33.43%,N/A,N/A,1.92%,1.31%,75.97%,Tooele County,20.80%,50.90%,0.04%,0.41%,81.82%,14.94%,3.36%,Mountain Standard Time,92,38,54,65,20,43%,23%,33,44,88,66%,83%,47%,17.28,2.55,4.54,22.6%,15.71%,26.22%,73.6,23,8.4,39.0,88,4521,4.5,2.33,UT-72720,40.6355659,-112.3054366
Stockton,Utah,897,534,Salt Lake City,1244671,$92857,9.02%,41,$365000,1816,$201,30,89.74%,$758,47.35%,N/A,N/A,4.46%,5.33%,66.37%,Tooele County,20.80%,50.90%,0.0%,0.0%,96.66%,1.45%,0.0%,Mountain Standard Time,92,38,54,65,20,43%,23%,33,44,88,66%,83%,47%,17.61,2.58,5.28,22.6%,15.71%,26.22%,73.6,23,8.4,39.0,92,4653,4.5,1.68,UT-73050,40.4495931,-112.36739
Tooele,Utah,37265,1544,Salt Lake City,1244671,$88893,17.99%,33,$423000,2431,$174,27,83.1%,$1166,45.48%,204,2407,5.32%,3.78%,71.4%,Tooele County,20.80%,50.90%,0.73%,0.93%,77.66%,15.55%,3.33%,Mountain Standard Time,92,38,54,65,20,43%,23%,33,44,88,66%,83%,47%,17.28,2.55,4.54,22.6%,15.71%,26.22%,73.6,23,8.4,39.0,89,4521,4.5,24.14,UT-76680,40.5393314,-112.3082419
Vernon,Utah,324,40,Salt Lake City,1244671,$76250,20.21%,43,N/A,N/A,N/A,43,85.67%,$917,58.11%,N/A,N/A,14.51%,0.76%,55.27%,Tooele County,20.80%,50.90%,0.0%,0.0%,95.99%,2.16%,0.0%,Mountain Standard Time,90,38,52,54,12,43%,23%,33,44,86,66%,83%,47%,12.33,2.38,2.85,22.77%,11.76%,32.11%,73.6,23,8.4,39.0,92,5004,4.5,8.06,UT-80200,40.0955892,-112.4457762
Wendover,Utah,1264,142,Salt Lake City,1244671,$45938,7.04%,29,N/A,N/A,N/A,42,44.91%,$688,50.33%,N/A,N/A,22.23%,3.72%,70.72%,Tooele County,20.80%,50.90%,0.4%,0.0%,32.99%,66.61%,32.99%,Mountain Standard Time,94,35,59,68,18,37%,20%,27,36,90,66%,83%,47%,10.28,1.91,1.78,14.38%,12.42%,15.22%,17.0,9,5.7,20.7,95,3873,4.5,8.93,UT-82730,40.7240295,-114.0250989
