City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Bawcomville,Louisiana,2635,831,Monroe,207351,$32721,3.83%,47,$94000,1709,$55,34,50.23%,$979,65.2%,N/A,N/A,39.89%,5.13%,51.09%,Ouachita County,35.90%,61.40%,0.19%,18.37%,78.52%,1.86%,0.95%,Central Standard Time,94,57,37,72,37,58%,56%,54,70,106,58%,69%,50%,56.89,11.78,15.42,23.97%,22.97%,27.67%,0.4,0,7.3,55.9,47,69,5.5,3.17,LA-05105,32.4702409,-92.1735691
Brownsville,Louisiana,3996,1148,Monroe,207351,$26971,12.94%,42,N/A,N/A,N/A,35,55.19%,$809,61.6%,N/A,N/A,31.66%,16.27%,58.12%,Ouachita County,35.90%,61.40%,0.33%,36.71%,54.25%,4.65%,0.55%,Central Standard Time,94,57,37,72,37,58%,56%,54,70,106,58%,69%,50%,56.89,11.78,15.42,23.97%,22.97%,27.67%,0.4,0,7.3,55.9,37,69,5.5,3.48,LA-10225,32.4882651,-92.1618448
Calhoun,Louisiana,329,139,Monroe,207351,$133476,16.38%,23,N/A,N/A,N/A,15,100.0%,N/A,68.0%,N/A,N/A,0.0%,0.0%,87.0%,Ouachita County,35.90%,61.40%,0.0%,0.0%,82.98%,17.02%,0.0%,Central Standard Time,93,58,35,72,34,58%,56%,54,70,105,58%,69%,50%,58.71,12.5,16.33,23.97%,22.97%,27.67%,0.4,0,7.3,55.9,56,132,5.5,2.36,LA-11825,32.5153087,-92.3539261
Claiborne,Louisiana,12647,1270,Monroe,207351,$69173,33.06%,35,$205000,1680,$122,31,69.1%,$1181,45.26%,N/A,N/A,11.25%,2.06%,64.47%,Ouachita County,35.90%,61.40%,2.18%,5.34%,88.6%,2.89%,3.77%,Central Standard Time,94,57,37,72,37,58%,56%,54,70,106,58%,69%,50%,57.59,12.6,16.18,23.97%,22.97%,27.67%,0.4,0,7.3,55.9,46,81,5.5,9.96,LA-15605,32.5378568,-92.198023
Lakeshore,Louisiana,3111,3660,Monroe,207351,$39958,17.84%,30,$180000,1667,$108,48,44.21%,$1030,64.37%,N/A,N/A,39.99%,5.56%,55.93%,Ouachita County,35.90%,61.40%,0.42%,68.43%,26.65%,2.54%,0.42%,Central Standard Time,94,57,37,72,37,58%,56%,54,70,106,58%,69%,50%,56.74,11.84,15.58,28.99%,27.91%,33.44%,0.4,0,7.3,55.9,51,72,5.5,0.85,LA-41470,32.5349578,-92.0328916
Monroe,Louisiana,47241,1593,Monroe,207351,$36521,28.76%,35,$160000,1509,$106,49,44.1%,$823,68.32%,1765,6578,38.88%,10.66%,52.7%,Ouachita County,35.90%,61.40%,1.52%,60.38%,32.73%,2.99%,2.27%,Central Standard Time,94,57,37,72,37,58%,56%,54,70,106,58%,69%,50%,57.59,12.6,16.18,28.99%,27.91%,33.44%,0.4,0,7.3,55.9,47,81,5.5,29.66,LA-51410,32.5185382,-92.0773404
Richwood,Louisiana,3840,1524,Monroe,207351,$31386,6.31%,37,N/A,N/A,N/A,29,29.45%,$873,87.11%,N/A,N/A,38.65%,8.49%,25.63%,Ouachita County,35.90%,61.40%,0.63%,76.07%,16.07%,6.33%,1.69%,Central Standard Time,94,57,37,72,37,58%,56%,54,70,106,58%,69%,50%,56.37,11.99,15.6,28.11%,27.58%,33.0%,0.4,0,7.3,55.9,60,63,5.5,2.52,LA-64660,32.4486486,-92.0773194
Sterlington,Louisiana,2045,723,Monroe,207351,$67986,17.19%,37,$210000,1544,$136,18,52.67%,$1022,49.3%,N/A,N/A,19.58%,1.05%,61.08%,Ouachita County,35.90%,61.40%,0.39%,22.25%,73.11%,5.13%,1.91%,Central Standard Time,94,57,37,72,37,58%,56%,54,70,106,58%,69%,50%,60.91,12.23,17.13,29.29%,28.46%,34.89%,0.4,0,7.3,55.9,44,72,5.5,2.83,LA-73255,32.688889,-92.0603405
Swartz,Louisiana,4691,576,Monroe,207351,$69968,28.26%,33,$245000,1856,$132,35,77.77%,$991,56.27%,N/A,N/A,14.57%,2.1%,61.4%,Ouachita County,35.90%,61.40%,0.21%,20.44%,75.78%,1.13%,0.7%,Central Standard Time,94,57,37,72,37,57%,57%,54,70,108,59%,66%,50%,60.91,12.23,17.13,29.29%,28.46%,34.89%,0.4,0,6.1,66.4,57,72,5.5,8.14,LA-74340,32.5808756,-91.9868866
West Monroe,Louisiana,12837,1599,Monroe,207351,$46663,22.58%,36,$158000,1629,$97,44,37.35%,$815,62.51%,914,7327,26.86%,8.42%,61.11%,Ouachita County,35.90%,61.40%,1.08%,39.44%,47.85%,9.66%,5.34%,Central Standard Time,94,57,37,72,37,58%,56%,54,70,106,58%,69%,50%,56.89,11.78,15.42,23.97%,22.97%,27.67%,0.4,0,7.3,55.9,39,69,5.5,8.03,LA-80955,32.5120161,-92.1512939
