City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Afton,Minnesota,2936,117,Minneapolis-St. Paul-Bloomington,3659156,$114574,55.99%,51,$725000,3486,$208,41,93.62%,$2068,38.3%,N/A,N/A,6.11%,3.32%,57.18%,Washington County,46.50%,44.70%,1.12%,0.65%,94.45%,0.75%,6.1%,Central Standard Time,80,23,57,63,5,64%,60%,34,58,82,50%,60%,45%,34.13,13.89,3.57,30.16%,36.15%,21.89%,49.7,26,8.5,39.7,70,873,3.1,25.09,MN-00316,44.9041707,-92.8173764
Bayport,Minnesota,3801,2160,Minneapolis-St. Paul-Bloomington,3659156,$92292,21.53%,39,$368000,1696,$217,58,76.35%,$1541,59.82%,26,495,5.76%,2.44%,38.25%,Washington County,46.50%,44.70%,1.13%,16.21%,71.19%,4.58%,5.84%,Central Standard Time,80,23,57,63,5,64%,60%,34,58,82,50%,60%,45%,34.13,13.89,3.57,30.16%,36.15%,21.89%,49.7,26,8.5,39.7,54,873,3.1,1.76,MN-04114,45.0152203,-92.7788877
Baytown,Minnesota,1827,226,Minneapolis-St. Paul-Bloomington,3659156,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Washington County,46.50%,44.70%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,80,23,57,63,5,64%,60%,34,58,82,50%,60%,45%,34.13,13.89,3.57,30.16%,36.15%,21.89%,49.7,26,8.5,39.7,62,873,3.1,8.08,MN-04132,45.0082762,-92.8250222
Birchwood Village,Minnesota,1082,3182,Minneapolis-St. Paul-Bloomington,3659156,$127321,64.12%,42,$485000,2771,$175,48,82.47%,$1783,44.51%,N/A,N/A,4.07%,1.97%,70.13%,Washington County,46.50%,44.70%,1.11%,4.34%,87.89%,3.42%,1.76%,Central Standard Time,84,26,58,65,10,64%,60%,34,58,88,50%,60%,45%,34.77,14.47,3.46,31.29%,36.04%,25.0%,48.5,24,8.5,39.7,54,897,3.1,0.34,MN-06058,45.0597689,-92.9776922
Cottage Grove,Minnesota,38582,1147,Minneapolis-St. Paul-Bloomington,3659156,$108887,39.76%,36,$385000,1974,$195,33,90.19%,$1585,40.7%,77,1571,3.12%,2.98%,73.35%,Washington County,46.50%,44.70%,6.75%,4.99%,80.68%,4.26%,6.96%,Central Standard Time,84,24,60,64,7,64%,60%,34,58,88,50%,60%,45%,34.77,14.09,3.66,32.41%,34.18%,29.89%,51.9,32,8.5,39.7,58,621,3.1,33.64,MN-13456,44.8161445,-92.9274011
Dellwood,Minnesota,1320,493,Minneapolis-St. Paul-Bloomington,3659156,$206979,71.83%,43,$854000,4825,$177,38,97.52%,N/A,33.57%,N/A,N/A,2.8%,2.34%,66.19%,Washington County,46.50%,44.70%,0.53%,4.17%,90.23%,2.65%,2.42%,Central Standard Time,80,23,57,63,5,64%,60%,34,58,82,50%,60%,45%,34.77,14.47,3.46,31.29%,36.04%,25.0%,48.5,24,8.5,39.7,64,897,3.1,2.68,MN-15616,45.0985741,-92.9671864
Denmark,Minnesota,1738,61,Minneapolis-St. Paul-Bloomington,3659156,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Washington County,46.50%,44.70%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,84,24,60,64,7,64%,60%,34,58,88,50%,60%,45%,34.77,14.09,3.66,30.16%,36.15%,21.89%,49.7,26,8.5,39.7,70,621,3.1,28.49,MN-15688,44.811015,-92.8226984
Forest Lake,Minnesota,20366,667,Minneapolis-St. Paul-Bloomington,3659156,$87753,36.07%,39,$327000,1777,$184,32,77.98%,$1174,46.1%,146,3050,4.62%,5.08%,74.48%,Washington County,46.50%,44.70%,3.61%,2.99%,84.64%,4.64%,4.38%,Central Standard Time,84,25,59,61,4,64%,60%,34,58,88,50%,60%,45%,32.74,13.14,3.05,30.05%,34.62%,24.89%,49.6,31,8.5,39.7,59,828,3.1,30.54,MN-21770,45.2535753,-92.9582433
Grant,Minnesota,3966,158,Minneapolis-St. Paul-Bloomington,3659156,$124871,53.61%,43,$560000,2240,$250,43,90.75%,N/A,29.75%,N/A,N/A,3.78%,0.76%,60.51%,Washington County,46.50%,44.70%,0.91%,0.68%,94.48%,1.64%,2.7%,Central Standard Time,80,23,57,63,5,64%,60%,34,58,82,50%,60%,45%,34.05,13.97,3.54,31.29%,36.04%,25.0%,48.5,24,8.5,39.7,65,822,3.1,25.07,MN-25334,45.0825113,-92.9090387
Grey Cloud Island,Minnesota,261,122,Minneapolis-St. Paul-Bloomington,3659156,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Washington County,46.50%,44.70%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,84,24,60,64,7,64%,60%,34,58,88,50%,60%,45%,34.0,13.99,3.31,32.41%,34.18%,29.89%,51.9,32,8.5,39.7,61,840,3.1,2.14,MN-25982,44.8028681,-92.9987514
Hugo,Minnesota,15541,464,Minneapolis-St. Paul-Bloomington,3659156,$99587,37.79%,37,$400000,2286,$175,18,87.2%,$1651,39.88%,N/A,N/A,2.16%,2.11%,75.25%,Washington County,46.50%,44.70%,2.91%,2.14%,89.61%,3.4%,2.33%,Central Standard Time,80,23,57,63,5,64%,60%,34,58,82,50%,60%,45%,34.05,13.97,3.54,30.05%,34.62%,24.89%,49.6,31,8.5,39.7,63,822,3.1,33.46,MN-30392,45.1671008,-92.9587789
Lake Elmo,Minnesota,11237,508,Minneapolis-St. Paul-Bloomington,3659156,$159509,59.26%,40,$700000,3153,$222,24,93.97%,$1189,33.48%,N/A,N/A,3.41%,2.77%,71.24%,Washington County,46.50%,44.70%,2.08%,4.33%,84.84%,6.8%,7.19%,Central Standard Time,80,23,57,63,5,64%,60%,34,58,82,50%,60%,45%,34.13,13.89,3.57,31.29%,36.04%,25.0%,48.5,24,8.5,39.7,62,873,3.1,22.1,MN-34244,44.9944361,-92.9031176
Lake St. Croix Beach,Minnesota,1133,2023,Minneapolis-St. Paul-Bloomington,3659156,$88405,43.66%,50,N/A,N/A,N/A,51,90.93%,$1589,45.89%,N/A,N/A,6.06%,0.96%,72.82%,Washington County,46.50%,44.70%,4.06%,0.0%,90.2%,0.0%,4.32%,Central Standard Time,82,22,60,59,5,64%,60%,34,58,84,50%,60%,45%,34.13,13.89,3.57,30.16%,36.15%,21.89%,49.7,26,8.5,39.7,64,873,3.1,0.56,MN-34865,44.9245677,-92.7655784
Lakeland,Minnesota,1693,818,Minneapolis-St. Paul-Bloomington,3659156,$88548,41.35%,52,N/A,N/A,N/A,45,88.8%,$1301,38.89%,N/A,N/A,2.91%,4.2%,66.64%,Washington County,46.50%,44.70%,1.0%,0.0%,94.68%,3.07%,2.48%,Central Standard Time,80,23,57,63,5,64%,60%,34,58,82,50%,60%,45%,34.13,13.89,3.57,30.16%,36.15%,21.89%,49.7,26,8.5,39.7,64,873,3.1,2.07,MN-34622,44.9365676,-92.766114
Lakeland Shores,Minnesota,309,966,Minneapolis-St. Paul-Bloomington,3659156,$125000,43.96%,45,N/A,N/A,N/A,40,90.14%,$1125,36.07%,N/A,N/A,0.97%,0.0%,60.42%,Washington County,46.50%,44.70%,0.0%,0.0%,98.38%,0.0%,0.97%,Central Standard Time,80,23,57,63,5,64%,60%,34,58,82,50%,60%,45%,34.13,13.89,3.57,30.16%,36.15%,21.89%,49.7,26,8.5,39.7,64,873,3.1,0.32,MN-34658,44.9477507,-92.7611129
Landfall,Minnesota,719,10271,Minneapolis-St. Paul-Bloomington,3659156,$41979,13.0%,36,N/A,N/A,N/A,36,98.49%,N/A,66.9%,N/A,N/A,12.85%,1.02%,70.48%,Washington County,46.50%,44.70%,6.26%,0.0%,54.24%,34.91%,27.12%,Central Standard Time,84,24,60,65,9,64%,60%,34,58,88,50%,60%,45%,31.33,13.4,2.25,31.29%,36.04%,25.0%,48.5,24,8.5,39.7,48,639,3.1,0.07,MN-35414,44.9505532,-92.9771804
Mahtomedi,Minnesota,8041,2324,Minneapolis-St. Paul-Bloomington,3659156,$124276,61.49%,45,$455000,2167,$210,34,87.46%,$1683,36.43%,N/A,N/A,3.28%,2.26%,65.1%,Washington County,46.50%,44.70%,2.06%,2.72%,92.38%,0.86%,3.48%,Central Standard Time,80,23,57,63,5,64%,60%,34,58,82,50%,60%,45%,34.77,14.47,3.46,31.29%,36.04%,25.0%,48.5,24,8.5,39.7,57,897,3.1,3.46,MN-39428,45.0619112,-92.9660433
