City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Ainaloa,Hawaii,3493,1764,Hilo,200468,$51757,12.58%,42,$337000,1154,$292,19,68.45%,$1364,61.39%,N/A,N/A,23.65%,8.36%,50.89%,Hawaii County,63.60%,27.00%,13.4%,0.0%,28.11%,15.46%,8.36%,N/A,80,75,5,66,62,67%,67%,N/A,N/A,83,41%,43%,43%,161.18,35.64,44.59,81.01%,88.79%,72.89%,N/A,N/A,6.7,N/A,84,1020,9.7,1.98,HI-01085,19.5214769,-154.994377
Captain Cook,Hawaii,3751,292,Hilo,200468,$124551,26.58%,41,$390000,901,$433,37,54.12%,$1818,54.39%,N/A,N/A,8.95%,6.18%,56.23%,Hawaii County,63.60%,27.00%,17.52%,0.0%,32.02%,19.62%,8.02%,N/A,80,76,4,64,57,67%,67%,N/A,N/A,83,41%,43%,43%,23.19,6.27,4.12,18.71%,19.67%,14.22%,N/A,N/A,6.7,N/A,86,15,9.7,12.86,HI-03850,19.4995438,-155.893678
Discovery Harbour,Hawaii,1198,337,Hilo,200468,$64286,29.3%,59,$363000,1037,$350,19,81.96%,$1579,40.87%,N/A,N/A,13.84%,13.75%,37.81%,Hawaii County,63.60%,27.00%,4.59%,0.42%,57.26%,11.1%,10.52%,N/A,80,76,4,64,57,67%,67%,N/A,N/A,83,41%,43%,43%,55.93,15.83,14.24,27.53%,28.13%,22.78%,N/A,N/A,6.7,N/A,86,2037,9.7,3.56,HI-05900,19.042893,-155.630392
Eden Roc,Hawaii,973,152,Hilo,200468,$31324,30.3%,44,N/A,N/A,N/A,15,78.57%,$761,40.49%,N/A,N/A,21.79%,21.49%,46.96%,Hawaii County,63.60%,27.00%,0.72%,3.49%,44.09%,21.27%,5.34%,N/A,80,75,5,66,62,67%,67%,N/A,N/A,83,41%,43%,43%,161.18,35.64,44.59,81.01%,88.79%,72.89%,N/A,N/A,6.7,N/A,85,1020,9.7,6.4,HI-06325,19.49175,-155.0957854
Fern Acres,Hawaii,1714,252,Hilo,200468,$49554,20.57%,49,$498000,2092,$238,23,77.01%,$1099,46.71%,N/A,N/A,18.9%,17.3%,46.71%,Hawaii County,63.60%,27.00%,5.13%,3.21%,41.77%,16.16%,5.72%,N/A,80,75,5,66,62,67%,67%,N/A,N/A,83,41%,43%,43%,161.18,35.64,44.59,81.01%,88.79%,72.89%,N/A,N/A,6.7,N/A,85,1020,9.7,6.81,HI-07542,19.5082247,-155.0785456
Fern Forest,Hawaii,880,71,Hilo,200468,$33173,18.84%,54,$279000,719,$388,18,70.33%,N/A,61.6%,N/A,N/A,29.32%,0.0%,37.16%,Hawaii County,63.60%,27.00%,6.48%,1.59%,51.48%,19.32%,0.57%,N/A,80,75,5,66,62,67%,67%,N/A,N/A,83,41%,43%,43%,161.18,35.64,44.59,81.01%,88.79%,72.89%,N/A,N/A,6.7,N/A,85,1020,9.7,12.47,HI-07675,19.4647189,-155.1323787
Halaula,Hawaii,1049,240,Hilo,200468,$65694,20.85%,36,N/A,N/A,N/A,55,68.48%,N/A,65.49%,N/A,N/A,6.96%,5.14%,55.73%,Hawaii County,63.60%,27.00%,12.3%,1.81%,18.49%,18.21%,4.1%,N/A,87,81,6,74,67,67%,67%,N/A,N/A,96,41%,43%,43%,46.07,9.43,14.96,30.52%,30.44%,32.11%,N/A,N/A,6.7,N/A,86,2286,9.7,4.37,HI-09700,20.2241999,-155.7736126
Hawaiian Acres,Hawaii,4123,212,Hilo,200468,$79808,16.27%,38,$445000,1488,$299,18,89.1%,$1219,48.26%,N/A,N/A,25.85%,3.81%,57.11%,Hawaii County,63.60%,27.00%,5.31%,0.0%,36.6%,28.81%,9.75%,N/A,80,75,5,66,62,67%,67%,N/A,N/A,83,41%,43%,43%,161.18,35.64,44.59,81.01%,88.79%,72.89%,N/A,N/A,6.7,N/A,85,1020,9.7,19.43,HI-12450,19.5324608,-155.0497076
Hawaiian Beaches,Hawaii,4503,296,Hilo,200468,$42154,17.1%,44,$269000,1416,$190,32,75.48%,$1639,49.72%,N/A,N/A,36.12%,6.09%,37.72%,Hawaii County,63.60%,27.00%,8.51%,0.0%,42.15%,19.25%,12.64%,N/A,80,75,5,66,62,67%,67%,N/A,N/A,83,41%,43%,43%,122.14,28.7,36.69,84.82%,89.23%,79.56%,N/A,N/A,6.7,N/A,86,162,9.7,15.22,HI-12500,19.5446489,-154.9289327
Hawaiian Ocean View,Hawaii,3809,105,Hilo,200468,$45917,15.19%,51,$230000,865,$266,19,66.06%,$829,51.04%,N/A,N/A,16.44%,16.53%,45.68%,Hawaii County,63.60%,27.00%,7.67%,1.39%,39.7%,16.22%,6.04%,N/A,80,76,4,64,57,67%,67%,N/A,N/A,83,41%,43%,43%,21.0,3.45,6.63,27.53%,28.13%,22.78%,N/A,N/A,6.7,N/A,86,1941,9.7,36.3,HI-12530,19.0959122,-155.7749553
Hawaiian Paradise Park,Hawaii,13273,868,Hilo,200468,$81892,23.83%,41,$550000,1730,$318,24,81.42%,$1253,46.16%,N/A,N/A,10.41%,1.9%,59.03%,Hawaii County,63.60%,27.00%,22.38%,1.69%,25.3%,13.61%,14.12%,N/A,80,75,5,66,62,67%,67%,N/A,N/A,83,41%,43%,43%,122.14,28.7,36.69,81.01%,88.79%,72.89%,N/A,N/A,6.7,N/A,83,162,9.7,15.3,HI-12600,19.5832058,-154.9688618
