City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Brighton (Monroe Cnty),New York,36986,2400,Rochester,1088373,$75852,67.35%,39,$465000,1615,$288,61,62.18%,$1133,51.45%,69,1695,8.64%,4.48%,62.57%,Monroe County,54.20%,39.30%,9.17%,7.37%,75.37%,4.6%,15.72%,Eastern Standard Time,83,34,49,63,20,61%,55%,39,58,85,48%,64%,33%,35.76,10.48,7.88,46.19%,36.59%,60.22%,96.2,60,8.3,27.4,68,489,3.4,15.41,NY-08257,43.1174935,-77.5835656
Brockport,New York,7246,3339,Rochester,1088373,$50316,32.0%,22,$149000,1252,$119,61,53.73%,$877,81.71%,121,715,22.04%,6.97%,57.57%,Monroe County,54.20%,39.30%,3.26%,7.88%,81.81%,5.96%,4.25%,Eastern Standard Time,81,34,47,63,19,61%,55%,39,58,82,48%,64%,33%,34.09,10.46,6.41,46.19%,36.59%,60.22%,96.2,60,8.3,27.4,79,354,3.4,2.17,NY-08466,43.2136437,-77.9404332
Chili,New York,28742,728,Rochester,1088373,N/A,N/A,N/A,$230000,1484,$155,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Monroe County,54.20%,39.30%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,34,49,63,20,61%,55%,39,58,85,48%,64%,33%,35.76,10.48,7.88,46.19%,36.59%,60.22%,96.2,60,8.3,27.4,78,489,3.4,39.48,NY-15462,43.0845231,-77.754136
Churchville,New York,2077,1745,Rochester,1088373,$69857,43.62%,48,$193000,1270,$152,43,81.72%,$1073,43.11%,N/A,N/A,4.81%,5.56%,66.05%,Monroe County,54.20%,39.30%,1.25%,1.4%,92.78%,2.07%,2.55%,Eastern Standard Time,81,34,47,63,19,61%,55%,39,58,82,48%,64%,33%,34.09,10.46,6.41,46.19%,36.59%,60.22%,96.2,60,8.3,27.4,85,354,3.4,1.19,NY-15638,43.1034468,-77.8824946
Clarkson,New York,4800,527,Rochester,1088373,$64645,41.36%,42,$226000,1537,$147,30,77.12%,$928,49.99%,N/A,N/A,12.32%,1.46%,56.28%,Monroe County,54.20%,39.30%,2.56%,3.31%,74.4%,19.73%,8.35%,Eastern Standard Time,81,34,47,63,19,61%,55%,39,58,82,48%,64%,33%,34.09,10.46,6.41,46.19%,36.59%,60.22%,96.2,60,8.3,27.4,86,354,3.4,9.11,NY-15946,43.2398182,-77.9161981
East Rochester,New York,6348,4809,Rochester,1088373,$60260,33.67%,40,$192000,1263,$152,74,62.23%,$958,56.76%,91,1057,9.07%,5.46%,69.67%,Monroe County,54.20%,39.30%,1.04%,3.56%,87.81%,5.01%,3.95%,Eastern Standard Time,82,36,46,61,17,61%,55%,39,58,83,48%,64%,33%,40.26,12.15,9.02,46.19%,36.59%,60.22%,96.2,60,8.3,27.4,60,537,3.4,1.32,NY-22865,43.1121572,-77.4868686
Fairport,New York,5452,3451,Rochester,1088373,$79637,61.53%,48,$265000,1402,$189,67,73.2%,$978,44.01%,37,449,11.79%,4.57%,60.47%,Monroe County,54.20%,39.30%,0.11%,0.09%,94.59%,2.42%,4.18%,Eastern Standard Time,82,36,46,61,17,61%,55%,39,58,83,48%,64%,33%,37.31,12.28,6.64,48.38%,37.91%,61.67%,85.9,57,8.3,27.4,69,537,3.4,1.58,NY-25076,43.0988357,-77.4425956
Gates,New York,5220,2636,Rochester,1088373,$69157,19.17%,43,$169000,1142,$148,55,82.83%,$1530,48.45%,193,2735,10.73%,3.05%,70.23%,Monroe County,54.20%,39.30%,0.46%,1.36%,92.3%,5.75%,8.51%,Eastern Standard Time,83,34,49,63,20,61%,55%,39,58,85,48%,64%,33%,35.76,10.48,7.88,46.19%,36.59%,60.22%,96.2,60,8.3,27.4,70,489,3.4,1.98,NY-28453,43.1569314,-77.6930082
Greece,New York,14628,3347,Rochester,1088373,$68821,26.91%,45,$220000,1630,$135,53,76.41%,$876,55.68%,174,1928,7.14%,3.48%,65.24%,Monroe County,54.20%,39.30%,1.38%,5.52%,77.56%,12.11%,9.39%,Eastern Standard Time,83,34,49,63,20,61%,55%,39,58,85,48%,64%,33%,35.76,10.48,7.88,46.19%,36.59%,60.22%,96.2,60,8.3,27.4,76,489,3.4,4.37,NY-30279,43.2095167,-77.7026413
Greece CDP,New York,14628,3347,Rochester,1088373,$68821,26.91%,45,$220000,1630,$135,53,76.41%,$876,55.68%,174,1928,7.14%,3.48%,65.24%,Monroe County,54.20%,39.30%,1.38%,5.52%,77.56%,12.11%,9.39%,Eastern Standard Time,83,34,49,63,20,61%,55%,39,58,85,48%,64%,33%,35.76,10.48,7.88,46.19%,36.59%,60.22%,96.2,60,8.3,27.4,74,489,3.4,4.37,NY-30279,43.2095167,-77.7026413
