City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Algodones,New Mexico,993,136,Albuquerque,913388,$40694,20.02%,54,N/A,N/A,N/A,36,75.82%,$781,50.73%,N/A,N/A,18.43%,3.6%,50.17%,Sandoval County,44.90%,42.00%,0.0%,0.0%,21.25%,65.66%,1.91%,Mountain Standard Time,93,47,46,64,21,29%,25%,30,45,91,76%,78%,73%,8.37,3.43,1.34,14.11%,23.08%,11.67%,5.4,1,N/A,39.2,84,4926,6.3,7.31,NM-02210,35.3803736,-106.4730935
Bernalillo,New Mexico,9049,1851,Albuquerque,913388,$54850,21.22%,44,N/A,N/A,N/A,32,70.94%,$802,54.07%,821,2240,15.46%,7.39%,51.87%,Sandoval County,44.90%,42.00%,0.32%,1.14%,28.96%,63.98%,11.84%,Mountain Standard Time,94,47,47,63,23,29%,25%,30,45,92,76%,78%,73%,9.81,3.88,1.75,17.12%,25.93%,13.44%,9.5,4,N/A,39.2,67,4770,6.3,4.89,NM-06970,35.3126647,-106.5537249
Canon,New Mexico,292,18,Albuquerque,913388,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sandoval County,44.90%,42.00%,N/A,N/A,N/A,N/A,N/A,Mountain Standard Time,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,87,N/A,6.3,16.22,N/A,N/A,N/A
Cochiti,New Mexico,459,588,Albuquerque,913388,$45417,15.61%,36,N/A,N/A,N/A,44,92.96%,N/A,65.83%,N/A,N/A,19.39%,3.72%,53.26%,Sandoval County,44.90%,42.00%,0.0%,0.0%,1.09%,2.18%,0.0%,Mountain Standard Time,94,50,44,57,19,29%,25%,30,45,92,76%,78%,73%,12.16,4.84,1.95,17.97%,27.91%,13.56%,35.2,14,N/A,39.2,81,5085,6.3,0.78,NM-16560,35.6103546,-106.3501431
Cochiti Lake,New Mexico,399,322,Albuquerque,913388,$47500,45.71%,65,N/A,N/A,N/A,34,87.39%,$1225,55.38%,N/A,N/A,6.02%,4.11%,39.25%,Sandoval County,44.90%,42.00%,0.0%,1.5%,59.4%,12.78%,2.51%,Mountain Standard Time,94,50,44,57,19,29%,25%,30,45,92,76%,78%,73%,12.16,4.84,1.95,17.97%,27.91%,13.56%,35.2,14,N/A,39.2,81,5085,6.3,1.24,NM-16585,35.6478349,-106.3425373
Corrales,New Mexico,8488,787,Albuquerque,913388,$93899,53.38%,56,N/A,N/A,N/A,33,91.98%,$1154,36.29%,137,711,2.94%,4.31%,57.6%,Sandoval County,44.90%,42.00%,3.03%,1.4%,68.43%,21.7%,5.93%,Mountain Standard Time,96,50,46,65,24,29%,25%,30,45,95,76%,78%,73%,9.66,4.06,1.76,13.34%,20.33%,11.11%,9.5,4,N/A,39.2,72,4596,6.3,10.79,NM-17960,35.2366486,-106.6191191
Cuba,New Mexico,522,160,Albuquerque,913388,$33917,10.03%,34,N/A,N/A,N/A,42,64.31%,N/A,55.92%,1455,264,23.18%,12.04%,51.76%,Sandoval County,44.90%,42.00%,0.0%,0.0%,6.7%,47.32%,1.53%,Mountain Standard Time,87,43,44,47,16,29%,25%,30,45,84,76%,78%,73%,13.89,5.02,2.56,15.34%,21.54%,15.0%,110.1,32,N/A,39.2,93,6318,6.3,3.26,NM-19150,36.0145835,-106.9680066
Jemez Pueblo,New Mexico,1986,974,Albuquerque,913388,$50000,9.44%,33,N/A,N/A,N/A,45,86.35%,$820,69.78%,N/A,N/A,20.24%,2.38%,61.48%,Sandoval County,44.90%,42.00%,0.0%,0.0%,0.25%,0.1%,0.0%,Mountain Standard Time,89,47,42,51,17,29%,25%,30,45,86,76%,78%,73%,15.34,6.29,2.48,14.11%,23.08%,11.67%,5.4,1,N/A,39.2,87,5403,6.3,2.04,NM-35250,35.6066118,-106.7333077
Jemez Springs,New Mexico,375,78,Albuquerque,913388,$88125,45.77%,57,N/A,N/A,N/A,42,98.58%,$1150,46.61%,N/A,N/A,14.93%,7.69%,63.41%,Sandoval County,44.90%,42.00%,0.0%,0.0%,65.33%,30.13%,1.07%,Mountain Standard Time,89,47,42,51,17,29%,25%,30,45,86,76%,78%,73%,14.81,6.27,2.55,31.01%,42.64%,29.78%,110.1,32,N/A,39.2,87,5727,6.3,4.8,NM-35320,35.7730993,-106.6910235
La Cueva,New Mexico,93,56,Albuquerque,913388,$142375,59.14%,60,N/A,N/A,N/A,51,100.0%,N/A,0.0%,N/A,N/A,0.0%,0.0%,25.81%,Sandoval County,44.90%,42.00%,11.83%,0.0%,59.14%,29.03%,11.83%,Mountain Standard Time,89,47,42,51,17,29%,25%,30,45,86,76%,78%,73%,14.81,6.27,2.55,31.01%,42.64%,29.78%,110.1,32,N/A,39.2,87,5727,6.3,1.65,NM-36880,35.8694472,-106.6485069
