City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Aboite,Indiana,37133,1114,Fort Wayne,754347,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Allen County,37.30%,56.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,34,51,64,19,61%,55%,40,60,88,60%,75%,47%,40.71,12.56,7.76,37.59%,33.74%,42.44%,33.8,32,8.3,36.1,72,723,3.6,33.33,IN-00208,41.0470894,-85.2832859
Adams township (Allen Cnty),Indiana,32944,1006,Fort Wayne,754347,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Allen County,37.30%,56.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,34,51,64,19,61%,55%,40,60,88,60%,75%,47%,40.14,12.66,7.77,37.59%,33.74%,42.44%,33.8,32,7.6,36.1,69,744,3.6,32.75,IN-00298,41.0466027,-85.0535495
Cedar Creek township (Allen Cnty),Indiana,13046,378,Fort Wayne,754347,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Allen County,37.30%,56.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,81,31,50,61,17,61%,55%,40,60,82,60%,75%,47%,40.65,12.13,7.91,38.44%,36.15%,42.33%,35.3,28,7.6,36.1,77,735,3.6,34.51,IN-10990,41.2236974,-85.0189323
Eel River township (Allen Cnty),Indiana,3748,103,Fort Wayne,754347,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Allen County,37.30%,56.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,32,52,63,17,61%,55%,40,60,86,60%,75%,47%,39.16,11.61,7.62,38.44%,36.15%,42.33%,29.5,20,7.6,36.1,80,774,3.6,36.39,IN-20512,41.2208647,-85.2501069
Fort Wayne,Indiana,268378,2423,Fort Wayne,754347,$51454,28.22%,35,$190000,1652,$115,50,66.23%,$777,54.37%,N/A,N/A,15.46%,5.87%,66.2%,Allen County,37.30%,56.50%,5.0%,15.03%,66.52%,9.12%,8.1%,Eastern Standard Time,85,34,51,64,19,61%,55%,40,60,88,60%,75%,47%,40.14,12.66,7.77,38.44%,36.15%,42.33%,33.8,32,7.6,36.1,66,744,3.6,110.74,IN-25000,41.0887852,-85.143603
Grabill,Indiana,1278,1966,Fort Wayne,754347,$50074,19.76%,36,$203000,1574,$129,38,83.65%,$825,47.23%,N/A,N/A,15.88%,2.18%,73.87%,Allen County,37.30%,56.50%,0.39%,0.55%,96.09%,1.88%,1.33%,Eastern Standard Time,85,32,53,62,18,61%,55%,40,60,88,60%,75%,47%,40.65,12.13,7.91,38.44%,36.15%,42.33%,35.3,28,7.6,36.1,78,735,3.6,0.65,IN-28494,41.2094682,-84.968158
Harlan,Indiana,1715,553,Fort Wayne,754347,$65156,9.55%,35,$2555000,4612,$554,45,89.5%,$823,47.24%,N/A,N/A,4.49%,8.0%,70.02%,Allen County,37.30%,56.50%,0.0%,0.17%,98.25%,0.47%,0.64%,Eastern Standard Time,85,32,53,62,18,61%,55%,40,60,88,60%,75%,47%,38.89,11.63,7.31,38.44%,36.15%,42.33%,35.3,28,7.6,36.1,80,648,3.6,3.1,IN-31432,41.1965438,-84.9245404
Hoagland,Indiana,908,267,Fort Wayne,754347,$54779,23.9%,39,$275000,1687,$163,61,85.68%,$848,49.65%,N/A,N/A,7.93%,0.0%,70.28%,Allen County,37.30%,56.50%,0.0%,0.0%,96.37%,0.77%,0.0%,Eastern Standard Time,84,33,51,63,19,61%,55%,40,60,86,60%,75%,47%,42.73,12.88,8.26,35.01%,33.3%,35.67%,27.8,15,7.6,36.1,80,717,3.6,3.4,IN-34096,40.9519627,-84.9954713
Huntertown,Indiana,7224,1360,Fort Wayne,754347,$84844,32.09%,32,$366000,2218,$165,15,95.59%,$1074,41.07%,N/A,N/A,2.59%,1.81%,72.03%,Allen County,37.30%,56.50%,4.57%,2.37%,85.59%,3.61%,4.47%,Eastern Standard Time,81,31,50,61,17,61%,55%,40,60,82,60%,75%,47%,39.16,11.61,7.62,38.44%,36.15%,42.33%,35.3,28,7.6,36.1,77,774,3.6,5.31,IN-35266,41.2184562,-85.1704584
Jackson township (Allen Cnty),Indiana,295,12,Fort Wayne,754347,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Allen County,37.30%,56.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,32,53,62,18,61%,55%,40,60,88,60%,75%,47%,38.89,11.63,7.31,40.05%,37.03%,42.89%,24.6,19,7.6,36.1,75,648,3.6,24.58,IN-36738,41.0526608,-84.8437262
Jefferson township (Allen Cnty),Indiana,2294,63,Fort Wayne,754347,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Allen County,37.30%,56.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,32,53,62,18,61%,55%,40,60,88,60%,75%,47%,40.67,11.84,8.03,35.01%,33.3%,35.67%,27.8,15,7.6,36.1,75,723,3.6,36.41,IN-37836,41.050056,-84.9423287
Lafayette township (Allen Cnty),Indiana,3490,119,Fort Wayne,754347,N/A,N/A,N/A,$181000,1414,$128,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Allen County,37.30%,56.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,34,51,64,19,61%,55%,40,60,88,60%,75%,47%,40.71,12.56,7.76,37.59%,33.74%,42.44%,33.8,32,8.3,36.1,79,723,3.6,29.38,IN-40716,40.9598791,-85.2796535
Lake township (Allen Cnty),Indiana,2673,678,Fort Wayne,754347,N/A,N/A,N/A,$250000,2119,$118,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Allen County,37.30%,56.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,32,51,62,17,61%,55%,40,60,85,60%,75%,47%,39.16,11.61,7.62,38.44%,36.15%,42.33%,33.8,32,8.3,36.1,78,774,3.6,3.94,IN-40932,41.1341352,-85.2820836
Leo-Cedarville,Indiana,3814,1025,Fort Wayne,754347,$79767,31.45%,38,$390000,2074,$188,41,90.64%,$829,38.51%,N/A,N/A,5.4%,2.36%,63.47%,Allen County,37.30%,56.50%,0.0%,0.0%,96.57%,3.09%,2.2%,Eastern Standard Time,81,31,50,61,17,61%,55%,40,60,82,60%,75%,47%,40.65,12.13,7.91,38.44%,36.15%,42.33%,35.3,28,7.6,36.1,77,735,3.6,3.72,IN-42861,41.2199514,-85.0192975
Madison township (Allen Cnty),Indiana,1706,198,Fort Wayne,754347,N/A,N/A,N/A,$208000,1612,$129,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Allen County,37.30%,56.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,33,51,63,19,61%,55%,40,60,86,60%,75%,47%,42.73,12.88,8.26,35.01%,33.3%,35.67%,27.8,15,7.6,36.1,80,717,3.6,8.63,IN-45882,40.9633505,-84.9400268
Marion township (Allen Cnty),Indiana,4013,256,Fort Wayne,754347,N/A,N/A,N/A,$93000,1368,$68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Allen County,37.30%,56.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,34,51,64,19,61%,55%,40,60,88,60%,75%,47%,40.71,12.56,7.76,37.59%,33.74%,42.44%,33.8,32,7.6,36.1,80,723,3.6,15.68,IN-46836,40.9611089,-85.0545311
