City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Alexandria,Alabama,4092,367,Anniston-Oxford-Jacksonville,116425,$88090,21.17%,39,$250000,2016,$124,35,96.34%,$871,44.11%,N/A,N/A,4.5%,1.14%,59.88%,Calhoun County,27.70%,68.70%,0.02%,9.82%,81.99%,0.0%,0.78%,Central Standard Time,91,55,36,70,34,55%,57%,51,68,101,58%,63%,49%,54.62,12.56,16.74,32.25%,35.82%,36.56%,1.2,0,6.2,58.8,52,576,5.5,11.14,AL-01180,33.767477,-85.8792068
Anniston,Alabama,21455,468,Anniston-Oxford-Jacksonville,116425,$39928,20.33%,42,$144000,1973,$73,54,57.98%,$761,61.27%,N/A,N/A,22.83%,6.32%,51.86%,Calhoun County,27.70%,68.70%,0.39%,51.36%,42.17%,3.46%,1.47%,Central Standard Time,91,55,36,70,34,55%,57%,51,68,101,58%,63%,49%,51.92,12.21,15.44,32.25%,35.82%,36.56%,1.2,0,6.2,58.8,40,543,5.5,45.83,AL-01852,33.671238,-85.8135195
Choccolocco,Alabama,2843,244,Anniston-Oxford-Jacksonville,116425,$65268,35.93%,41,$217000,1348,$161,21,80.28%,$1096,30.51%,N/A,N/A,4.57%,1.2%,45.18%,Calhoun County,27.70%,68.70%,1.02%,10.06%,87.83%,0.0%,1.02%,Central Standard Time,89,55,34,67,30,55%,57%,51,68,96,58%,63%,49%,57.24,13.69,18.11,35.48%,36.81%,43.89%,1.2,0,6.2,58.8,56,915,5.5,11.65,AL-14728,33.6682625,-85.7128209
Hobson City,Alabama,947,902,Anniston-Oxford-Jacksonville,116425,$36250,14.2%,42,N/A,N/A,N/A,49,72.84%,$389,57.55%,N/A,N/A,22.47%,5.98%,60.0%,Calhoun County,27.70%,68.70%,0.0%,89.44%,7.5%,0.0%,0.0%,Central Standard Time,91,55,36,70,34,55%,57%,51,68,101,58%,63%,49%,51.92,12.21,15.44,32.25%,35.82%,36.56%,1.2,0,6.2,58.8,39,543,5.5,1.05,AL-35152,33.6190063,-85.8539915
Jacksonville,Alabama,13076,1199,Anniston-Oxford-Jacksonville,116425,$41920,32.83%,31,$170000,1700,$100,32,52.67%,$668,68.92%,N/A,N/A,26.69%,6.85%,57.73%,Calhoun County,27.70%,68.70%,0.54%,21.24%,71.85%,5.05%,2.38%,Central Standard Time,89,55,34,67,30,55%,57%,51,68,96,58%,63%,49%,54.62,12.56,16.74,35.48%,36.81%,43.89%,1.2,0,6.2,58.8,51,576,5.5,10.91,AL-38272,33.808803,-85.7544823
Nances Creek,Alabama,590,102,Anniston-Oxford-Jacksonville,116425,$105700,31.12%,46,N/A,N/A,N/A,48,92.63%,N/A,37.82%,N/A,N/A,19.15%,10.0%,76.57%,Calhoun County,27.70%,68.70%,0.0%,0.0%,100.0%,0.0%,0.0%,Central Standard Time,89,55,34,67,30,55%,57%,51,68,96,58%,63%,49%,54.62,12.56,16.74,35.48%,36.81%,43.89%,1.2,0,6.2,58.8,56,576,5.5,5.81,AL-53232,33.8587713,-85.6732961
Ohatchee,Alabama,1161,197,Anniston-Oxford-Jacksonville,116425,$59844,19.18%,48,$299000,1574,$190,32,78.94%,$928,40.39%,N/A,N/A,14.4%,7.91%,52.54%,Calhoun County,27.70%,68.70%,0.0%,3.7%,92.76%,0.95%,0.78%,Central Standard Time,91,54,37,70,33,55%,57%,51,68,101,58%,63%,49%,59.08,15.07,16.98,31.73%,34.07%,35.67%,1.2,0,6.2,58.8,52,438,5.5,5.88,AL-56472,33.7876901,-86.0280777
Oxford,Alabama,22210,698,Anniston-Oxford-Jacksonville,116425,$62226,23.13%,38,$168000,1412,$119,35,71.44%,$838,50.71%,N/A,N/A,12.62%,4.45%,62.68%,Calhoun County,27.70%,68.70%,1.9%,16.72%,73.0%,6.54%,5.34%,Central Standard Time,91,55,36,70,34,55%,57%,51,68,101,58%,63%,49%,51.92,12.21,15.44,32.25%,35.82%,36.56%,1.2,0,6.2,58.8,47,543,5.5,31.82,AL-57576,33.5966565,-85.8688425
Piedmont,Alabama,4837,493,Anniston-Oxford-Jacksonville,116425,$45463,15.22%,42,$185000,2403,$77,57,62.08%,$653,59.22%,N/A,N/A,18.05%,8.35%,52.8%,Calhoun County,27.70%,68.70%,0.0%,11.33%,80.69%,6.62%,0.08%,Central Standard Time,90,52,38,67,29,55%,57%,49,66,99,60%,63%,53%,54.62,12.56,16.74,35.48%,36.81%,43.89%,1.2,0,8.3,49.0,56,576,5.5,9.82,AL-59640,33.926835,-85.6148788
Saks,Alabama,10504,862,Anniston-Oxford-Jacksonville,116425,$51135,13.35%,41,$148000,1465,$101,44,73.34%,$833,54.63%,N/A,N/A,15.71%,7.48%,57.71%,Calhoun County,27.70%,68.70%,1.63%,30.29%,60.15%,3.38%,3.51%,Central Standard Time,91,55,36,70,34,55%,57%,51,68,101,58%,63%,49%,51.92,12.21,15.44,32.25%,35.82%,36.56%,1.2,0,6.2,58.8,46,543,5.5,12.18,AL-67608,33.7118381,-85.8535892
Weaver,Alabama,3364,967,Anniston-Oxford-Jacksonville,116425,$66990,25.34%,35,$200000,1481,$135,43,76.52%,$774,42.64%,N/A,N/A,13.78%,10.57%,55.47%,Calhoun County,27.70%,68.70%,0.86%,25.65%,68.61%,2.68%,2.29%,Central Standard Time,91,55,36,70,34,55%,57%,51,68,101,58%,63%,49%,54.62,12.56,16.74,32.25%,35.82%,36.56%,1.2,0,6.2,58.8,53,576,5.5,3.48,AL-80352,33.7600479,-85.811661
