City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Adams township (Butler Cnty),Pennsylvania,13166,588,Pittsburgh,2548856,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Butler County,29.20%,65.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,82,34,48,59,17,57%,54%,39,58,83,42%,52%,29%,45.75,13.67,10.0,39.29%,37.69%,42.0%,44.4,37,7.8,34.4,69,1005,3.5,22.39,PA-00300,40.7092328,-80.011842
Allegheny township (Butler Cnty),Pennsylvania,623,25,Pittsburgh,2548856,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Butler County,29.20%,65.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,82,33,49,58,14,61%,56%,39,58,84,42%,52%,29%,49.96,14.81,10.75,50.47%,44.51%,60.33%,88.7,39,8.5,33.0,80,951,3.5,24.92,PA-00860,41.1373137,-79.7381763
Brady township (Butler Cnty),Pennsylvania,1144,67,Pittsburgh,2548856,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Butler County,29.20%,65.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,82,34,48,59,16,61%,56%,39,58,84,42%,52%,29%,46.42,14.29,9.97,39.29%,37.69%,42.0%,44.4,37,8.5,33.0,79,1152,3.5,17.07,PA-08096,40.9920121,-80.0212165
Bruin,Pennsylvania,457,250,Pittsburgh,2548856,$63750,10.09%,47,N/A,N/A,N/A,76,70.02%,$767,33.85%,N/A,N/A,5.58%,7.53%,63.06%,Butler County,29.20%,65.70%,0.44%,0.0%,98.25%,0.44%,0.0%,Eastern Standard Time,82,34,48,59,16,57%,54%,39,58,83,42%,52%,29%,46.42,14.29,9.97,50.47%,44.51%,60.33%,88.7,39,7.8,34.4,80,1152,3.5,1.83,PA-09528,41.0543904,-79.7273005
Buffalo township (Butler Cnty),Pennsylvania,7269,299,Pittsburgh,2548856,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Butler County,29.20%,65.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,37,48,62,20,57%,54%,39,58,87,42%,52%,29%,47.68,14.79,10.1,44.33%,39.56%,54.56%,25.0,22,7.8,34.4,64,717,3.5,24.31,PA-10000,40.705855,-79.7389907
Butler,Pennsylvania,13292,4887,Pittsburgh,2548856,N/A,N/A,N/A,$225000,1679,$134,N/A,N/A,N/A,N/A,379,1775,N/A,N/A,N/A,Butler County,29.20%,65.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,82,34,48,59,17,57%,54%,39,58,83,42%,52%,29%,45.17,13.28,10.18,44.33%,39.56%,54.56%,44.4,37,7.8,34.4,47,915,3.5,2.72,PA-10472,40.8502487,-79.9265997
Butler township (Butler Cnty),Pennsylvania,16786,6171,Pittsburgh,2548856,N/A,N/A,N/A,$225000,1679,$134,N/A,N/A,N/A,N/A,379,1775,N/A,N/A,N/A,Butler County,29.20%,65.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,82,34,48,59,17,57%,54%,39,58,83,42%,52%,29%,45.17,13.28,10.18,44.33%,39.56%,54.56%,44.4,37,7.8,34.4,66,915,3.5,2.72,PA-10472,40.8502487,-79.9265997
Callery,Pennsylvania,518,959,Pittsburgh,2548856,$85313,24.12%,42,N/A,N/A,N/A,69,86.87%,$763,37.53%,N/A,N/A,2.32%,21.41%,81.24%,Butler County,29.20%,65.70%,0.0%,0.58%,90.54%,0.0%,0.58%,Eastern Standard Time,82,34,48,59,17,57%,54%,39,58,83,42%,52%,29%,45.75,13.67,10.0,39.29%,37.69%,42.0%,44.4,37,7.8,34.4,69,1005,3.5,0.54,PA-10800,40.7393831,-80.0379663
Center township (Butler Cnty),Pennsylvania,7750,318,Pittsburgh,2548856,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Butler County,29.20%,65.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,82,34,48,59,17,57%,54%,39,58,83,42%,52%,29%,45.17,13.28,10.18,39.29%,37.69%,42.0%,44.4,37,7.8,34.4,76,915,3.5,24.37,PA-12024,40.9217779,-79.9252376
Cherry township (Butler Cnty),Pennsylvania,989,39,Pittsburgh,2548856,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Butler County,29.20%,65.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,82,34,48,59,16,61%,56%,39,58,84,42%,52%,29%,46.42,14.29,9.97,50.47%,44.51%,60.33%,75.1,52,8.5,33.0,81,1152,3.5,25.36,PA-12992,41.0637535,-79.9306026
Cherry Valley,Pennsylvania,67,24,Pittsburgh,2548856,$42500,15.0%,62,$585000,N/A,N/A,63,62.69%,N/A,63.33%,N/A,N/A,0.0%,0.0%,36.67%,Butler County,29.20%,65.70%,0.0%,0.0%,98.51%,1.49%,0.0%,Eastern Standard Time,82,34,48,59,16,61%,56%,39,58,84,42%,52%,29%,46.42,14.29,9.97,50.47%,44.51%,60.33%,88.7,39,8.5,33.0,81,1152,3.5,2.82,PA-13152,41.1594126,-79.8011946
Chicora,Pennsylvania,1046,1974,Pittsburgh,2548856,$56146,17.88%,41,$146000,1659,$88,66,69.41%,$576,43.27%,N/A,N/A,5.83%,1.95%,57.61%,Butler County,29.20%,65.70%,0.0%,0.86%,91.49%,4.68%,1.15%,Eastern Standard Time,82,34,48,59,17,57%,54%,39,58,83,42%,52%,29%,45.17,13.28,10.18,48.88%,44.29%,55.89%,25.0,22,7.8,34.4,77,915,3.5,0.53,PA-13440,40.9504788,-79.7401899
