City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Auburn,Illinois,4701,1141,Springfield,209102,$71537,19.81%,42,$113000,1165,$97,49,92.71%,$921,55.06%,85,64,4.74%,0.93%,62.98%,Sangamon County,41.60%,50.80%,0.49%,0.77%,97.36%,0.66%,0.49%,Central Standard Time,86,37,49,67,19,58%,55%,44,65,89,57%,67%,49%,42.17,12.51,7.04,32.58%,31.76%,31.89%,25.0,14,N/A,46.9,79,537,3.9,4.12,IL-02921,39.576303,-89.7439824
Auburn township (Sangamon Cnty),Illinois,4701,1141,Springfield,209102,$71537,19.81%,42,$113000,1165,$97,49,92.71%,$921,55.06%,85,64,4.74%,0.93%,62.98%,Sangamon County,41.60%,50.80%,0.49%,0.77%,97.36%,0.66%,0.49%,Central Standard Time,86,37,49,67,19,58%,55%,44,65,89,57%,67%,49%,42.17,12.51,7.04,32.58%,31.76%,31.89%,25.0,14,N/A,46.9,79,537,3.9,4.12,IL-02921,39.576303,-89.7439824
Ball,Illinois,7005,234,Springfield,209102,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sangamon County,41.60%,50.80%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,86,37,49,67,19,61%,58%,40,62,90,54%,65%,46%,42.17,12.51,7.04,32.58%,31.76%,31.89%,25.0,14,N/A,47.8,78,537,3.9,29.94,IL-03506,39.6501279,-89.6445808
Berlin,Illinois,182,204,Springfield,209102,$63125,12.66%,50,N/A,N/A,N/A,42,66.48%,$607,47.62%,N/A,N/A,6.74%,0.76%,78.57%,Sangamon County,41.60%,50.80%,0.0%,2.2%,95.05%,2.75%,0.0%,Central Standard Time,86,37,49,67,19,61%,58%,40,62,90,54%,65%,46%,42.78,12.88,7.6,32.58%,31.76%,31.89%,25.0,14,N/A,47.8,80,549,3.9,0.89,IL-05443,39.7568795,-89.9024386
Buffalo,Illinois,345,986,Springfield,209102,$52750,27.82%,47,N/A,N/A,N/A,47,67.54%,$905,45.02%,N/A,N/A,11.01%,4.21%,65.97%,Sangamon County,41.60%,50.80%,1.74%,0.0%,92.46%,0.0%,8.12%,Central Standard Time,87,37,50,67,20,61%,58%,40,62,92,54%,65%,46%,39.18,11.27,6.81,31.67%,30.99%,29.56%,25.0,14,N/A,47.8,80,549,3.9,0.35,IL-09434,39.8499111,-89.4091245
Buffalo Hart,Illinois,128,6,Springfield,209102,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sangamon County,41.60%,50.80%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,87,37,50,67,20,61%,58%,40,62,92,54%,65%,46%,39.18,11.27,6.81,31.67%,30.99%,29.56%,25.0,14,N/A,47.8,80,549,3.9,21.33,IL-09486,39.9019149,-89.4287569
Cantrall,Illinois,104,416,Springfield,209102,$73125,30.56%,49,N/A,N/A,N/A,50,92.31%,N/A,48.91%,N/A,N/A,10.58%,4.76%,69.23%,Sangamon County,41.60%,50.80%,0.0%,0.0%,96.15%,0.96%,0.0%,Central Standard Time,87,37,50,67,20,61%,58%,40,62,92,54%,65%,46%,41.49,12.74,7.18,32.44%,30.77%,33.44%,25.0,14,N/A,47.8,77,531,3.9,0.25,IL-11033,39.9352654,-89.678762
Capital,Illinois,115987,1962,Springfield,209102,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sangamon County,41.60%,50.80%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,86,37,49,67,19,61%,58%,40,62,90,54%,65%,46%,41.68,12.16,7.14,32.58%,31.76%,31.89%,25.0,14,N/A,47.8,67,537,3.9,59.12,IL-11046,39.6977776,-89.6194148
Cartwright,Illinois,1452,20,Springfield,209102,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sangamon County,41.60%,50.80%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,87,37,50,67,20,61%,58%,40,62,92,54%,65%,46%,41.29,12.19,7.19,32.44%,30.77%,33.44%,25.0,14,N/A,47.8,80,543,3.9,72.6,IL-11579,39.8437047,-89.9096887
Chatham,Illinois,13231,1798,Springfield,209102,$96655,50.64%,35,$280000,2137,$131,27,85.82%,$1021,41.7%,46,702,3.76%,1.37%,74.39%,Sangamon County,41.60%,50.80%,1.07%,1.34%,95.13%,0.9%,1.93%,Central Standard Time,86,37,49,67,19,61%,58%,40,62,90,54%,65%,46%,42.17,12.51,7.04,32.58%,31.76%,31.89%,25.0,14,N/A,47.8,79,537,3.9,7.36,IL-12684,39.6733028,-89.693349
