City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Beech Grove,Indiana,15082,3374,Indianapolis-Carmel-Anderson,2089990,$49452,22.01%,36,$186000,1603,$116,54,64.67%,$978,58.51%,N/A,N/A,10.27%,3.88%,65.35%,Marion County,58.00%,35.50%,0.93%,6.4%,83.41%,4.92%,2.64%,Eastern Standard Time,86,37,49,67,21,60%,57%,42,63,90,51%,64%,41%,46.9,13.38,9.62,35.15%,32.53%,39.11%,24.3,19,8.3,41.0,54,648,3.7,4.47,IN-04204,39.7156694,-86.0870193
Center township (Marion Cnty),Indiana,148231,3542,Indianapolis-Carmel-Anderson,2089990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Marion County,58.00%,35.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,36,49,65,20,60%,57%,42,63,89,51%,64%,41%,46.9,13.38,9.62,37.4%,34.07%,42.11%,26.4,20,8.3,41.0,50,648,3.7,41.85,IN-11512,39.7739267,-86.1400869
Clermont,Indiana,1740,2597,Indianapolis-Carmel-Anderson,2089990,$81979,35.02%,38,$200000,2247,$89,53,84.1%,$1024,49.33%,N/A,N/A,7.9%,1.69%,72.39%,Marion County,58.00%,35.50%,0.52%,4.48%,70.52%,20.63%,7.87%,Eastern Standard Time,86,37,49,67,21,60%,57%,42,63,90,51%,64%,41%,42.07,12.48,8.2,35.73%,34.62%,36.89%,24.3,19,8.3,41.0,64,753,3.7,0.67,IN-13492,39.8165232,-86.3206778
Crows Nest,Indiana,109,253,Indianapolis-Carmel-Anderson,2089990,$245000,91.18%,43,N/A,N/A,N/A,75,96.55%,N/A,35.63%,N/A,N/A,27.52%,0.0%,47.5%,Marion County,58.00%,35.50%,0.0%,0.0%,95.41%,1.83%,1.83%,Eastern Standard Time,85,36,49,65,20,60%,57%,42,63,89,51%,64%,41%,49.08,14.35,10.2,37.4%,34.07%,42.11%,26.4,20,8.3,41.0,66,687,3.7,0.43,IN-16156,39.856481,-86.1690636
Decatur township,Indiana,33836,5547,Indianapolis-Carmel-Anderson,2089990,N/A,N/A,N/A,$149000,1536,$97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Marion County,58.00%,35.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,36,49,67,20,60%,57%,42,63,89,51%,64%,41%,47.62,13.97,9.68,35.15%,32.53%,39.11%,24.3,19,8.3,41.0,54,723,3.7,6.1,IN-17092,39.6800585,-86.2752015
Franklin township (Marion Cnty),Indiana,57022,4061,Indianapolis-Carmel-Anderson,2089990,N/A,N/A,N/A,$270000,1765,$153,N/A,N/A,N/A,N/A,369,2028,N/A,N/A,N/A,Marion County,58.00%,35.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,38,48,65,22,60%,57%,42,63,90,51%,64%,41%,48.01,13.99,9.84,35.95%,36.48%,35.78%,26.4,20,8.3,41.0,67,738,3.7,14.04,IN-25504,39.6814135,-86.0171326
Homecroft,Indiana,801,3338,Indianapolis-Carmel-Anderson,2089990,$83333,46.1%,45,$225000,2273,$99,70,94.5%,N/A,44.51%,N/A,N/A,1.12%,1.63%,74.3%,Marion County,58.00%,35.50%,0.0%,2.5%,92.51%,3.62%,0.5%,Eastern Standard Time,86,37,49,67,21,60%,57%,42,63,90,51%,64%,41%,46.59,13.31,9.49,35.15%,32.53%,39.11%,24.3,19,8.3,41.0,60,636,3.7,0.24,IN-34420,39.6695839,-86.1311742
Indianapolis,Indiana,882043,2439,Indianapolis-Carmel-Anderson,2089990,$62995,34.16%,34,$232000,1744,$133,48,57.63%,$1112,57.89%,N/A,N/A,15.68%,5.2%,68.01%,Marion County,58.00%,35.50%,4.13%,28.13%,49.88%,13.3%,11.63%,Eastern Standard Time,86,37,49,67,21,60%,57%,42,63,90,51%,64%,41%,46.9,13.38,9.62,35.15%,32.53%,39.11%,24.3,19,8.3,41.0,57,648,3.7,361.64,IN-36003,39.7771317,-86.1457876
Lawrence,Indiana,49284,2446,Indianapolis-Carmel-Anderson,2089990,$73455,35.44%,34,$258000,1897,$136,27,66.05%,$1084,53.45%,360,2198,8.39%,4.25%,73.9%,Marion County,58.00%,35.50%,1.66%,28.23%,45.76%,19.58%,11.13%,Eastern Standard Time,85,36,49,65,20,60%,57%,42,63,89,51%,64%,41%,47.97,14.05,9.88,37.4%,34.07%,42.11%,26.4,20,8.3,41.0,62,777,3.7,20.15,IN-42426,39.8673806,-85.9904467
Lawrence township,Indiana,49284,2446,Indianapolis-Carmel-Anderson,2089990,$73455,35.44%,34,$258000,1897,$136,27,66.05%,$1084,53.45%,360,2198,8.39%,4.25%,73.9%,Marion County,58.00%,35.50%,1.66%,28.23%,45.76%,19.58%,11.13%,Eastern Standard Time,85,36,49,65,20,60%,57%,42,63,89,51%,64%,41%,47.97,14.05,9.88,37.4%,34.07%,42.11%,26.4,20,8.3,41.0,62,777,3.7,20.15,IN-42426,39.8673806,-85.9904467
Meridian Hills,Indiana,1708,1154,Indianapolis-Carmel-Anderson,2089990,$205982,79.8%,46,$1580000,5683,$278,64,98.16%,N/A,25.37%,N/A,N/A,1.29%,3.31%,60.02%,Marion County,58.00%,35.50%,3.22%,1.64%,89.99%,2.28%,5.33%,Eastern Standard Time,85,36,49,65,20,60%,57%,42,63,89,51%,64%,41%,49.08,14.35,10.2,37.4%,34.07%,42.11%,26.4,20,8.3,41.0,60,687,3.7,1.48,IN-48456,39.8873795,-86.1567197
North Crows Nest,Indiana,69,986,Indianapolis-Carmel-Anderson,2089990,$250001,88.24%,56,N/A,N/A,N/A,82,100.0%,N/A,37.31%,N/A,N/A,1.45%,0.0%,70.77%,Marion County,58.00%,35.50%,0.0%,0.0%,97.1%,2.9%,1.45%,Eastern Standard Time,85,36,49,65,20,60%,57%,42,63,89,51%,64%,41%,49.08,14.35,10.2,37.4%,34.07%,42.11%,26.4,20,8.3,41.0,66,687,3.7,0.07,IN-54612,39.8660789,-86.1624661
Perry township (Marion Cnty),Indiana,113254,2481,Indianapolis-Carmel-Anderson,2089990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Marion County,58.00%,35.50%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,37,49,67,21,60%,57%,42,63,90,51%,64%,41%,46.9,13.38,9.62,35.15%,32.53%,39.11%,24.3,19,8.3,41.0,53,648,3.7,45.65,IN-59058,39.676482,-86.1549233
