City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Accord,New York,353,104,Kingston,181862,$106420,34.16%,52,N/A,N/A,N/A,53,72.23%,N/A,23.91%,N/A,N/A,0.85%,7.95%,85.05%,Ulster County,52.30%,41.30%,6.23%,4.82%,88.67%,0.0%,0.0%,Eastern Standard Time,83,34,49,65,20,57%,55%,37,58,85,50%,58%,45%,53.81,15.72,12.54,36.9%,40.44%,36.0%,51.4,20,7.9,22.7,87,1140,3.6,3.4,NY-00155,41.7971446,-74.2319527
Clintondale,New York,1857,290,Kingston,181862,N/A,34.17%,48,$535000,2477,$216,47,67.8%,$1043,32.65%,N/A,N/A,4.47%,0.0%,58.87%,Ulster County,52.30%,41.30%,4.42%,1.88%,77.33%,10.45%,13.19%,Eastern Standard Time,84,35,49,64,19,59%,60%,41,61,87,50%,58%,45%,53.81,15.72,12.54,36.9%,40.44%,36.0%,51.4,20,7.9,20.9,77,231,3.6,6.41,NY-16452,41.6924216,-74.0428741
Cragsmoor,New York,492,113,Kingston,181862,$106972,45.98%,30,N/A,N/A,N/A,59,100.0%,N/A,49.74%,N/A,N/A,2.03%,0.0%,88.01%,Ulster County,52.30%,41.30%,0.0%,0.0%,100.0%,0.0%,0.0%,Eastern Standard Time,80,33,47,59,14,53%,51%,41,61,81,50%,62%,42%,53.96,16.17,12.1,38.66%,43.63%,35.78%,51.4,20,7.0,25.9,86,492,3.6,4.36,NY-18762,41.6654843,-74.3911679
Denning,New York,535,5,Kingston,181862,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ulster County,52.30%,41.30%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,80,31,49,58,14,57%,55%,37,58,81,50%,58%,45%,61.72,17.78,13.7,36.22%,39.45%,34.22%,51.4,20,7.9,22.7,94,969,3.6,107.0,NY-20247,41.9522365,-74.4871495
East Kingston,New York,308,460,Kingston,181862,$58864,21.31%,47,N/A,N/A,N/A,N/A,35.55%,$1132,85.94%,N/A,N/A,23.7%,26.01%,87.11%,Ulster County,52.30%,41.30%,0.0%,29.55%,40.58%,8.77%,13.31%,Eastern Standard Time,84,35,49,64,19,57%,55%,37,58,86,50%,58%,45%,48.31,14.57,11.18,36.9%,40.44%,36.0%,51.4,20,7.9,22.7,64,111,3.6,0.67,NY-22370,41.9523992,-73.9703324
Ellenville,New York,4209,484,Kingston,181862,$53846,20.38%,31,$267000,1203,$222,65,55.89%,$1122,56.89%,226,1256,21.08%,1.6%,54.52%,Ulster County,52.30%,41.30%,1.0%,7.46%,44.24%,44.17%,8.34%,Eastern Standard Time,83,34,49,65,20,53%,51%,41,61,84,50%,58%,45%,53.96,16.17,12.1,36.9%,40.44%,36.0%,51.4,20,7.9,25.9,83,492,3.6,8.69,NY-23965,41.700852,-74.3609417
Esopus,New York,8886,238,Kingston,181862,N/A,N/A,N/A,$333000,1830,$182,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ulster County,52.30%,41.30%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,35,49,64,19,57%,55%,37,58,86,50%,58%,45%,48.31,14.57,11.18,36.9%,40.44%,36.0%,51.4,20,7.9,22.7,73,111,3.6,37.34,NY-24691,41.842592,-73.9936371
Gardiner,New York,794,206,Kingston,181862,$96065,33.87%,41,N/A,N/A,N/A,51,34.59%,$1231,48.06%,N/A,N/A,2.77%,0.0%,80.25%,Ulster County,52.30%,41.30%,0.0%,0.0%,47.73%,0.0%,0.0%,Eastern Standard Time,83,34,49,65,20,59%,60%,41,61,86,50%,58%,45%,53.81,15.72,12.54,36.9%,40.44%,36.0%,51.4,20,7.9,20.9,82,1140,3.6,3.86,NY-28244,41.679518,-74.147896
Glasco,New York,2219,1370,Kingston,181862,$48958,23.28%,45,$286000,1172,$244,23,52.2%,$1316,60.24%,N/A,N/A,19.29%,2.82%,65.47%,Ulster County,52.30%,41.30%,0.0%,0.9%,77.38%,12.57%,5.72%,Eastern Standard Time,78,31,47,54,12,57%,55%,37,58,78,50%,58%,45%,64.9,22.49,13.42,37.64%,39.23%,40.22%,51.4,20,7.9,22.7,68,1926,3.6,1.62,NY-29014,42.0454844,-73.9476459
Hardenburgh,New York,233,3,Kingston,181862,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ulster County,52.30%,41.30%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,80,31,49,58,14,57%,55%,37,58,81,50%,58%,45%,61.72,17.78,13.7,36.22%,39.45%,34.22%,51.4,20,7.9,22.7,94,969,3.6,77.67,NY-32116,42.0470869,-74.6087258
