City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual snowfall (in),Average yearly windspeed (mph),Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude,Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Number of days with thunder per year,Annual dew point (F),Average summer dew point (F),Hottest month's avg low (F),Coldest month's avg low (F),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Days of snow per year,Hottest month's avg heat index high (F)
Caldwell,Texas,4354,1116,College Station-Bryan,207403,$50119,23.15%,37,$688000,1859,$370,37,65.96%,$803,45.69%,67,293,13.33%,2.17%,59.98%,Burleson County,21.40%,76.40%,0.0%,16.26%,50.6%,31.4%,9.94%,Central Standard Time,99,63,36,39.12,0.5,6.5,65,333,6.1,3.9,TX-11836,30.5306928,-96.7006349,58%,69%,52%,55%,51%,41.1,55,68,73,35,7.17,8.68,15.4%,12.2%,19.22%,0,116
Snook,Texas,554,276,College Station-Bryan,207403,$65865,13.0%,49,$295000,1735,$170,39,65.34%,$775,51.89%,N/A,N/A,18.95%,2.22%,62.82%,Burleson County,21.40%,76.40%,0.0%,9.57%,67.33%,15.88%,3.43%,Central Standard Time,98,62,36,40.14,0.5,6.5,72,279,6.1,2.01,TX-68576,30.4906914,-96.4671174,58%,69%,52%,55%,51%,41.1,55,68,76,41,8.57,8.8,24.44%,20.11%,29.22%,0,114
Somerville,Texas,1226,411,College Station-Bryan,207403,$49643,15.09%,37,$119000,1092,$109,44,74.88%,$704,53.37%,N/A,N/A,16.56%,5.24%,51.86%,Burleson County,21.40%,76.40%,0.0%,31.89%,29.93%,38.17%,5.38%,Central Standard Time,99,63,36,41.36,0.5,6.5,73,240,6.1,2.98,TX-68720,30.3460035,-96.5310918,58%,69%,52%,55%,51%,41.1,55,68,73,35,8.56,8.67,24.03%,20.55%,29.56%,0,116
