City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Boonton,New Jersey,8770,3748,New York-Newark-Jersey City,20011812,$85948,46.66%,41,$492000,1505,$327,64,56.79%,$1462,49.21%,46,420,7.73%,4.24%,71.41%,Morris County,45.50%,49.70%,9.13%,8.59%,65.6%,14.42%,19.28%,Eastern Standard Time,86,38,48,65,21,53%,51%,41,61,88,55%,62%,50%,51.46,15.36,11.7,34.85%,39.12%,32.56%,31.3,9,7.4,25.9,65,255,3.8,2.34,NJ-06610,40.9047171,-74.4050041
Boonton township,New Jersey,8770,3748,New York-Newark-Jersey City,20011812,$85948,46.66%,41,$492000,1505,$327,64,56.79%,$1462,49.21%,46,420,7.73%,4.24%,71.41%,Morris County,45.50%,49.70%,9.13%,8.59%,65.6%,14.42%,19.28%,Eastern Standard Time,86,38,48,65,21,53%,51%,41,61,88,55%,62%,50%,51.46,15.36,11.7,34.85%,39.12%,32.56%,31.3,9,7.4,25.9,71,255,3.8,2.34,NJ-06610,40.9047171,-74.4050041
Budd Lake,New Jersey,9971,1833,New York-Newark-Jersey City,20011812,$97728,45.21%,38,$535000,2106,$254,46,75.31%,$1136,42.46%,N/A,N/A,7.59%,5.54%,74.03%,Morris County,45.50%,49.70%,7.45%,7.65%,62.84%,18.13%,20.55%,Eastern Standard Time,85,37,48,63,19,53%,51%,41,61,87,50%,62%,42%,52.06,15.54,11.57,40.96%,44.4%,39.67%,40.2,24,7.4,25.9,73,510,3.8,5.44,NJ-08620,40.8732828,-74.7374452
Butler,New Jersey,8019,3950,New York-Newark-Jersey City,20011812,$103018,39.8%,43,$315000,1216,$259,58,72.1%,$1328,49.69%,13,341,6.92%,3.99%,75.2%,Morris County,45.50%,49.70%,4.88%,0.94%,69.45%,24.37%,17.67%,Eastern Standard Time,84,36,48,63,19,53%,51%,41,61,85,50%,62%,42%,52.75,15.04,11.98,34.85%,39.12%,32.56%,31.3,9,7.4,25.9,66,711,3.8,2.03,NJ-09040,40.9989992,-74.34714
Chatham,New Jersey,9208,3918,New York-Newark-Jersey City,20011812,$209283,79.05%,40,$817000,1651,$495,72,87.57%,$1834,33.06%,0,234,1.12%,7.04%,70.84%,Morris County,45.50%,49.70%,8.94%,1.31%,81.67%,5.67%,12.48%,Eastern Standard Time,88,40,48,67,23,53%,51%,41,61,91,55%,62%,50%,52.51,15.54,11.99,34.93%,39.34%,31.22%,32.2,12,7.4,25.9,63,165,3.8,2.35,NJ-12100,40.7404716,-74.3838156
Chatham borough,New Jersey,9208,3918,New York-Newark-Jersey City,20011812,$209283,79.05%,40,$817000,1651,$495,72,87.57%,$1834,33.06%,0,234,1.12%,7.04%,70.84%,Morris County,45.50%,49.70%,8.94%,1.31%,81.67%,5.67%,12.48%,Eastern Standard Time,88,40,48,67,23,53%,51%,41,61,91,55%,62%,50%,52.51,15.54,11.99,34.93%,39.34%,31.22%,32.2,12,7.4,25.9,59,165,3.8,2.35,NJ-12100,40.7404716,-74.3838156
Chester,New Jersey,1591,1001,New York-Newark-Jersey City,20011812,$126806,57.44%,45,$550000,2174,$253,50,75.39%,$1589,41.27%,0,452,4.53%,2.3%,69.75%,Morris County,45.50%,49.70%,1.07%,2.01%,83.22%,10.69%,13.64%,Eastern Standard Time,87,40,47,64,21,53%,51%,41,61,90,55%,62%,50%,50.2,14.48,11.66,34.99%,37.91%,33.33%,29.4,11,7.4,25.9,73,375,3.8,1.59,NJ-12580,40.7873925,-74.6921291
Chester borough,New Jersey,1591,1001,New York-Newark-Jersey City,20011812,$126806,57.44%,45,$550000,2174,$253,50,75.39%,$1589,41.27%,0,452,4.53%,2.3%,69.75%,Morris County,45.50%,49.70%,1.07%,2.01%,83.22%,10.69%,13.64%,Eastern Standard Time,87,40,47,64,21,53%,51%,41,61,90,55%,62%,50%,50.2,14.48,11.66,34.99%,37.91%,33.33%,29.4,11,7.4,25.9,71,375,3.8,1.59,NJ-12580,40.7873925,-74.6921291
Denville,New Jersey,16822,1410,New York-Newark-Jersey City,20011812,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36,391,N/A,N/A,N/A,Morris County,45.50%,49.70%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,38,48,65,21,53%,51%,41,61,88,55%,62%,50%,52.53,15.03,12.23,34.85%,39.12%,32.56%,31.3,9,7.4,25.9,69,486,3.8,11.93,NJ-17650,40.8889547,-74.4892379
Dover,New Jersey,18418,6872,New York-Newark-Jersey City,20011812,$69434,15.13%,39,$335000,1155,$290,67,43.34%,$1591,49.69%,224,879,12.35%,7.23%,70.93%,Morris County,45.50%,49.70%,2.05%,9.97%,17.16%,68.44%,47.47%,Eastern Standard Time,86,38,48,65,21,53%,51%,41,61,88,55%,62%,50%,53.75,15.64,12.15,40.96%,44.4%,39.67%,31.3,9,7.4,25.9,62,816,3.8,2.68,NJ-18070,40.8859212,-74.5596752
