City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Convent,Louisiana,487,125,New Orleans-Metairie,1269037,$56806,25.2%,26,N/A,N/A,N/A,38,54.55%,N/A,49.54%,N/A,N/A,20.57%,0.0%,57.1%,St. James County,53.10%,45.10%,0.0%,69.4%,30.6%,0.0%,0.0%,Central Standard Time,91,63,28,74,41,59%,61%,57,71,103,58%,62%,51%,69.05,23.57,16.04,32.05%,42.75%,33.22%,0.7,0,6.4,72.0,50,24,5.7,3.89,LA-17180,30.0132233,-90.8231804
Gramercy,Louisiana,2990,1488,New Orleans-Metairie,1269037,$73220,16.1%,38,N/A,N/A,N/A,26,90.61%,$897,41.57%,120,2388,14.38%,6.96%,67.4%,St. James County,53.10%,45.10%,0.0%,59.83%,39.8%,0.0%,0.97%,Central Standard Time,91,63,28,74,41,59%,61%,57,71,103,58%,62%,51%,64.25,20.88,15.83,32.05%,42.75%,33.22%,0.7,0,6.4,72.0,37,18,5.7,2.01,LA-30550,30.0610556,-90.6928841
Grand Point,Louisiana,2604,607,New Orleans-Metairie,1269037,$92880,15.84%,40,N/A,N/A,N/A,33,82.06%,$650,43.14%,N/A,N/A,8.87%,6.13%,67.6%,St. James County,53.10%,45.10%,0.19%,34.83%,64.98%,0.0%,0.19%,Central Standard Time,91,63,28,74,41,59%,61%,57,71,103,58%,62%,51%,64.25,20.88,15.83,32.05%,42.75%,33.22%,0.7,0,6.4,72.0,47,18,5.7,4.29,LA-30900,30.0450485,-90.748795
Hester,Louisiana,611,177,New Orleans-Metairie,1269037,$127543,16.76%,37,N/A,N/A,N/A,38,100.0%,N/A,22.0%,N/A,N/A,0.82%,0.0%,88.02%,St. James County,53.10%,45.10%,0.0%,0.0%,100.0%,0.0%,0.0%,Central Standard Time,91,63,28,74,41,59%,61%,57,71,103,58%,62%,51%,69.05,23.57,16.04,32.05%,42.75%,33.22%,0.7,0,6.4,72.0,50,24,5.7,3.46,LA-34085,30.0276541,-90.7710381
Lutcher,Louisiana,3163,939,New Orleans-Metairie,1269037,$42390,15.76%,47,$160000,1391,$115,48,85.17%,N/A,56.31%,125,1127,7.71%,2.73%,39.0%,St. James County,53.10%,45.10%,0.0%,54.66%,42.18%,3.16%,6.26%,Central Standard Time,91,63,28,74,41,59%,61%,57,71,103,58%,62%,51%,64.25,20.88,15.83,32.05%,42.75%,33.22%,0.7,0,6.4,72.0,35,18,5.7,3.37,LA-46720,30.0646106,-90.7123845
Moonshine,Louisiana,151,419,New Orleans-Metairie,1269037,$31364,6.15%,63,N/A,N/A,N/A,12,92.13%,N/A,50.33%,N/A,N/A,5.96%,0.0%,39.07%,St. James County,53.10%,45.10%,0.0%,100.0%,0.0%,0.0%,0.0%,Central Standard Time,91,63,28,74,41,59%,61%,57,71,103,58%,62%,51%,69.05,23.57,16.04,28.44%,39.67%,31.11%,0.7,0,6.4,72.0,53,24,5.7,0.36,LA-51800,29.9699809,-90.813129
North Vacherie,Louisiana,1650,294,New Orleans-Metairie,1269037,$33074,18.25%,38,N/A,N/A,N/A,36,75.08%,$478,55.45%,N/A,N/A,21.82%,11.06%,50.67%,St. James County,53.10%,45.10%,0.0%,54.97%,35.52%,8.97%,4.85%,Central Standard Time,92,63,29,75,42,62%,64%,59,73,108,58%,62%,51%,64.25,20.88,15.83,32.05%,42.75%,33.22%,0.7,0,8.0,67.2,46,18,5.7,5.62,LA-56170,30.0047595,-90.7109394
Paulina,Louisiana,1883,408,New Orleans-Metairie,1269037,$84013,34.55%,39,N/A,N/A,N/A,15,98.41%,N/A,41.2%,N/A,N/A,0.74%,0.0%,68.58%,St. James County,53.10%,45.10%,0.0%,8.5%,88.95%,2.55%,0.0%,Central Standard Time,91,63,28,74,41,59%,61%,57,71,103,58%,62%,51%,64.25,20.88,15.83,32.05%,42.75%,33.22%,0.7,0,6.4,72.0,46,18,5.7,4.62,LA-59375,30.0351124,-90.7225915
Romeville,Louisiana,89,27,New Orleans-Metairie,1269037,N/A,27.03%,23,N/A,N/A,N/A,N/A,91.59%,N/A,59.55%,N/A,N/A,0.0%,0.0%,66.29%,St. James County,53.10%,45.10%,0.0%,82.02%,17.98%,0.0%,0.0%,Central Standard Time,91,63,28,74,41,59%,61%,57,71,103,58%,62%,51%,69.05,23.57,16.04,32.05%,42.75%,33.22%,0.7,0,6.4,72.0,50,24,5.7,3.25,LA-65850,30.0676644,-90.834145
South Vacherie,Louisiana,3393,668,New Orleans-Metairie,1269037,$67935,18.2%,45,$318000,2078,$153,35,89.88%,$1013,49.82%,N/A,N/A,5.84%,3.57%,57.99%,St. James County,53.10%,45.10%,0.0%,29.24%,70.14%,0.44%,0.0%,Central Standard Time,92,63,29,75,42,62%,64%,59,73,108,58%,62%,51%,64.25,20.88,15.83,28.44%,39.67%,31.11%,0.7,0,8.0,67.2,50,18,5.7,5.08,LA-72092,29.9406017,-90.689293
St. James,Louisiana,544,65,New Orleans-Metairie,1269037,$26964,14.08%,55,N/A,N/A,N/A,37,95.3%,N/A,53.14%,N/A,N/A,13.6%,7.46%,45.15%,St. James County,53.10%,45.10%,0.0%,84.93%,15.07%,0.0%,0.0%,Central Standard Time,91,63,28,74,41,59%,61%,57,71,103,58%,62%,51%,69.05,23.57,16.04,32.05%,42.75%,33.22%,0.7,0,6.4,72.0,53,24,5.7,8.39,LA-67355,30.0184725,-90.8512589
Union,Louisiana,491,51,New Orleans-Metairie,1269037,N/A,10.76%,52,N/A,N/A,N/A,42,97.54%,N/A,45.37%,N/A,N/A,4.28%,10.31%,54.79%,St. James County,53.10%,45.10%,0.0%,79.63%,19.96%,0.41%,1.02%,Central Standard Time,91,63,28,74,41,59%,61%,57,71,103,58%,62%,51%,62.23,19.1,15.86,32.05%,42.75%,33.22%,0.7,0,6.4,72.0,50,15,5.7,9.55,LA-77035,30.0918241,-90.884396
Welcome,Louisiana,990,218,New Orleans-Metairie,1269037,$48112,30.76%,35,N/A,N/A,N/A,42,51.87%,$581,63.68%,N/A,N/A,19.7%,9.36%,58.32%,St. James County,53.10%,45.10%,0.0%,100.0%,0.0%,0.0%,0.0%,Central Standard Time,91,63,28,74,41,59%,61%,57,71,103,58%,62%,51%,69.05,23.57,16.04,32.05%,42.75%,33.22%,0.7,0,6.4,72.0,53,24,5.7,4.54,LA-80360,30.0473433,-90.8823485
