City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Alex,Oklahoma,573,86,Oklahoma City,1412874,$65000,13.53%,33,N/A,N/A,N/A,60,81.78%,$767,51.99%,N/A,N/A,12.74%,2.79%,49.43%,Grady County,17.40%,77.70%,0.0%,1.92%,67.19%,2.79%,0.35%,Central Standard Time,95,52,43,71,26,55%,53%,46,64,106,66%,76%,60%,37.64,11.3,4.6,19.62%,19.78%,15.11%,5.5,2,N/A,49.8,65,984,5,6.65,OK-01250,34.922803,-97.7763288
Amber,Oklahoma,390,99,Oklahoma City,1412874,$53750,13.67%,41,$550000,3571,$154,44,71.74%,$1067,43.79%,0,428,13.28%,4.6%,58.59%,Grady County,17.40%,77.70%,0.0%,0.26%,78.46%,4.1%,0.0%,Central Standard Time,93,50,43,71,28,55%,53%,46,64,101,66%,76%,60%,35.87,11.39,4.27,19.62%,19.78%,15.11%,7.4,3,N/A,49.8,62,1149,5,3.95,OK-01900,35.1602324,-97.8820554
Bradley,Oklahoma,139,579,Oklahoma City,1412874,$24196,4.39%,56,N/A,N/A,N/A,82,84.52%,N/A,59.66%,N/A,N/A,44.6%,7.69%,32.77%,Grady County,17.40%,77.70%,0.0%,0.0%,81.29%,4.32%,0.0%,Central Standard Time,94,52,42,70,28,55%,53%,46,64,104,66%,76%,60%,39.87,11.42,5.11,22.05%,20.0%,17.89%,5.5,2,N/A,49.8,65,1035,5,0.24,OK-08300,34.8779669,-97.7087438
Bridge Creek,Oklahoma,736,469,Oklahoma City,1412874,$126875,25.85%,31,N/A,N/A,N/A,19,81.84%,$1119,35.63%,N/A,N/A,1.1%,1.15%,68.18%,Grady County,17.40%,77.70%,1.22%,0.0%,76.9%,17.53%,0.54%,Central Standard Time,96,53,43,71,29,55%,53%,46,64,108,66%,76%,60%,38.4,12.76,4.66,18.88%,19.78%,15.0%,7.4,3,N/A,49.8,61,1209,5,1.57,OK-08725,35.2305573,-97.6951455
Chickasha,Oklahoma,16349,730,Oklahoma City,1412874,$55039,20.26%,37,$140000,1346,$104,51,56.81%,$879,55.17%,433,2750,18.93%,6.13%,59.04%,Grady County,17.40%,77.70%,0.5%,6.47%,71.56%,9.03%,2.68%,Central Standard Time,95,52,43,71,26,55%,53%,46,64,106,66%,76%,60%,37.64,11.3,4.6,19.62%,19.78%,15.11%,5.5,2,N/A,49.8,54,993,5,22.4,OK-13950,35.0409559,-97.9473932
Minco,Oklahoma,1540,125,Oklahoma City,1412874,$60114,19.29%,37,$118000,1662,$71,47,61.02%,N/A,50.66%,60,731,10.46%,4.2%,60.79%,Grady County,17.40%,77.70%,0.13%,1.17%,80.52%,10.58%,2.73%,Central Standard Time,93,50,43,71,28,55%,53%,46,64,101,66%,76%,60%,36.58,11.92,4.27,20.63%,22.2%,16.89%,7.4,3,N/A,49.8,65,1290,5,12.28,OK-48750,35.3174564,-97.9517303
Ninnekah,Oklahoma,944,93,Oklahoma City,1412874,$69087,13.6%,45,$88000,1060,$83,43,80.87%,$875,29.41%,0,1152,6.46%,2.15%,56.39%,Grady County,17.40%,77.70%,0.21%,0.42%,81.78%,7.84%,2.01%,Central Standard Time,95,52,43,71,26,55%,53%,46,64,106,66%,76%,60%,37.64,11.3,4.6,19.62%,19.78%,15.11%,5.5,2,N/A,49.8,64,984,5,10.18,OK-52100,34.9640123,-97.9447047
Norge,Oklahoma,152,475,Oklahoma City,1412874,$48712,5.93%,59,N/A,N/A,N/A,19,82.22%,$1125,30.53%,N/A,N/A,9.87%,2.74%,55.73%,Grady County,17.40%,77.70%,0.0%,0.0%,57.89%,26.32%,1.97%,Central Standard Time,95,52,43,71,26,55%,53%,46,64,106,66%,76%,60%,37.64,11.3,4.6,19.62%,19.78%,15.11%,5.5,2,N/A,49.8,63,984,5,0.32,OK-52450,34.9887801,-97.994049
Pocasset,Oklahoma,159,59,Oklahoma City,1412874,$46250,10.19%,45,N/A,N/A,N/A,46,75.19%,$675,34.09%,N/A,N/A,22.64%,1.33%,57.69%,Grady County,17.40%,77.70%,0.0%,0.0%,87.42%,1.89%,1.26%,Central Standard Time,93,50,43,71,28,55%,53%,46,64,101,66%,76%,60%,35.87,11.39,4.27,19.62%,19.78%,15.11%,7.4,3,N/A,49.8,62,1149,5,2.71,OK-59700,35.1779959,-97.9591863
Rush Springs,Oklahoma,1230,1060,Oklahoma City,1412874,$42198,11.15%,37,N/A,N/A,N/A,56,62.31%,$698,51.79%,633,2297,26.04%,5.39%,50.16%,Grady County,17.40%,77.70%,0.0%,0.0%,80.33%,5.45%,0.73%,Central Standard Time,94,52,42,71,28,55%,53%,46,64,104,66%,76%,60%,36.86,9.96,4.97,18.16%,19.01%,15.11%,5.5,2,N/A,49.8,65,1191,5,1.16,OK-64300,34.7788579,-97.9573093
