City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Conway,Arkansas,66776,1448,Little Rock-North Little Rock-Conway,745222,$47999,41.08%,30,$219000,1553,$141,24,50.53%,$820,57.98%,481,2735,18.74%,3.27%,63.35%,Faulkner County,30.80%,61.70%,1.95%,17.92%,71.88%,4.38%,4.54%,Central Standard Time,92,49,43,70,27,57%,56%,50,68,102,68%,81%,56%,54.99,11.2,13.27,26.27%,24.29%,26.78%,2.3,0,7.0,55.8,42,285,4.9,46.11,AR-15190,35.0753668,-92.4691623
Enola,Arkansas,389,143,Little Rock-North Little Rock-Conway,745222,$61364,27.47%,34,N/A,N/A,N/A,28,95.63%,$533,42.12%,N/A,N/A,13.11%,0.54%,60.13%,Faulkner County,30.80%,61.70%,0.0%,0.0%,98.46%,1.54%,0.0%,Central Standard Time,92,49,43,70,27,57%,56%,50,68,102,68%,81%,56%,56.96,11.95,13.42,26.27%,24.29%,26.78%,2.3,0,7.0,55.8,57,393,4.9,2.72,AR-21820,35.1959073,-92.2065791
Greenbrier,Arkansas,5592,704,Little Rock-North Little Rock-Conway,745222,$49420,21.06%,29,$251000,1755,$143,24,66.47%,$795,40.49%,176,282,16.38%,0.95%,65.25%,Faulkner County,30.80%,61.70%,0.0%,0.23%,89.29%,6.67%,1.63%,Central Standard Time,92,49,43,70,27,57%,56%,50,68,102,68%,81%,56%,56.96,11.95,13.42,26.27%,24.29%,26.78%,2.3,0,7.0,55.8,54,393,4.9,7.94,AR-28510,35.2288442,-92.3835674
Guy,Arkansas,486,72,Little Rock-North Little Rock-Conway,745222,$60000,20.06%,42,N/A,N/A,N/A,28,81.48%,$680,43.17%,N/A,N/A,9.88%,13.73%,57.96%,Faulkner County,30.80%,61.70%,0.41%,2.88%,91.77%,1.65%,1.44%,Central Standard Time,92,49,43,70,27,57%,56%,50,68,102,68%,81%,56%,58.53,12.65,13.39,30.0%,28.24%,30.44%,4.1,0,7.0,55.8,54,621,4.9,6.78,AR-29230,35.3273224,-92.3366616
Holland,Arkansas,507,75,Little Rock-North Little Rock-Conway,745222,$57596,22.6%,42,$140000,1296,$108,27,94.67%,$783,44.24%,N/A,N/A,10.5%,2.69%,51.5%,Faulkner County,30.80%,61.70%,1.78%,0.0%,96.06%,0.2%,1.97%,Central Standard Time,92,49,43,70,27,57%,56%,50,68,102,68%,81%,56%,56.96,11.95,13.42,26.27%,24.29%,26.78%,2.3,0,7.0,55.8,56,393,4.9,6.73,AR-32710,35.1660142,-92.2770504
Mayflower,Arkansas,2250,571,Little Rock-North Little Rock-Conway,745222,$51776,23.83%,44,$118000,1242,$95,27,63.38%,$723,44.82%,401,2651,6.53%,1.04%,64.3%,Faulkner County,30.80%,61.70%,0.13%,4.22%,93.02%,0.98%,0.13%,Central Standard Time,93,51,42,69,27,57%,56%,50,68,105,68%,81%,56%,57.25,12.33,13.84,29.07%,26.04%,31.22%,2.0,0,7.0,55.8,49,360,4.9,3.94,AR-44750,34.9686553,-92.4224077
Mount Vernon,Arkansas,178,176,Little Rock-North Little Rock-Conway,745222,$49375,12.78%,47,N/A,N/A,N/A,44,63.48%,$546,51.32%,N/A,N/A,17.98%,7.14%,46.67%,Faulkner County,30.80%,61.70%,0.0%,2.25%,96.63%,3.37%,3.93%,Central Standard Time,93,51,42,70,28,57%,56%,50,68,105,68%,81%,56%,56.96,11.95,13.42,30.0%,28.24%,30.44%,4.1,0,7.0,55.8,57,393,4.9,1.01,AR-48020,35.2236046,-92.1239801
Twin Groves,Arkansas,316,69,Little Rock-North Little Rock-Conway,745222,$29375,6.72%,51,$70000,1148,$61,40,81.65%,$679,26.81%,N/A,N/A,32.06%,6.38%,51.09%,Faulkner County,30.80%,61.70%,0.0%,72.15%,27.85%,0.0%,0.0%,Central Standard Time,92,49,43,70,27,57%,56%,50,68,102,68%,81%,56%,56.96,11.95,13.42,26.3%,24.73%,25.89%,4.6,1,7.0,55.8,54,393,4.9,4.61,AR-70540,35.3094345,-92.4487668
Vilonia,Arkansas,4556,572,Little Rock-North Little Rock-Conway,745222,$70565,19.92%,32,$219000,1724,$127,20,81.52%,$787,38.6%,104,1154,13.85%,1.78%,63.02%,Faulkner County,30.80%,61.70%,0.0%,0.88%,98.22%,0.0%,0.42%,Central Standard Time,93,51,42,70,28,57%,56%,50,68,105,68%,81%,56%,59.01,12.16,14.39,30.66%,27.58%,31.78%,2.3,0,7.0,55.8,55,318,4.9,7.97,AR-71960,35.0807223,-92.2088457
Wooster,Arkansas,1159,404,Little Rock-North Little Rock-Conway,745222,$78182,31.11%,34,$216000,1964,$110,19,81.45%,$688,32.98%,N/A,N/A,14.58%,7.41%,57.45%,Faulkner County,30.80%,61.70%,0.6%,1.55%,88.87%,1.55%,1.38%,Central Standard Time,92,49,43,70,27,57%,56%,50,68,102,68%,81%,56%,56.16,12.09,13.23,26.27%,24.29%,26.78%,2.3,0,7.0,55.8,53,366,4.9,2.87,AR-76820,35.1997606,-92.4502672
