City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Addison township,Michigan,6503,6774,Detroit-Warren-Dearborn,4382832,N/A,N/A,N/A,$525000,4339,$121,N/A,N/A,N/A,N/A,90,225,N/A,N/A,N/A,Oakland County,51.30%,43.20%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,32,51,63,18,59%,54%,39,59,84,52%,67%,39%,36.49,10.83,6.9,35.97%,35.16%,31.78%,44.7,29,8.1,32.7,81,621,3.2,0.96,MI-00400,42.8432641,-83.1602335
Auburn Hills,Michigan,24202,1454,Detroit-Warren-Dearborn,4382832,$73641,47.09%,35,$298000,1568,$190,33,47.25%,$1197,59.45%,336,2197,11.24%,5.35%,70.82%,Oakland County,51.30%,43.20%,16.15%,14.66%,56.02%,7.25%,21.75%,Eastern Standard Time,83,32,51,63,18,59%,54%,39,59,84,52%,67%,39%,36.28,10.75,7.01,35.97%,35.16%,31.78%,60.2,45,8.1,32.7,69,813,3.2,16.64,MI-04105,42.6875323,-83.2341028
Berkley,Michigan,15234,5815,Detroit-Warren-Dearborn,4382832,$96993,57.09%,37,$300000,1111,$270,71,86.53%,$1288,49.26%,58,348,4.29%,2.78%,76.31%,Oakland County,51.30%,43.20%,1.28%,3.18%,86.24%,3.93%,3.7%,Eastern Standard Time,83,31,52,61,16,59%,54%,39,59,84,52%,67%,39%,34.94,9.99,6.54,36.0%,31.87%,39.44%,48.8,35,8.1,32.7,63,660,3.2,2.62,MI-07660,42.498602,-83.1853428
Beverly Hills,Michigan,10593,2629,Detroit-Warren-Dearborn,4382832,$148101,76.05%,47,$456000,2141,$213,61,93.54%,$1432,37.33%,19,747,1.88%,1.95%,65.07%,Oakland County,51.30%,43.20%,4.97%,7.61%,81.18%,2.14%,9.23%,Eastern Standard Time,83,31,52,61,16,59%,54%,39,59,84,52%,67%,39%,35.87,10.07,6.7,36.0%,31.87%,39.44%,60.2,45,8.1,32.7,69,804,3.2,4.03,MI-08160,42.5220023,-83.2422609
Bingham Farms,Michigan,1521,1257,Detroit-Warren-Dearborn,4382832,$180192,63.52%,71,$515000,2060,$250,36,97.86%,$1422,58.84%,N/A,N/A,28.92%,2.56%,33.57%,Oakland County,51.30%,43.20%,2.04%,7.3%,84.62%,0.79%,13.28%,Eastern Standard Time,83,31,52,61,16,59%,54%,39,59,84,52%,67%,39%,35.87,10.07,6.7,36.0%,31.87%,39.44%,60.2,45,8.1,32.7,67,804,3.2,1.21,MI-08460,42.5175958,-83.2779973
Birmingham,Michigan,21728,4536,Detroit-Warren-Dearborn,4382832,$137907,77.09%,42,$723000,2126,$340,62,80.94%,$1747,40.78%,46,591,4.5%,4.57%,69.01%,Oakland County,51.30%,43.20%,4.29%,2.25%,87.23%,2.65%,11.89%,Eastern Standard Time,83,32,51,63,18,59%,54%,39,59,84,52%,67%,39%,36.28,10.75,7.01,36.0%,31.87%,39.44%,60.2,45,8.1,32.7,62,813,3.2,4.79,MI-08640,42.5446607,-83.2166201
Bloomfield charter township,Michigan,41969,1704,Detroit-Warren-Dearborn,4382832,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25,765,N/A,N/A,N/A,Oakland County,51.30%,43.20%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,32,51,63,18,59%,54%,39,59,84,52%,67%,39%,36.28,10.75,7.01,36.0%,31.87%,39.44%,60.2,45,8.1,32.7,67,813,3.2,24.63,MI-09190,42.5755988,-83.273418
Bloomfield Hills,Michigan,4393,886,Detroit-Warren-Dearborn,4382832,$188828,76.84%,51,$575000,2533,$227,45,93.51%,N/A,44.02%,124,620,3.67%,2.75%,51.36%,Oakland County,51.30%,43.20%,5.71%,4.51%,81.83%,0.93%,19.96%,Eastern Standard Time,83,32,51,63,18,59%,54%,39,59,84,52%,67%,39%,36.28,10.75,7.01,36.0%,31.87%,39.44%,60.2,45,8.1,32.7,71,813,3.2,4.96,MI-09180,42.5779946,-83.2456443
Brandon charter township,Michigan,15667,446,Detroit-Warren-Dearborn,4382832,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,74,310,N/A,N/A,N/A,Oakland County,51.30%,43.20%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,31,52,60,16,61%,55%,38,58,85,52%,67%,39%,35.41,10.24,6.75,37.75%,34.07%,40.44%,60.2,45,8.1,32.3,77,891,3.2,35.13,MI-10040,42.8377008,-83.3933052
Clawson,Michigan,11482,5219,Detroit-Warren-Dearborn,4382832,$76575,42.08%,44,$255000,944,$270,62,80.08%,$968,54.51%,58,435,7.5%,3.9%,68.75%,Oakland County,51.30%,43.20%,2.2%,0.91%,91.72%,2.15%,5.63%,Eastern Standard Time,83,32,51,63,18,59%,54%,39,59,84,52%,67%,39%,36.28,10.75,7.01,34.33%,33.08%,33.22%,60.2,45,8.1,32.7,61,813,3.2,2.2,MI-16160,42.5366722,-83.1504092
Commerce charter township,Michigan,42258,1540,Detroit-Warren-Dearborn,4382832,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65,506,N/A,N/A,N/A,Oakland County,51.30%,43.20%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,31,52,63,17,59%,54%,39,59,84,52%,67%,39%,30.86,9.4,4.77,35.97%,35.16%,31.78%,60.2,45,8.1,32.7,74,894,3.2,27.44,MI-17640,42.5763753,-83.4958051
Farmington,Michigan,11481,4316,Detroit-Warren-Dearborn,4382832,$84558,61.21%,39,$298000,1406,$212,54,65.93%,$1140,45.21%,56,783,4.46%,3.65%,67.22%,Oakland County,51.30%,43.20%,18.23%,9.44%,64.55%,3.1%,19.28%,Eastern Standard Time,83,31,52,61,16,59%,54%,39,59,84,52%,67%,39%,34.94,9.99,6.54,36.0%,31.87%,39.44%,48.8,35,8.1,32.7,66,660,3.2,2.66,MI-27380,42.4613783,-83.3783859
Farmington Hills,Michigan,83749,2517,Detroit-Warren-Dearborn,4382832,$93434,56.58%,42,$362000,1926,$188,41,69.91%,$1273,47.1%,107,934,5.75%,4.56%,67.26%,Oakland County,51.30%,43.20%,14.44%,17.91%,60.89%,2.21%,21.15%,Eastern Standard Time,83,31,52,61,16,59%,54%,39,59,84,52%,67%,39%,35.87,10.07,6.7,36.0%,31.87%,39.44%,60.2,45,8.1,32.7,67,804,3.2,33.27,MI-27440,42.4859946,-83.3771231
