City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Beaver Crossing,Nebraska,373,565,Lincoln,337906,$59808,13.57%,41,N/A,N/A,N/A,N/A,86.49%,$917,31.18%,N/A,N/A,18.33%,1.2%,60.58%,Seward County,23.70%,68.80%,4.29%,0.0%,93.03%,1.07%,0.54%,Central Standard Time,85,34,51,64,13,57%,55%,40,62,87,60%,72%,53%,30.26,12.62,2.38,24.08%,30.33%,14.67%,25.4,15,8.0,45.9,80,1458,4.1,0.66,NE-03530,40.77821,-97.2824508
Bee,Nebraska,267,1068,Lincoln,337906,$53750,9.94%,35,$185000,1321,$140,N/A,82.86%,N/A,35.52%,N/A,N/A,17.6%,0.0%,74.86%,Seward County,23.70%,68.80%,0.0%,0.0%,99.25%,0.0%,0.0%,Central Standard Time,85,34,51,65,13,57%,55%,40,62,87,60%,72%,53%,32.19,12.71,2.83,28.19%,33.3%,20.56%,24.1,9,N/A,45.9,84,1389,4.1,0.25,NE-03600,41.0064103,-97.0582681
Cordova,Nebraska,102,408,Lincoln,337906,$41875,22.86%,47,N/A,N/A,N/A,N/A,88.54%,N/A,41.86%,N/A,N/A,8.82%,0.0%,52.33%,Seward County,23.70%,68.80%,0.0%,0.0%,100.0%,0.0%,0.0%,Central Standard Time,85,34,51,64,13,57%,55%,40,62,87,60%,72%,53%,29.75,11.16,2.98,26.38%,30.99%,20.33%,25.4,15,8.0,45.9,80,1404,4.1,0.25,NE-10495,40.7163728,-97.3516021
Garland,Nebraska,286,1682,Lincoln,337906,$50625,27.23%,38,N/A,N/A,N/A,N/A,89.41%,$1302,40.87%,N/A,N/A,8.74%,0.75%,64.56%,Seward County,23.70%,68.80%,0.0%,0.7%,96.15%,3.15%,0.0%,Central Standard Time,85,34,51,65,13,57%,55%,40,62,87,60%,72%,53%,32.19,12.71,2.83,27.84%,35.16%,20.44%,24.8,15,8.0,45.9,84,1389,4.1,0.17,NE-18230,40.944587,-96.9852916
Goehner,Nebraska,241,1418,Lincoln,337906,$83194,17.29%,69,$217000,1619,$134,48,94.23%,N/A,57.59%,N/A,N/A,0.0%,0.0%,46.43%,Seward County,23.70%,68.80%,0.0%,0.0%,96.27%,0.83%,1.24%,Central Standard Time,85,34,51,65,13,57%,55%,40,62,87,60%,72%,53%,31.46,12.95,2.63,24.08%,30.33%,14.67%,25.4,15,8.0,45.9,84,1323,4.1,0.17,NE-19245,40.8327321,-97.2195744
Milford,Nebraska,2547,3144,Lincoln,337906,$69773,26.33%,30,N/A,N/A,N/A,54,69.49%,$777,46.93%,N/A,N/A,9.49%,1.85%,71.7%,Seward County,23.70%,68.80%,0.0%,1.06%,92.15%,3.34%,1.65%,Central Standard Time,85,34,51,65,13,57%,55%,40,62,87,60%,72%,53%,31.93,12.8,2.54,24.16%,31.1%,15.22%,25.4,15,8.0,45.9,80,1266,4.1,0.81,NE-32060,40.7722069,-97.0534193
Pleasant Dale,Nebraska,303,2755,Lincoln,337906,$56829,11.65%,32,N/A,N/A,N/A,72,78.92%,$775,36.32%,N/A,N/A,8.33%,7.89%,82.97%,Seward County,23.70%,68.80%,0.0%,0.0%,99.34%,0.0%,0.0%,Central Standard Time,87,36,51,66,16,57%,55%,40,62,91,60%,72%,53%,32.16,12.59,2.82,26.9%,30.66%,21.44%,24.8,15,8.0,45.9,80,1239,4.1,0.11,NE-39380,40.7912097,-96.9329663
Seward,Nebraska,7651,1715,Lincoln,337906,$68348,35.43%,31,$220000,1606,$137,43,65.83%,$809,52.96%,27,551,7.86%,1.55%,65.87%,Seward County,23.70%,68.80%,0.18%,0.58%,93.88%,3.89%,0.97%,Central Standard Time,85,34,51,65,13,57%,55%,40,62,87,60%,72%,53%,32.19,12.71,2.83,27.84%,35.16%,20.44%,24.1,9,8.0,45.9,79,1320,4.1,4.46,NE-44420,40.90992,-97.0957327
Staplehurst,Nebraska,302,2323,Lincoln,337906,$70345,25.12%,39,N/A,N/A,N/A,N/A,91.88%,$825,50.41%,N/A,N/A,3.73%,1.55%,79.18%,Seward County,23.70%,68.80%,0.66%,0.0%,96.03%,0.33%,1.32%,Central Standard Time,85,34,51,65,13,57%,55%,40,62,87,60%,72%,53%,30.56,12.39,2.55,24.08%,30.33%,14.67%,24.1,9,N/A,45.9,84,1449,4.1,0.13,NE-46835,40.9746633,-97.1731912
Tamora,Nebraska,22,22,Lincoln,337906,N/A,0.0%,49,N/A,N/A,N/A,N/A,47.37%,N/A,100.0%,N/A,N/A,36.36%,0.0%,63.64%,Seward County,23.70%,68.80%,0.0%,0.0%,100.0%,0.0%,0.0%,Central Standard Time,85,34,51,65,13,57%,55%,40,62,87,60%,72%,53%,31.46,12.95,2.63,24.08%,30.33%,14.67%,24.1,9,N/A,45.9,84,1323,4.1,0.99,NE-48340,40.8944906,-97.225176
