City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Augusta Springs,Virginia,80,21,Staunton-Waynesboro,124455,$55156,0.0%,25,N/A,N/A,N/A,32,37.06%,N/A,30.19%,N/A,N/A,3.75%,0.0%,73.91%,Augusta County,22.50%,72.00%,0.0%,0.0%,96.25%,0.0%,0.0%,Eastern Standard Time,85,42,43,64,25,52%,56%,40,59,88,59%,64%,54%,41.11,12.82,7.74,34.27%,42.97%,28.11%,17.8,5,5.7,33.8,86,156,4.3,3.75,VA-03608,38.1079892,-79.3352196
Churchville,Virginia,64,168,Staunton-Waynesboro,124455,$88500,43.75%,60,N/A,N/A,N/A,82,100.0%,N/A,0.0%,N/A,N/A,0.0%,0.0%,79.69%,Augusta County,22.50%,72.00%,0.0%,0.0%,100.0%,0.0%,0.0%,Eastern Standard Time,85,42,43,64,25,52%,56%,40,59,88,59%,64%,54%,41.11,12.82,7.74,34.27%,42.97%,28.11%,17.8,5,5.7,33.8,85,156,4.3,0.38,VA-16736,38.2247718,-79.1618895
Craigsville,Virginia,1052,508,Staunton-Waynesboro,124455,$40080,7.75%,37,N/A,N/A,N/A,52,39.48%,$766,63.65%,N/A,N/A,31.37%,9.18%,52.21%,Augusta County,22.50%,72.00%,1.05%,0.1%,97.15%,1.9%,0.1%,Eastern Standard Time,85,42,43,64,25,52%,56%,40,59,88,59%,64%,54%,41.11,12.82,7.74,34.27%,42.97%,28.11%,17.8,5,5.7,33.8,86,156,4.3,2.07,VA-19904,38.0837911,-79.3854004
Crimora,Virginia,1823,602,Staunton-Waynesboro,124455,$76531,5.52%,49,N/A,N/A,N/A,26,93.03%,N/A,42.71%,N/A,N/A,17.02%,6.06%,65.56%,Augusta County,22.50%,72.00%,0.0%,0.0%,100.0%,0.0%,0.0%,Eastern Standard Time,86,44,42,63,23,52%,56%,40,59,90,59%,64%,54%,45.29,12.57,8.69,34.27%,42.97%,28.11%,17.8,5,5.7,33.8,78,1161,4.3,3.03,VA-20240,38.1617635,-78.8412676
Deerfield,Virginia,415,126,Staunton-Waynesboro,124455,N/A,27.22%,29,N/A,N/A,N/A,75,81.58%,N/A,72.05%,N/A,N/A,0.0%,0.0%,90.84%,Augusta County,22.50%,72.00%,0.0%,0.0%,100.0%,0.0%,0.0%,Eastern Standard Time,79,38,41,57,18,58%,59%,40,59,81,59%,64%,54%,48.09,12.97,10.88,42.49%,44.4%,44.0%,36.2,22,4.9,33.8,86,2166,4.3,3.3,VA-21872,38.195461,-79.4104609
Dooms,Virginia,1360,338,Staunton-Waynesboro,124455,$59196,12.05%,38,N/A,N/A,N/A,36,80.51%,N/A,50.41%,N/A,N/A,0.0%,0.0%,73.34%,Augusta County,22.50%,72.00%,0.0%,0.0%,80.88%,15.37%,3.24%,Eastern Standard Time,86,44,42,63,23,52%,56%,40,59,90,59%,64%,54%,45.29,12.57,8.69,34.27%,42.97%,28.11%,17.8,5,5.7,33.8,77,1161,4.3,4.02,VA-22976,38.1027576,-78.849462
Fishersville,Virginia,9546,483,Staunton-Waynesboro,124455,$81190,33.79%,41,$425000,2374,$179,21,68.15%,$1389,48.43%,N/A,N/A,14.97%,4.17%,54.37%,Augusta County,22.50%,72.00%,0.19%,9.28%,82.08%,6.59%,3.22%,Eastern Standard Time,86,44,42,63,23,52%,56%,40,59,90,59%,64%,54%,45.29,12.57,8.69,34.27%,42.97%,28.11%,17.8,5,5.7,33.8,77,1161,4.3,19.78,VA-27968,38.1049835,-78.9825981
Greenville,Virginia,1187,324,Staunton-Waynesboro,124455,$41724,14.85%,35,N/A,N/A,N/A,82,90.74%,N/A,43.79%,N/A,N/A,1.85%,0.0%,47.05%,Augusta County,22.50%,72.00%,0.0%,10.03%,88.96%,0.59%,2.53%,Eastern Standard Time,84,41,43,60,19,52%,56%,43,62,86,59%,64%,54%,41.11,12.82,7.74,34.27%,42.97%,28.11%,17.8,5,5.7,33.8,79,2439,4.3,3.66,VA-32944,38.0035974,-79.1522869
Harriston,Virginia,1252,792,Staunton-Waynesboro,124455,$91625,6.53%,41,$225000,1230,$183,34,94.84%,$986,29.92%,N/A,N/A,6.87%,0.0%,62.93%,Augusta County,22.50%,72.00%,0.0%,9.27%,71.49%,3.59%,0.0%,Eastern Standard Time,86,44,42,63,23,52%,56%,40,59,90,59%,64%,54%,45.29,12.57,8.69,34.27%,42.97%,28.11%,17.8,5,5.7,34.6,78,1161,4.3,1.58,VA-35640,38.2120069,-78.8282834
Jolivue,Virginia,1135,604,Staunton-Waynesboro,124455,$38738,13.59%,40,N/A,N/A,N/A,45,67.11%,$1138,79.76%,N/A,N/A,7.67%,4.78%,64.64%,Augusta County,22.50%,72.00%,0.0%,0.0%,96.04%,0.0%,0.0%,Eastern Standard Time,85,42,43,64,25,52%,56%,40,59,88,59%,64%,54%,41.11,12.82,7.74,34.27%,42.97%,28.11%,17.8,5,5.7,33.8,80,156,4.3,1.88,VA-41144,38.1148421,-79.0668148
