City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Albuquerque,New Mexico,562488,3004,Albuquerque,913388,$65604,38.65%,39,N/A,N/A,N/A,38,63.54%,$1085,59.17%,1351,N/A,15.96%,5.32%,64.3%,Bernalillo County,52.20%,34.50%,3.25%,3.33%,38.05%,47.91%,10.38%,Mountain Standard Time,95,50,45,54,21,29%,25%,30,45,94,76%,78%,73%,9.64,4.01,1.53,15.34%,23.63%,12.44%,7.8,6,N/A,39.2,60,4719,6.3,187.27,NM-02000,35.105341,-106.6464846
Carnuel,New Mexico,842,158,Albuquerque,913388,$89432,29.67%,56,N/A,N/A,N/A,45,87.46%,N/A,47.4%,N/A,N/A,13.66%,0.0%,44.41%,Bernalillo County,52.20%,34.50%,0.0%,3.92%,43.71%,43.94%,0.0%,Mountain Standard Time,89,45,44,60,27,29%,25%,30,45,86,76%,78%,73%,11.84,5.11,1.97,21.59%,32.64%,18.33%,12.3,7,N/A,39.2,87,5451,6.3,5.32,NM-12430,35.0609591,-106.4586615
Cedar Crest,New Mexico,746,238,Albuquerque,913388,$143750,50.08%,58,N/A,N/A,N/A,35,85.27%,N/A,42.52%,N/A,N/A,10.97%,2.03%,41.26%,Bernalillo County,52.20%,34.50%,0.67%,0.0%,78.15%,15.82%,0.67%,Mountain Standard Time,89,45,44,60,27,29%,25%,30,45,86,76%,78%,73%,15.54,5.23,3.97,21.59%,32.64%,18.33%,12.3,7,N/A,39.2,88,6204,6.3,3.13,NM-13200,35.1113974,-106.3801971
Cedro,New Mexico,417,77,Albuquerque,913388,$117846,35.49%,53,N/A,N/A,N/A,26,60.23%,N/A,33.42%,N/A,N/A,11.27%,8.5%,54.35%,Bernalillo County,52.20%,34.50%,5.04%,0.0%,64.75%,30.22%,5.04%,Mountain Standard Time,89,45,44,60,27,29%,25%,30,45,86,76%,78%,73%,16.0,6.28,3.36,21.59%,32.64%,18.33%,12.3,7,N/A,39.2,90,7005,6.3,5.39,NM-13450,35.0180559,-106.3508294
Edith Endave,New Mexico,267,177,Albuquerque,913388,N/A,N/A,N/A,N/A,N/A,N/A,N/A,88.09%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bernalillo County,52.20%,34.50%,N/A,N/A,N/A,N/A,N/A,Mountain Standard Time,92,48,44,53,21,29%,25%,30,45,90,76%,78%,73%,9.66,4.06,1.76,13.34%,20.33%,11.11%,9.5,4,N/A,39.2,84,4596,6.3,1.51,NM-22390,35.2104609,-106.5889815
Isleta Village Proper,New Mexico,909,1245,Albuquerque,913388,$37224,15.83%,47,N/A,N/A,N/A,39,98.98%,N/A,74.73%,N/A,N/A,15.18%,6.8%,45.19%,Bernalillo County,52.20%,34.50%,0.0%,0.0%,0.0%,16.72%,2.2%,Mountain Standard Time,93,50,43,64,23,29%,25%,30,45,91,76%,78%,73%,9.34,3.92,1.57,15.15%,23.74%,12.11%,7.4,3,N/A,39.2,75,4455,6.3,0.73,NM-34620,34.9042734,-106.6990149
Los Ranchos de Albuquerque,New Mexico,5869,1319,Albuquerque,913388,$70801,51.77%,46,N/A,N/A,N/A,51,81.31%,$990,55.22%,N/A,N/A,12.02%,1.26%,46.94%,Bernalillo County,52.20%,34.50%,0.37%,3.17%,48.1%,42.07%,2.9%,Mountain Standard Time,95,50,45,54,21,29%,25%,30,45,94,76%,78%,73%,9.69,3.87,1.66,9.51%,13.41%,8.0%,12.3,7,N/A,39.2,63,4644,6.3,4.45,NM-43930,35.1625514,-106.6480902
North Valley,New Mexico,11474,1651,Albuquerque,913388,$67115,24.25%,45,N/A,N/A,N/A,44,76.68%,$1063,49.24%,N/A,N/A,20.09%,6.32%,54.28%,Bernalillo County,52.20%,34.50%,0.13%,2.88%,36.51%,56.34%,6.36%,Mountain Standard Time,95,50,45,54,21,29%,25%,30,45,94,76%,78%,73%,9.69,3.87,1.66,16.16%,24.84%,12.78%,12.3,7,N/A,39.2,62,4644,6.3,6.95,NM-52750,35.1736553,-106.6230988
Pajarito Mesa,New Mexico,129,6,Albuquerque,913388,N/A,0.0%,19,N/A,N/A,N/A,34,88.39%,N/A,40.22%,N/A,N/A,44.96%,0.0%,45.95%,Bernalillo County,52.20%,34.50%,0.0%,0.0%,0.0%,100.0%,29.46%,Mountain Standard Time,93,50,43,64,23,29%,25%,30,45,91,76%,78%,73%,8.77,3.66,1.42,15.15%,23.74%,12.11%,7.4,3,N/A,39.2,73,4485,6.3,21.27,NM-54940,34.9854982,-106.7817192
Paradise Hills,New Mexico,4662,4571,Albuquerque,913388,$74403,31.0%,44,N/A,N/A,N/A,45,68.81%,$1256,59.87%,N/A,N/A,13.2%,5.77%,55.7%,Bernalillo County,52.20%,34.50%,0.73%,1.76%,49.14%,39.83%,2.38%,Mountain Standard Time,94,49,45,66,25,29%,25%,30,45,92,76%,78%,73%,9.69,4.09,1.55,9.51%,13.41%,8.0%,9.5,4,N/A,39.2,72,4941,6.3,1.02,NM-55270,35.1981434,-106.7023971
