City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Amanda,Ohio,640,2000,Columbus,2122480,$46528,20.82%,44,$343000,2242,$153,78,67.38%,$885,51.47%,N/A,N/A,20.09%,5.0%,55.25%,Fairfield County,33.80%,60.20%,0.0%,3.13%,83.28%,0.0%,0.0%,Eastern Standard Time,85,38,47,65,22,58%,55%,41,61,88,45%,54%,35%,43.4,13.2,8.68,41.15%,44.51%,40.11%,28.3,22,7.6,38.6,75,756,5.5,0.32,OH-01630,39.650109,-82.7417174
Amanda township (Fairfield Cnty),Ohio,640,2000,Columbus,2122480,$46528,20.82%,44,$343000,2242,$153,78,67.38%,$885,51.47%,N/A,N/A,20.09%,5.0%,55.25%,Fairfield County,33.80%,60.20%,0.0%,3.13%,83.28%,0.0%,0.0%,Eastern Standard Time,85,38,47,65,22,58%,55%,41,61,88,45%,54%,35%,43.4,13.2,8.68,41.15%,44.51%,40.11%,28.3,22,7.6,38.6,75,756,5.5,0.32,OH-01630,39.650109,-82.7417174
Baltimore,Ohio,2970,1332,Columbus,2122480,$58322,17.64%,38,$337000,2042,$165,54,75.37%,$838,53.25%,N/A,N/A,14.07%,4.34%,61.06%,Fairfield County,33.80%,60.20%,0.64%,0.91%,94.41%,0.0%,0.64%,Eastern Standard Time,84,38,46,63,21,58%,55%,41,61,86,45%,54%,35%,41.12,12.27,8.16,41.15%,44.51%,40.11%,28.3,22,7.6,38.6,70,795,5.5,2.23,OH-03758,39.8460391,-82.6046872
Berne,Ohio,5190,118,Columbus,2122480,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Fairfield County,33.80%,60.20%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,38,47,65,22,58%,55%,44,64,88,45%,54%,35%,43.4,13.2,8.68,41.15%,44.51%,40.11%,11.2,3,7.6,42.0,71,756,5.5,43.98,OH-05956,39.6573646,-82.5456013
Bloom township (Fairfield Cnty),Ohio,8977,242,Columbus,2122480,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Fairfield County,33.80%,60.20%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,38,46,63,21,58%,55%,41,61,86,45%,54%,35%,41.12,12.27,8.16,41.15%,44.51%,40.11%,28.3,22,7.6,38.6,73,795,5.5,37.1,OH-06950,39.7768631,-82.7680519
Bremen,Ohio,1676,1949,Columbus,2122480,$61250,16.48%,34,$95000,990,$96,72,65.59%,$1005,49.59%,N/A,N/A,14.24%,6.31%,61.09%,Fairfield County,33.80%,60.20%,0.0%,0.0%,96.96%,0.6%,0.0%,Eastern Standard Time,85,38,47,65,22,58%,55%,44,64,88,45%,54%,35%,43.4,13.2,8.68,39.34%,36.92%,45.22%,11.2,3,7.6,42.0,73,756,5.5,0.86,OH-08392,39.7060808,-82.429552
Carroll,Ohio,631,1002,Columbus,2122480,$69323,28.06%,47,N/A,N/A,N/A,65,67.04%,$953,45.57%,47,715,7.29%,1.5%,71.38%,Fairfield County,33.80%,60.20%,0.0%,0.0%,98.73%,0.0%,0.32%,Eastern Standard Time,84,38,46,63,21,58%,55%,41,61,86,45%,54%,35%,41.12,12.27,8.16,41.15%,44.51%,40.11%,28.3,22,7.6,38.6,72,795,5.5,0.63,OH-12252,39.8025849,-82.7061789
Clearcreek,Ohio,4093,113,Columbus,2122480,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12,230,N/A,N/A,N/A,Fairfield County,33.80%,60.20%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,39,47,65,23,58%,55%,41,61,89,45%,54%,35%,42.56,12.34,9.25,36.33%,33.85%,41.0%,28.3,22,7.6,38.6,75,618,5.5,36.22,OH-15686,39.6020252,-82.7829568
Fairfield Beach,Ohio,1159,1756,Columbus,2122480,$41867,15.09%,53,$350000,1977,$177,62,87.6%,N/A,54.22%,N/A,N/A,11.39%,12.28%,55.88%,Fairfield County,33.80%,60.20%,0.0%,2.33%,88.35%,5.0%,0.0%,Eastern Standard Time,86,39,47,64,22,58%,55%,41,61,89,45%,54%,35%,44.57,13.4,9.26,38.68%,40.55%,37.11%,9.6,8,7.6,38.6,69,813,5.5,0.66,OH-26110,39.9182632,-82.4791168
Greenfield township (Fairfield Cnty),Ohio,5762,2770,Columbus,2122480,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,308,1870,N/A,N/A,N/A,Fairfield County,33.80%,60.20%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,38,46,63,21,58%,55%,41,61,86,45%,54%,35%,41.12,12.27,8.16,41.15%,44.51%,40.11%,28.3,22,7.6,38.6,71,795,5.5,2.08,OH-32060,39.7762254,-82.6570437
Hocking,Ohio,5214,159,Columbus,2122480,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Fairfield County,33.80%,60.20%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,38,47,65,22,58%,55%,41,61,88,45%,54%,35%,43.4,13.2,8.68,41.15%,44.51%,40.11%,28.3,22,7.6,38.6,75,756,5.5,32.79,OH-35812,39.6788022,-82.6648386
