City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Agra,Oklahoma,325,833,Oklahoma City,1412874,$43750,7.25%,44,N/A,N/A,N/A,45,77.88%,$860,55.36%,N/A,N/A,14.77%,3.33%,45.28%,Lincoln County,17.30%,77.40%,0.0%,0.62%,80.92%,2.77%,0.0%,Central Standard Time,94,50,44,72,27,55%,53%,46,64,104,66%,76%,60%,38.75,12.49,4.55,18.36%,18.79%,13.0%,7.4,3,7.0,49.8,61,804,5.2,0.39,OK-00700,35.8949374,-96.8701946
Carney,Oklahoma,512,299,Oklahoma City,1412874,$53333,12.19%,33,$120000,1053,$114,39,65.77%,$847,47.63%,0,457,16.21%,2.21%,60.11%,Lincoln County,17.30%,77.40%,0.0%,0.0%,75.2%,8.59%,1.76%,Central Standard Time,94,50,44,72,27,55%,53%,46,64,104,66%,76%,60%,38.75,12.49,4.55,18.36%,18.79%,13.0%,7.4,3,N/A,49.8,61,804,5.2,1.71,OK-12100,35.8061874,-97.0154662
Chandler,Oklahoma,2893,305,Oklahoma City,1412874,$48607,23.24%,38,$238000,2479,$96,47,67.05%,$807,45.23%,484,1680,26.47%,4.57%,57.71%,Lincoln County,17.30%,77.40%,1.94%,7.19%,66.99%,4.04%,1.66%,Central Standard Time,92,51,41,71,28,55%,53%,46,64,99,66%,76%,60%,37.01,11.89,4.59,18.36%,18.79%,13.0%,7.4,3,7.0,49.8,56,876,5.2,9.49,OK-13500,35.7001111,-96.898464
Davenport,Oklahoma,719,691,Oklahoma City,1412874,$46458,8.01%,32,N/A,N/A,N/A,48,78.24%,$859,53.27%,0,1838,19.8%,2.57%,51.91%,Lincoln County,17.30%,77.40%,0.0%,0.83%,74.83%,6.4%,0.7%,Central Standard Time,92,51,41,71,28,55%,53%,46,64,99,66%,76%,60%,37.01,11.89,4.59,18.36%,18.79%,13.0%,7.4,3,7.0,49.8,58,873,5.2,1.04,OK-19350,35.709353,-96.7644899
Kendrick,Oklahoma,63,420,Oklahoma City,1412874,N/A,2.33%,48,N/A,N/A,N/A,42,98.82%,$1063,46.15%,N/A,N/A,28.57%,0.0%,53.85%,Lincoln County,17.30%,77.40%,0.0%,0.0%,74.6%,0.0%,0.0%,Central Standard Time,92,51,41,71,28,55%,53%,46,64,99,66%,76%,60%,38.75,12.49,4.55,17.15%,17.47%,14.11%,7.4,3,7.0,49.8,58,804,5.2,0.15,OK-39150,35.785303,-96.775512
Meeker,Oklahoma,1292,439,Oklahoma City,1412874,$35813,12.53%,32,$116000,1234,$94,48,69.49%,$750,61.54%,435,696,31.66%,5.83%,51.28%,Lincoln County,17.30%,77.40%,0.85%,1.08%,69.81%,8.67%,3.41%,Central Standard Time,92,50,42,72,27,55%,53%,46,64,99,66%,76%,60%,38.21,11.95,4.96,22.47%,23.85%,16.11%,7.4,3,7.0,49.8,63,846,5.2,2.94,OK-47450,35.4854746,-96.8950856
Prague,Oklahoma,1999,637,Oklahoma City,1412874,$46944,12.44%,44,$140000,1707,$82,43,67.24%,$749,62.52%,251,2180,27.79%,4.83%,53.15%,Lincoln County,17.30%,77.40%,0.85%,1.2%,82.39%,2.4%,1.3%,Central Standard Time,92,51,41,71,28,55%,53%,46,64,99,66%,76%,60%,40.92,13.15,5.23,22.77%,23.41%,16.89%,7.4,3,7.0,49.8,60,924,5.2,3.14,OK-60500,35.4989511,-96.7000887
Sparks,Oklahoma,149,373,Oklahoma City,1412874,$48125,5.95%,31,$230000,1402,$164,42,95.71%,$650,58.72%,0,1176,19.46%,4.92%,56.48%,Lincoln County,17.30%,77.40%,0.0%,0.0%,78.52%,6.71%,4.03%,Central Standard Time,92,51,41,71,28,55%,53%,46,64,99,66%,76%,60%,37.01,11.89,4.59,18.36%,18.79%,13.0%,7.4,3,7.0,49.8,58,873,5.2,0.4,OK-68950,35.6112499,-96.8190123
Stroud,Oklahoma,2771,241,Tulsa,1009982,$54519,14.82%,37,$164000,1378,$119,49,66.42%,$742,56.24%,294,1879,18.3%,7.74%,59.93%,Lincoln County,17.30%,77.40%,0.72%,3.68%,77.16%,2.56%,0.97%,Central Standard Time,92,51,41,71,28,56%,55%,47,67,101,59%,70%,53%,35.77,10.61,5.19,17.15%,17.47%,14.11%,8.3,3,7.0,47.4,58,828,5.2,11.48,OK-71000,35.7686273,-96.6466492
Tryon,Oklahoma,510,244,Oklahoma City,1412874,$52500,6.21%,30,$335000,2538,$132,48,89.48%,$532,55.67%,0,0,20.2%,0.0%,53.08%,Lincoln County,17.30%,77.40%,0.59%,0.39%,87.25%,2.75%,0.2%,Central Standard Time,94,50,44,72,27,55%,53%,46,64,104,66%,76%,60%,38.75,12.49,4.55,18.36%,18.79%,13.0%,7.4,3,N/A,49.8,61,876,5.2,2.09,OK-74550,35.880613,-96.9661032
Warwick,Oklahoma,180,65,Oklahoma City,1412874,N/A,2.4%,63,$885000,2550,$347,19,96.74%,$839,73.37%,N/A,N/A,29.44%,6.06%,39.05%,Lincoln County,17.30%,77.40%,0.0%,0.0%,83.89%,2.78%,0.56%,Central Standard Time,92,51,41,71,28,55%,53%,46,64,99,66%,76%,60%,37.01,11.89,4.59,18.36%,18.79%,13.0%,7.4,3,7.0,49.8,61,876,5.2,2.75,OK-78650,35.6880636,-97.0018335
Wellston,Oklahoma,908,678,Oklahoma City,1412874,$57717,16.93%,44,$185000,1850,$100,31,77.51%,$790,55.93%,0,1021,25.75%,2.88%,43.65%,Lincoln County,17.30%,77.40%,0.44%,0.33%,86.34%,4.63%,1.32%,Central Standard Time,92,50,42,72,27,55%,53%,46,64,99,66%,76%,60%,38.21,11.95,4.96,18.36%,18.79%,13.0%,7.4,3,N/A,49.8,61,936,5.2,1.34,OK-79900,35.6860349,-97.0614794
