City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Amo,Indiana,438,718,Indianapolis-Carmel-Anderson,2089990,$77500,13.64%,31,N/A,N/A,N/A,N/A,65.65%,$1086,43.6%,N/A,N/A,20.37%,1.57%,59.5%,Hendricks County,29.70%,63.40%,0.0%,0.23%,96.58%,0.91%,0.0%,Eastern Standard Time,83,34,49,63,18,60%,57%,42,63,85,51%,64%,41%,47.59,13.24,9.97,36.77%,34.84%,39.11%,24.3,19,7.8,41.0,78,816,3.7,0.61,IN-01450,39.6888782,-86.6126922
Avon,Indiana,20848,1109,Indianapolis-Carmel-Anderson,2089990,$92684,45.46%,37,$340000,2282,$149,18,84.82%,$1329,44.52%,N/A,N/A,5.31%,4.73%,76.89%,Hendricks County,29.70%,63.40%,2.39%,8.32%,77.67%,6.34%,6.91%,Eastern Standard Time,86,37,49,67,21,60%,57%,42,63,90,51%,64%,41%,47.54,13.9,10.03,36.77%,34.84%,39.11%,24.3,19,8.3,41.0,67,777,3.7,18.8,IN-02908,39.7600946,-86.391618
Brown township (Hendricks Cnty),Indiana,12359,491,Indianapolis-Carmel-Anderson,2089990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hendricks County,29.70%,63.40%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,37,49,67,21,60%,57%,42,63,90,51%,64%,41%,42.07,12.48,8.2,35.73%,34.62%,36.89%,21.8,7,8.3,41.0,71,753,3.7,25.17,IN-08308,39.8908521,-86.3791007
Brownsburg,Indiana,28420,1747,Indianapolis-Carmel-Anderson,2089990,$93147,47.48%,35,$358000,2266,$158,21,79.65%,$1171,38.38%,148,944,6.14%,1.83%,74.33%,Hendricks County,29.70%,63.40%,1.13%,9.34%,84.25%,3.49%,5.43%,Eastern Standard Time,86,37,49,67,21,60%,57%,42,63,90,51%,64%,41%,47.26,13.86,9.76,35.73%,34.62%,36.89%,24.3,19,8.3,41.0,67,768,3.7,16.27,IN-08416,39.83359,-86.3830014
Center township (Hendricks Cnty),Indiana,12890,280,Indianapolis-Carmel-Anderson,2089990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hendricks County,29.70%,63.40%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,34,49,63,18,60%,57%,42,63,85,51%,64%,41%,46.67,13.75,9.43,36.77%,34.84%,39.11%,24.3,19,7.8,41.0,76,873,3.7,46.04,IN-11386,39.7707108,-86.5208107
Clay township (Hendricks Cnty),Indiana,2465,4565,Indianapolis-Carmel-Anderson,2089990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hendricks County,29.70%,63.40%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,34,49,63,18,60%,57%,42,63,85,51%,64%,41%,47.59,13.24,9.97,36.77%,34.84%,39.11%,24.3,19,7.8,41.0,78,816,3.7,0.54,IN-13078,39.6948956,-86.6176281
Clayton,Indiana,1055,1730,Indianapolis-Carmel-Anderson,2089990,$76583,22.08%,47,$280000,2692,$104,66,72.34%,$1056,40.45%,N/A,N/A,3.36%,4.06%,72.68%,Hendricks County,29.70%,63.40%,0.0%,2.65%,87.68%,6.54%,2.46%,Eastern Standard Time,85,36,49,67,20,60%,57%,42,63,89,51%,64%,41%,47.59,13.24,9.97,36.77%,34.84%,39.11%,24.3,19,7.8,41.0,73,816,3.7,0.61,IN-13366,39.6891887,-86.5233433
Coatesville,Indiana,418,643,Indianapolis-Carmel-Anderson,2089990,$56250,19.57%,36,$442000,2115,$209,63,76.47%,$1054,44.85%,N/A,N/A,15.79%,5.66%,67.09%,Hendricks County,29.70%,63.40%,0.0%,0.0%,89.95%,5.02%,0.0%,Eastern Standard Time,83,34,49,63,18,60%,57%,42,63,85,51%,64%,41%,47.59,13.24,9.97,36.77%,34.84%,39.11%,24.3,19,7.8,41.0,78,816,3.7,0.65,IN-14050,39.6881077,-86.6697762
Danville,Indiana,10424,1191,Indianapolis-Carmel-Anderson,2089990,$83931,36.29%,37,$320000,2065,$155,29,71.13%,$972,40.69%,N/A,N/A,7.01%,0.74%,71.29%,Hendricks County,29.70%,63.40%,1.31%,3.2%,92.21%,1.93%,1.03%,Eastern Standard Time,86,37,49,67,21,60%,57%,42,63,90,51%,64%,41%,46.67,13.75,9.43,36.77%,34.84%,39.11%,24.3,19,7.8,41.0,75,873,3.7,8.75,IN-16804,39.7583118,-86.5019608
Eel River township (Hendricks Cnty),Indiana,1648,39,Indianapolis-Carmel-Anderson,2089990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hendricks County,29.70%,63.40%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,83,34,49,63,18,60%,57%,42,63,85,51%,64%,41%,45.06,14.02,8.43,35.92%,33.19%,38.78%,24.4,14,7.8,41.0,78,879,3.7,42.26,IN-20530,39.8715656,-86.6354929
