City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Altoona,Alabama,1211,270,Birmingham-Hoover,1109895,$36694,9.82%,41,$238000,1874,$127,45,68.22%,$389,59.19%,N/A,N/A,24.38%,6.94%,55.05%,Etowah County,23.60%,73.30%,0.0%,1.24%,92.4%,4.71%,1.32%,Central Standard Time,90,53,37,70,32,55%,57%,51,68,99,58%,63%,49%,62.25,14.04,19.54,37.67%,37.03%,47.67%,1.2,0,6.2,58.8,62,777,5.2,4.48,AL-01660,34.0308027,-86.3179481
Attalla,Alabama,5829,833,Gadsden,103468,$55429,10.76%,49,$121000,1142,$106,56,69.68%,$617,50.14%,N/A,N/A,15.42%,5.56%,53.55%,Etowah County,23.60%,73.30%,0.0%,10.76%,77.17%,8.96%,3.04%,Central Standard Time,91,53,38,71,33,55%,57%,51,68,101,58%,63%,49%,58.67,13.52,18.04,32.96%,32.64%,38.44%,1.2,0,6.2,58.8,50,516,5.2,7.0,AL-03028,34.0242056,-86.0840947
Ballplay,Alabama,1149,49,Gadsden,103468,$60825,13.2%,39,N/A,N/A,N/A,26,89.09%,N/A,50.27%,N/A,N/A,4.7%,10.26%,66.3%,Etowah County,23.60%,73.30%,0.0%,0.0%,94.43%,0.0%,0.0%,Central Standard Time,90,52,38,67,29,55%,57%,51,68,99,58%,63%,49%,57.24,13.16,17.51,32.96%,32.64%,38.44%,1.2,0,6.2,58.8,54,549,5.2,23.55,AL-03820,34.0178715,-85.7852426
Carlisle-Rockledge,Alabama,1791,111,Gadsden,103468,$59246,10.94%,34,$175000,2966,$59,41,70.91%,N/A,49.06%,N/A,N/A,9.88%,7.94%,60.44%,Etowah County,23.60%,73.30%,0.0%,2.68%,94.03%,1.9%,0.22%,Central Standard Time,91,53,38,71,33,57%,57%,49,67,102,58%,63%,49%,57.57,12.55,17.24,32.96%,32.64%,38.44%,1.2,0,7.1,56.3,62,978,5.2,16.2,AL-12070,34.114008,-86.1190804
Coats Bend,Alabama,1429,167,Gadsden,103468,$52089,10.02%,34,N/A,N/A,N/A,30,84.29%,N/A,36.43%,N/A,N/A,25.75%,1.78%,56.21%,Etowah County,23.60%,73.30%,0.0%,6.58%,92.86%,0.0%,0.42%,Central Standard Time,91,53,38,71,33,57%,57%,49,67,102,58%,63%,49%,58.67,13.52,18.04,32.96%,32.64%,38.44%,1.2,0,7.1,56.3,57,516,5.2,8.55,AL-16080,34.0773965,-85.874223
Egypt,Alabama,1039,115,Gadsden,103468,$37153,13.05%,37,N/A,N/A,N/A,29,88.35%,N/A,21.84%,N/A,N/A,19.73%,8.65%,66.83%,Etowah County,23.60%,73.30%,0.0%,0.0%,99.33%,0.0%,0.0%,Central Standard Time,91,53,38,71,33,57%,57%,49,67,102,58%,63%,49%,62.25,14.04,19.54,32.96%,32.64%,38.44%,1.2,0,7.1,56.3,62,777,5.2,9.01,AL-23224,34.07594,-86.1650541
Gadsden,Alabama,33617,898,Gadsden,103468,$38699,14.8%,40,$129000,1536,$84,61,58.56%,$787,65.94%,N/A,N/A,27.61%,8.91%,53.58%,Etowah County,23.60%,73.30%,0.81%,36.88%,49.83%,9.15%,4.09%,Central Standard Time,91,53,38,71,33,55%,57%,51,68,101,58%,63%,49%,58.67,13.52,18.04,32.96%,32.64%,38.44%,1.2,0,6.2,58.8,39,516,5.2,37.43,AL-28696,34.0086448,-86.0157196
Gallant,Alabama,1215,84,Gadsden,103468,$53698,26.33%,45,$200000,1980,$101,49,82.78%,N/A,40.59%,N/A,N/A,15.97%,4.84%,45.43%,Etowah County,23.60%,73.30%,0.0%,0.0%,99.09%,0.0%,0.0%,Central Standard Time,90,53,37,70,32,55%,57%,51,68,99,58%,63%,49%,62.25,14.04,19.54,37.67%,37.03%,47.67%,1.2,0,6.2,58.8,58,777,5.2,14.38,AL-28816,34.0013226,-86.2303692
Glencoe,Alabama,5356,315,Anniston-Oxford-Jacksonville,116425,$66050,23.2%,42,$243000,2025,$120,40,83.45%,$638,45.71%,N/A,N/A,8.97%,2.58%,54.52%,Etowah County,23.60%,73.30%,1.21%,2.0%,92.31%,1.23%,2.24%,Central Standard Time,91,53,38,71,33,55%,57%,51,68,101,58%,63%,49%,58.67,13.52,18.04,32.96%,32.64%,38.44%,1.2,0,6.2,58.8,51,516,5.2,16.99,AL-29992,33.944655,-85.9320835
Hokes Bluff,Alabama,4493,377,Gadsden,103468,$81544,18.68%,50,$204000,1759,$116,36,87.7%,$941,39.79%,N/A,N/A,2.54%,4.63%,67.44%,Etowah County,23.60%,73.30%,0.09%,0.0%,98.82%,1.09%,0.09%,Central Standard Time,91,53,38,71,33,55%,57%,51,68,101,58%,63%,49%,58.67,13.52,18.04,32.96%,32.64%,38.44%,1.2,0,6.2,58.8,51,516,5.2,11.93,AL-35392,33.9902086,-85.8639344
Ivalee,Alabama,649,87,Gadsden,103468,$38650,0.55%,48,N/A,N/A,N/A,55,100.0%,$711,50.25%,N/A,N/A,15.87%,0.0%,41.89%,Etowah County,23.60%,73.30%,0.0%,0.0%,93.22%,0.92%,0.0%,Central Standard Time,91,53,38,71,33,55%,57%,51,68,101,58%,63%,49%,58.67,13.52,18.04,32.96%,32.64%,38.44%,1.2,0,6.2,58.8,58,516,5.2,7.45,AL-38032,34.0372039,-86.1471779
Lookout Mountain,Alabama,1074,71,Gadsden,103468,$43472,6.83%,52,$44000,1294,$34,37,96.41%,N/A,46.93%,N/A,N/A,32.24%,0.0%,33.3%,Etowah County,23.60%,73.30%,0.09%,2.89%,96.65%,0.0%,0.09%,Central Standard Time,91,53,38,71,33,57%,57%,49,67,102,58%,63%,49%,58.67,13.52,18.04,32.96%,32.64%,38.44%,1.2,0,7.1,56.3,60,516,5.2,15.23,AL-44160,34.1090983,-85.9585463
New Union,Alabama,927,76,Gadsden,103468,$43493,6.19%,32,N/A,N/A,N/A,38,64.29%,N/A,38.48%,N/A,N/A,26.97%,0.0%,52.12%,Etowah County,23.60%,73.30%,0.0%,0.0%,100.0%,0.0%,0.0%,Central Standard Time,89,51,38,72,33,57%,57%,49,67,97,58%,63%,49%,57.57,12.55,17.24,37.67%,37.03%,47.67%,2.5,0,7.1,56.3,62,978,5.2,12.18,AL-54582,34.1422314,-86.2218212
Rainbow City,Alabama,10213,399,Gadsden,103468,$59659,21.77%,40,$240000,1791,$134,33,66.06%,$998,50.46%,N/A,N/A,9.3%,8.6%,54.09%,Etowah County,23.60%,73.30%,2.51%,9.58%,80.27%,3.99%,5.59%,Central Standard Time,91,53,38,71,33,55%,57%,51,68,101,58%,63%,49%,58.67,13.52,18.04,31.73%,34.07%,35.67%,1.2,0,6.2,58.8,47,516,5.2,25.58,AL-63288,33.9273195,-86.1267915
Reece City,Alabama,795,223,Gadsden,103468,$73472,25.04%,51,N/A,N/A,N/A,39,87.9%,$1083,29.5%,N/A,N/A,5.16%,4.31%,55.21%,Etowah County,23.60%,73.30%,0.25%,1.89%,92.58%,2.39%,1.01%,Central Standard Time,91,53,38,71,33,57%,57%,49,67,102,58%,63%,49%,58.67,13.52,18.04,32.96%,32.64%,38.44%,1.2,0,7.1,56.3,57,516,5.2,3.56,AL-63984,34.0772443,-86.0344932
Ridgeville,Alabama,128,156,Gadsden,103468,$27750,29.79%,34,N/A,N/A,N/A,54,100.0%,N/A,70.31%,N/A,N/A,32.81%,4.62%,54.62%,Etowah County,23.60%,73.30%,0.0%,64.84%,1.56%,10.16%,0.0%,Central Standard Time,91,53,38,71,33,57%,57%,49,67,102,58%,63%,49%,58.67,13.52,18.04,32.96%,32.64%,38.44%,1.2,0,7.1,56.3,58,516,5.2,0.82,AL-64656,34.0569291,-86.1028735
Sardis City,Alabama,1805,230,Gadsden,103468,$59632,26.91%,45,$207000,1344,$154,35,89.26%,$830,47.31%,N/A,N/A,11.25%,3.32%,51.31%,Etowah County,23.60%,73.30%,0.0%,0.44%,94.29%,1.44%,0.0%,Central Standard Time,88,49,39,68,30,57%,57%,49,67,95,58%,63%,49%,57.57,12.55,17.24,32.96%,32.64%,38.44%,2.5,0,7.1,56.3,62,978,5.2,7.86,AL-68280,34.1748954,-86.1125454
Southside,Alabama,9407,496,Anniston-Oxford-Jacksonville,116425,$73695,23.28%,41,$370000,2569,$144,35,90.71%,$1131,37.21%,N/A,N/A,5.6%,3.53%,60.22%,Etowah County,23.60%,73.30%,0.09%,4.59%,89.35%,2.81%,0.8%,Central Standard Time,91,53,38,71,33,55%,57%,51,68,101,58%,63%,49%,58.67,13.52,18.04,31.73%,34.07%,35.67%,1.2,0,6.2,58.8,50,516,5.2,18.97,AL-71832,33.9006971,-86.0237572
Tidmore Bend,Alabama,1086,113,Gadsden,103468,$49688,16.98%,49,N/A,N/A,N/A,34,97.45%,$975,37.99%,N/A,N/A,9.12%,5.13%,63.17%,Etowah County,23.60%,73.30%,0.0%,7.37%,78.45%,0.0%,0.0%,Central Standard Time,91,53,38,71,33,55%,57%,51,68,101,58%,63%,49%,58.67,13.52,18.04,32.96%,32.64%,38.44%,1.2,0,6.2,58.8,56,516,5.2,9.62,AL-76208,34.032376,-85.9253211
Walnut Grove,Alabama,871,173,Gadsden,103468,$41223,14.05%,47,$190000,4222,$45,34,73.71%,$475,38.85%,N/A,N/A,24.8%,3.71%,48.41%,Etowah County,23.60%,73.30%,0.92%,0.0%,78.42%,15.61%,9.99%,Central Standard Time,90,53,37,70,32,57%,57%,49,67,99,58%,63%,49%,62.25,14.04,19.54,37.67%,37.03%,47.67%,1.2,0,7.1,56.3,62,777,5.2,5.03,AL-79728,34.0641134,-86.2863747
Whitesboro,Alabama,2098,120,Gadsden,103468,$66215,13.75%,41,N/A,N/A,N/A,39,81.21%,$946,32.2%,N/A,N/A,8.58%,2.31%,59.28%,Etowah County,23.60%,73.30%,0.0%,0.0%,95.61%,2.53%,0.81%,Central Standard Time,88,49,39,68,30,57%,57%,49,67,95,58%,63%,49%,57.57,12.55,17.24,32.96%,32.64%,38.44%,2.5,0,7.1,56.3,62,978,5.2,17.48,AL-82176,34.1681855,-86.0572579
