City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Asheville,North Carolina,94369,2075,Asheville,465558,$67221,51.99%,41,$477000,1601,$298,40,50.86%,$1303,61.83%,742,6325,14.64%,3.98%,63.09%,Buncombe County,54.30%,40.10%,1.27%,9.69%,78.35%,7.13%,7.68%,Eastern Standard Time,86,48,38,65,29,55%,59%,46,64,91,59%,59%,57%,46.03,12.85,10.6,36.9%,42.75%,38.22%,10.8,7,6.6,44.7,62,1950,4.8,45.47,NC-02140,35.5706235,-82.5537152
Avery Creek,North Carolina,2998,1733,Asheville,465558,$107684,40.21%,37,$571000,2841,$201,24,91.34%,N/A,57.21%,N/A,N/A,0.0%,0.0%,71.56%,Buncombe County,54.30%,40.10%,0.4%,18.08%,76.02%,0.47%,12.71%,Eastern Standard Time,84,47,37,63,25,55%,59%,46,64,88,59%,59%,57%,54.71,14.38,13.45,35.92%,44.29%,34.33%,10.2,2,6.6,44.7,76,1893,4.8,1.73,NC-02760,35.4650809,-82.5718462
Bent Creek,North Carolina,1854,839,Asheville,465558,$52485,36.64%,44,$520000,2562,$203,43,96.6%,$1914,56.05%,N/A,N/A,11.78%,22.0%,62.54%,Buncombe County,54.30%,40.10%,0.0%,0.05%,98.49%,1.4%,6.47%,Eastern Standard Time,83,47,36,61,25,55%,59%,46,64,86,59%,59%,57%,51.65,13.34,12.2,38.85%,48.46%,36.67%,10.0,2,6.6,44.7,73,1968,4.8,2.21,NC-05049,35.5081282,-82.6176988
Biltmore Forest,North Carolina,1536,528,Asheville,465558,$172500,85.29%,52,$1875000,4870,$385,61,94.52%,N/A,32.69%,0,1134,2.41%,1.2%,45.68%,Buncombe County,54.30%,40.10%,0.2%,0.2%,97.66%,1.24%,2.73%,Eastern Standard Time,84,46,38,62,24,55%,59%,46,64,88,59%,59%,57%,50.69,13.94,11.83,36.9%,42.75%,38.22%,10.8,7,6.6,44.7,73,2091,4.8,2.91,NC-05880,35.5348068,-82.5403422
Black Mountain,North Carolina,8462,1261,Asheville,465558,$70041,58.66%,61,$501000,1862,$269,34,67.86%,$1334,49.85%,97,2308,6.49%,3.65%,45.29%,Buncombe County,54.30%,40.10%,0.34%,3.33%,91.09%,1.35%,2.45%,Eastern Standard Time,84,48,36,63,28,55%,59%,46,64,88,59%,59%,57%,57.63,15.56,12.83,42.47%,50.33%,41.56%,10.8,7,6.6,44.7,82,2268,4.8,6.71,NC-06140,35.614286,-82.3273949
Fairview,North Carolina,2327,374,Asheville,465558,$74388,49.64%,46,$664000,2554,$260,29,80.37%,N/A,33.85%,N/A,N/A,12.12%,6.19%,46.46%,Buncombe County,54.30%,40.10%,0.0%,0.0%,93.73%,0.0%,1.33%,Eastern Standard Time,86,49,37,65,28,55%,59%,46,64,91,59%,59%,57%,50.43,13.67,11.15,35.7%,42.64%,34.44%,10.2,2,6.6,44.7,78,2136,4.8,6.22,NC-22440,35.5225181,-82.4013093
Montreat,North Carolina,474,174,Asheville,465558,N/A,24.69%,20,N/A,N/A,N/A,63,100.0%,N/A,95.78%,N/A,N/A,0.0%,11.11%,58.86%,Buncombe County,54.30%,40.10%,0.63%,16.67%,68.35%,14.98%,1.27%,Eastern Standard Time,84,48,36,63,28,55%,59%,46,64,88,59%,59%,57%,57.63,15.56,12.83,42.47%,50.33%,41.56%,10.8,7,6.6,44.7,82,2268,4.8,2.73,NC-44100,35.6478051,-82.3000189
Royal Pines,North Carolina,4528,1671,Asheville,465558,$105956,54.4%,44,$463000,1913,$242,40,88.82%,$1397,44.36%,N/A,N/A,1.33%,2.05%,70.15%,Buncombe County,54.30%,40.10%,0.62%,0.62%,91.83%,2.14%,1.68%,Eastern Standard Time,86,49,37,65,28,55%,59%,46,64,91,59%,59%,57%,51.87,15.0,12.22,35.7%,42.64%,34.44%,10.2,2,6.6,44.7,69,2085,4.8,2.71,NC-58260,35.4782966,-82.5038099
Swannanoa,North Carolina,6043,947,Asheville,465558,$72978,30.77%,33,$387000,1488,$260,36,61.92%,$692,53.65%,N/A,N/A,15.12%,0.6%,50.51%,Buncombe County,54.30%,40.10%,0.0%,0.7%,82.72%,10.56%,4.04%,Eastern Standard Time,84,48,36,63,28,55%,59%,46,64,88,59%,59%,57%,57.82,15.44,13.21,42.47%,50.33%,41.56%,10.8,7,6.6,44.7,81,2439,4.8,6.38,NC-66280,35.6009674,-82.3916522
Weaverville,North Carolina,4618,1199,Asheville,465558,$90000,66.02%,56,$540000,2118,$255,29,80.08%,$1642,46.02%,99,3812,5.59%,2.44%,60.44%,Buncombe County,54.30%,40.10%,0.15%,4.96%,88.35%,3.62%,2.56%,Eastern Standard Time,86,48,38,65,29,55%,59%,46,64,91,59%,59%,57%,47.66,14.1,10.61,38.82%,43.08%,41.56%,10.8,7,6.6,44.7,74,2331,4.8,3.85,NC-71560,35.6963345,-82.5586058
