City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Ayers,Illinois,480,21,Champaign-Urbana,223247,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Champaign County,54.70%,36.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,84,33,51,64,18,60%,57%,42,63,87,51%,64%,41%,41.89,12.29,7.95,34.11%,31.54%,35.33%,25.7,23,6.9,41.0,83,624,4,22.86,IL-03246,39.9231905,-87.973878
Bondville,Illinois,455,1820,Champaign-Urbana,223247,$53750,11.67%,50,$173000,1362,$127,56,64.84%,$709,48.67%,N/A,N/A,10.2%,1.62%,61.74%,Champaign County,54.70%,36.40%,1.1%,2.86%,93.41%,0.0%,2.86%,Central Standard Time,84,34,50,63,18,61%,58%,40,62,87,54%,65%,46%,39.38,11.88,7.09,33.75%,30.22%,35.78%,21.0,14,N/A,47.8,81,639,4,0.25,IL-07211,40.1115045,-88.3682925
Broadlands,Illinois,340,1063,Champaign-Urbana,223247,$53500,19.65%,40,$124000,1531,$81,62,83.24%,$862,31.46%,N/A,N/A,20.88%,8.44%,58.33%,Champaign County,54.70%,36.40%,0.0%,1.18%,97.65%,1.47%,0.29%,Central Standard Time,84,33,51,64,18,60%,57%,42,63,87,51%,64%,41%,41.89,12.29,7.95,34.11%,31.54%,35.33%,25.7,23,6.9,41.0,83,624,4,0.32,IL-08420,39.9087262,-87.9971174
Brown,Illinois,1949,54,Champaign-Urbana,223247,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Champaign County,54.70%,36.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,87,35,52,65,16,61%,58%,40,62,92,54%,65%,46%,43.93,13.5,7.91,31.97%,31.54%,27.89%,21.0,14,N/A,47.8,83,657,4,36.09,IL-08914,40.3545467,-88.4033938
Champaign,Illinois,88288,3850,Champaign-Urbana,223247,$49467,51.27%,27,$166000,1395,$119,37,47.5%,$922,65.63%,930,2478,23.87%,4.99%,61.01%,Champaign County,54.70%,36.40%,14.64%,18.06%,57.73%,6.51%,15.84%,Central Standard Time,85,34,51,65,18,61%,58%,40,62,89,54%,65%,46%,42.3,12.94,7.99,34.49%,34.51%,32.0%,21.0,14,N/A,47.8,61,699,4,22.93,IL-12385,40.1142279,-88.2736779
Champaign City,Illinois,88288,3850,Champaign-Urbana,223247,$49467,51.27%,27,$166000,1395,$119,37,47.5%,$922,65.63%,930,2478,23.87%,4.99%,61.01%,Champaign County,54.70%,36.40%,14.64%,18.06%,57.73%,6.51%,15.84%,Central Standard Time,85,34,51,65,18,61%,58%,40,62,89,54%,65%,46%,42.3,12.94,7.99,34.49%,34.51%,32.0%,21.0,14,N/A,47.8,61,699,4,22.93,IL-12385,40.1142279,-88.2736779
Champaign township,Illinois,88288,3850,Champaign-Urbana,223247,$49467,51.27%,27,$166000,1395,$119,37,47.5%,$922,65.63%,930,2478,23.87%,4.99%,61.01%,Champaign County,54.70%,36.40%,14.64%,18.06%,57.73%,6.51%,15.84%,Central Standard Time,85,34,51,65,18,61%,58%,40,62,89,54%,65%,46%,42.3,12.94,7.99,34.49%,34.51%,32.0%,21.0,14,N/A,47.8,73,699,4,22.93,IL-12385,40.1142279,-88.2736779
Colfax township,Illinois,85,155,Champaign-Urbana,223247,N/A,N/A,N/A,$183000,2773,$66,N/A,N/A,N/A,N/A,98,688,N/A,N/A,N/A,Champaign County,54.70%,36.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,84,34,50,63,18,61%,58%,40,62,87,54%,65%,46%,39.38,11.88,7.09,33.75%,30.22%,35.78%,21.0,14,6.9,47.8,79,639,4,0.55,IL-15482,40.0113478,-88.406456
Compromise,Illinois,1495,31,Champaign-Urbana,223247,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Champaign County,54.70%,36.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,87,35,52,65,16,61%,58%,40,62,92,54%,65%,46%,40.71,12.68,6.75,37.45%,37.69%,35.56%,25.7,23,N/A,47.8,83,678,4,48.23,IL-15976,40.2689717,-88.003959
Condit,Illinois,565,16,Champaign-Urbana,223247,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Champaign County,54.70%,36.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,87,35,52,65,16,61%,58%,40,62,92,54%,65%,46%,43.93,13.5,7.91,31.97%,31.54%,27.89%,21.0,14,N/A,47.8,83,657,4,35.31,IL-16080,40.2673514,-88.289361
