City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Brookford,North Carolina,395,617,Hickory-Lenoir-Morganton,364877,$34643,4.75%,32,N/A,N/A,N/A,74,37.89%,$861,74.85%,N/A,N/A,20.68%,14.43%,59.51%,Catawba County,29.30%,66.80%,1.27%,5.82%,79.24%,8.35%,1.27%,Eastern Standard Time,88,49,39,68,30,52%,55%,47,66,93,64%,68%,58%,48.11,13.73,10.73,33.1%,38.9%,31.33%,7.3,0,6.4,38.3,61,1044,4.6,0.64,NC-08140,35.7029439,-81.3453787
Catawba,North Carolina,632,143,Hickory-Lenoir-Morganton,364877,$44659,7.4%,38,$580000,2648,$219,61,64.46%,$1098,60.18%,N/A,N/A,20.26%,8.33%,55.15%,Catawba County,29.30%,66.80%,0.0%,18.99%,71.99%,7.28%,2.53%,Eastern Standard Time,89,50,39,69,32,52%,55%,47,66,95,64%,68%,58%,47.6,12.97,10.62,33.32%,37.25%,34.44%,7.3,0,6.4,38.3,64,927,4.6,4.43,NC-10980,35.7095048,-81.0668455
Claremont,North Carolina,2051,720,Hickory-Lenoir-Morganton,364877,$59583,25.86%,40,$259000,1423,$182,29,63.51%,$928,47.85%,N/A,N/A,11.15%,2.82%,66.85%,Catawba County,29.30%,66.80%,1.61%,4.0%,80.69%,9.65%,1.46%,Eastern Standard Time,89,50,39,69,32,52%,55%,47,66,95,64%,68%,58%,47.6,12.97,10.62,33.1%,38.9%,31.33%,7.3,0,6.4,38.3,62,927,4.6,2.85,NC-12720,35.7103361,-81.1529595
Conover,North Carolina,8491,760,Hickory-Lenoir-Morganton,364877,$57375,23.16%,36,$272000,1417,$192,29,70.15%,$811,51.71%,N/A,N/A,12.39%,3.52%,58.78%,Catawba County,29.30%,66.80%,1.72%,2.32%,75.1%,17.76%,7.8%,Eastern Standard Time,89,50,39,69,32,52%,55%,47,66,95,64%,68%,58%,47.6,12.97,10.62,33.1%,38.9%,31.33%,7.3,0,6.4,38.3,63,927,4.6,11.17,NC-14340,35.7155113,-81.2173945
Hickory,North Carolina,43747,1424,Hickory-Lenoir-Morganton,364877,$63361,35.85%,38,$280000,1657,$169,37,57.07%,$975,54.16%,402,4368,16.95%,4.8%,59.74%,Catawba County,29.30%,66.80%,4.15%,13.48%,64.29%,13.88%,8.95%,Eastern Standard Time,88,49,39,68,30,52%,55%,47,66,93,64%,68%,58%,48.11,13.73,10.73,33.1%,38.9%,31.33%,7.3,0,6.4,38.3,52,1044,4.6,30.73,NC-31060,35.7410522,-81.3223547
Lake Norman of Catawba,North Carolina,8060,334,Hickory-Lenoir-Morganton,364877,N/A,N/A,N/A,$396000,2444,$162,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Catawba County,29.30%,66.80%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,62,N/A,4.6,24.13,N/A,N/A,N/A
Long View,North Carolina,4967,1236,Hickory-Lenoir-Morganton,364877,$44156,8.23%,43,$194000,1459,$133,49,56.17%,$744,57.92%,101,1788,10.81%,5.35%,66.17%,Catawba County,29.30%,66.80%,8.8%,18.58%,49.73%,17.44%,11.8%,Eastern Standard Time,88,49,39,68,30,52%,55%,47,66,93,64%,68%,58%,48.11,13.73,10.73,33.1%,38.9%,31.33%,7.3,0,6.4,38.3,56,1044,4.6,4.02,NC-39280,35.7216125,-81.3857434
Maiden,North Carolina,3777,649,Hickory-Lenoir-Morganton,364877,$52102,11.17%,41,$350000,1955,$179,35,71.52%,$780,44.27%,N/A,N/A,12.78%,1.74%,57.62%,Catawba County,29.30%,66.80%,6.06%,5.77%,71.91%,15.2%,2.09%,Eastern Standard Time,89,50,39,69,32,52%,55%,47,66,95,64%,68%,58%,47.6,12.97,10.62,32.93%,38.35%,31.0%,3.2,0,6.4,38.3,64,927,4.6,5.82,NC-40660,35.5846024,-81.224034
Mountain View,North Carolina,3068,658,Hickory-Lenoir-Morganton,364877,$60938,19.18%,48,$370000,2202,$168,41,72.53%,$1061,38.7%,N/A,N/A,15.27%,6.88%,57.4%,Catawba County,29.30%,66.80%,0.0%,11.47%,86.77%,0.36%,1.6%,Eastern Standard Time,88,49,39,68,30,52%,55%,47,66,93,64%,68%,58%,48.11,13.73,10.73,33.1%,38.9%,31.33%,7.3,0,6.4,38.3,63,1044,4.6,4.66,NC-44770,35.6828493,-81.3683243
Newton,North Carolina,13223,958,Hickory-Lenoir-Morganton,364877,$56869,19.27%,39,$265000,1514,$175,44,59.57%,$1016,57.99%,349,3482,14.18%,6.14%,59.74%,Catawba County,29.30%,66.80%,5.93%,11.34%,62.17%,13.39%,10.32%,Eastern Standard Time,89,50,39,69,32,52%,55%,47,66,95,64%,68%,58%,47.6,12.97,10.62,33.1%,38.9%,31.33%,3.2,0,6.4,38.3,57,927,4.6,13.8,NC-47000,35.6630195,-81.2333926
St. Stephens,North Carolina,9409,1011,Hickory-Lenoir-Morganton,364877,$57882,24.04%,42,$255000,1308,$195,45,72.08%,$864,46.16%,N/A,N/A,16.7%,2.98%,63.25%,Catawba County,29.30%,66.80%,5.05%,4.32%,68.65%,15.67%,10.81%,Eastern Standard Time,88,49,39,68,30,52%,55%,47,66,93,64%,68%,58%,48.11,13.73,10.73,33.1%,38.9%,31.33%,7.3,0,6.4,38.3,63,1044,4.6,9.31,NC-58730,35.7641329,-81.2745028
