City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Berkey,Ohio,261,62,Toledo,646330,$95000,31.61%,39,N/A,N/A,N/A,58,83.05%,$1146,34.97%,N/A,N/A,0.77%,1.6%,68.31%,Lucas County,55.70%,38.10%,2.3%,0.0%,89.27%,8.43%,2.3%,Eastern Standard Time,87,35,52,64,20,59%,54%,39,59,90,52%,67%,39%,36.53,11.08,6.91,37.51%,32.31%,43.78%,35.4,26,7.6,32.7,78,636,3.7,4.24,OH-05732,41.708353,-83.8383291
Harbor View,Ohio,150,7500,Toledo,646330,$60208,13.27%,27,N/A,N/A,N/A,N/A,94.23%,$850,76.74%,N/A,N/A,16.0%,0.0%,52.34%,Lucas County,55.70%,38.10%,0.0%,0.0%,82.0%,6.67%,0.0%,Eastern Standard Time,85,34,51,65,21,59%,54%,39,59,87,52%,67%,39%,38.6,11.42,8.01,35.12%,33.41%,32.22%,37.4,24,7.6,32.7,69,546,3.7,0.02,OH-33376,41.6932645,-83.4447535
Holland,Ohio,1714,1731,Toledo,646330,$59231,28.61%,54,$125000,933,$134,45,63.06%,$740,43.26%,N/A,N/A,10.66%,4.21%,53.97%,Lucas County,55.70%,38.10%,1.63%,8.34%,80.63%,4.55%,3.97%,Eastern Standard Time,87,35,52,64,20,59%,54%,39,59,90,52%,67%,39%,37.99,11.37,7.79,37.51%,32.31%,43.78%,35.4,26,7.6,32.7,68,612,3.7,0.99,OH-35882,41.6192536,-83.708216
Jerusalem township,Ohio,3089,12871,Toledo,646330,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Lucas County,55.70%,38.10%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,32,52,62,19,59%,54%,39,59,86,52%,67%,39%,37.15,10.88,7.2,37.01%,32.86%,40.67%,37.4,24,7.6,32.7,80,546,3.7,0.24,OH-39116,41.7626803,-83.203328
Maumee,Ohio,13915,1385,Toledo,646330,$74145,36.14%,41,$200000,1418,$141,57,76.43%,$827,43.64%,102,2643,5.16%,2.84%,69.6%,Lucas County,55.70%,38.10%,0.55%,2.57%,89.95%,5.2%,2.21%,Eastern Standard Time,87,35,52,64,20,59%,54%,39,59,90,52%,67%,39%,37.68,11.56,7.34,37.51%,32.31%,43.78%,35.4,26,7.6,32.7,61,582,3.7,10.05,OH-48342,41.5696326,-83.6635343
Monclova,Ohio,12407,568,Toledo,646330,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Lucas County,55.70%,38.10%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,87,35,52,64,20,59%,54%,39,59,90,52%,67%,39%,38.41,11.62,7.3,37.51%,32.31%,43.78%,35.4,26,7.6,32.7,77,591,3.7,21.84,OH-51156,41.562567,-83.7508747
Neapolis,Ohio,661,931,Toledo,646330,$93000,1.46%,47,N/A,N/A,N/A,66,96.03%,N/A,46.14%,N/A,N/A,9.08%,10.86%,87.68%,Lucas County,55.70%,38.10%,0.0%,0.0%,83.51%,16.49%,6.2%,Eastern Standard Time,87,35,52,64,20,61%,55%,40,60,91,60%,75%,47%,37.99,11.37,7.79,37.51%,32.31%,43.78%,35.4,26,7.6,36.1,79,612,3.7,0.71,OH-53718,41.4906152,-83.8747085
Oregon,Ohio,19935,699,Toledo,646330,$67002,23.8%,45,$180000,1216,$148,52,78.72%,$744,48.69%,226,3246,8.58%,6.06%,64.22%,Lucas County,55.70%,38.10%,1.23%,1.97%,85.84%,8.87%,2.52%,Eastern Standard Time,85,34,51,65,21,59%,54%,39,59,87,52%,67%,39%,38.6,11.42,8.01,35.12%,33.41%,32.22%,35.4,26,7.6,32.7,67,546,3.7,28.53,OH-58730,41.6530375,-83.4319764
Ottawa Hills,Ohio,4762,2533,Toledo,646330,$165938,73.83%,40,$385000,2619,$147,66,88.43%,$1580,28.56%,0,760,0.8%,3.96%,64.47%,Lucas County,55.70%,38.10%,8.53%,1.05%,83.28%,3.21%,11.91%,Eastern Standard Time,87,35,52,64,20,59%,54%,39,59,90,52%,67%,39%,38.6,11.42,8.01,37.51%,32.31%,43.78%,35.4,26,7.6,32.7,60,546,3.7,1.88,OH-59010,41.6681073,-83.6432597
Providence,Ohio,3345,128,Toledo,646330,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Lucas County,55.70%,38.10%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,87,35,52,64,20,61%,55%,40,60,91,60%,75%,47%,38.41,11.62,7.3,37.51%,32.31%,43.78%,35.4,26,7.6,36.1,79,591,3.7,26.13,OH-64836,41.4663508,-83.8427351
Richfield township (Lucas Cnty),Ohio,1603,173,Toledo,646330,N/A,N/A,N/A,$608000,2895,$210,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Lucas County,55.70%,38.10%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,87,35,52,64,20,59%,54%,39,59,90,52%,67%,39%,36.53,11.08,6.91,37.51%,32.31%,43.78%,35.4,26,7.6,32.7,78,636,3.7,9.25,OH-66516,41.6897879,-83.8298154
