City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Aromas,California,2609,550,Salinas,438953,$131678,23.6%,38,$1170000,1896,$617,39,75.35%,$1468,46.77%,N/A,N/A,1.0%,1.92%,68.71%,Monterey County,66.80%,26.20%,6.98%,0.0%,54.66%,41.17%,8.55%,Pacific Standard Time,75,62,13,53,39,69%,69%,47,51,75,67%,69%,60%,19.96,0.14,11.26,17.42%,3.52%,32.44%,0.0,0,7.7,2.9,76,315,5.4,4.74,CA-02812,36.8771493,-121.6404212
Boronda,California,1740,3053,Salinas,438953,$46516,20.3%,38,N/A,N/A,N/A,48,39.2%,$1801,56.42%,N/A,N/A,9.71%,18.14%,61.9%,Monterey County,66.80%,26.20%,8.56%,0.63%,10.69%,78.91%,42.07%,Pacific Standard Time,76,63,13,49,40,69%,69%,47,51,76,67%,69%,60%,17.64,0.17,8.86,14.52%,1.87%,26.78%,0.0,0,7.7,2.9,70,42,5.4,0.57,CA-07578,36.6946327,-121.6745115
Bradley,California,99,1100,Salinas,438953,$71250,0.0%,55,N/A,N/A,N/A,53,75.76%,N/A,32.18%,N/A,N/A,0.0%,0.0%,48.28%,Monterey County,66.80%,26.20%,0.0%,0.0%,75.76%,24.24%,5.05%,Pacific Standard Time,94,61,33,55,33,63%,65%,47,52,115,76%,95%,49%,10.12,0.2,5.87,10.9%,0.88%,21.78%,0.0,0,7.3,5.8,85,741,5.4,0.09,CA-07974,35.8628398,-120.8042676
Carmel Valley Village,California,4175,220,Salinas,438953,$141827,49.64%,59,$1650000,2037,$810,55,75.37%,$3033,41.72%,N/A,N/A,4.84%,2.34%,62.4%,Monterey County,66.80%,26.20%,0.91%,1.99%,86.83%,6.92%,6.18%,Pacific Standard Time,81,63,18,51,39,69%,69%,47,51,83,67%,69%,60%,16.99,0.16,9.52,18.11%,1.21%,36.33%,0.0,0,7.7,2.9,91,438,5.4,18.98,CA-11324,36.4823337,-121.7197998
Carmel-by-the-Sea,California,3789,3575,Salinas,438953,$101696,72.55%,65,N/A,N/A,N/A,72,49.75%,$2231,43.32%,N/A,N/A,1.43%,0.05%,54.78%,Monterey County,66.80%,26.20%,1.43%,0.05%,89.92%,3.77%,14.81%,Pacific Standard Time,72,59,13,54,44,69%,69%,47,51,72,67%,69%,60%,19.29,0.19,10.37,19.12%,6.26%,33.22%,0.0,0,7.7,2.9,75,237,5.4,1.06,CA-11250,36.5528809,-121.9219185
Castroville,California,6332,6208,Salinas,438953,$66839,7.08%,29,$900000,2885,$312,49,36.33%,$1362,49.72%,N/A,N/A,10.16%,8.86%,61.39%,Monterey County,66.80%,26.20%,4.61%,0.63%,7.36%,87.21%,48.8%,Pacific Standard Time,76,63,13,49,40,69%,69%,47,51,76,67%,69%,60%,15.86,0.16,8.15,14.52%,1.87%,26.78%,0.0,0,7.7,2.9,70,18,5.4,1.02,CA-11978,36.7648384,-121.7533745
Chualar,California,1413,2243,Salinas,438953,$52031,5.31%,32,N/A,N/A,N/A,38,51.95%,$1180,49.81%,N/A,N/A,23.83%,2.12%,70.55%,Monterey County,66.80%,26.20%,0.0%,0.0%,0.0%,98.44%,42.68%,Pacific Standard Time,75,62,13,54,41,40%,22%,46,52,74,76%,95%,49%,11.32,0.08,5.91,14.52%,1.87%,26.78%,0.0,0,6.0,5.8,81,69,5.4,0.63,CA-13364,36.571113,-121.5102953
Del Monte Forest,California,3783,471,Salinas,438953,$143750,62.58%,64,$2890000,2511,$1151,50,82.36%,$3474,35.21%,N/A,N/A,2.82%,4.38%,37.02%,Monterey County,66.80%,26.20%,13.98%,0.5%,75.05%,8.46%,18.37%,Pacific Standard Time,72,59,13,54,44,69%,69%,47,51,72,67%,69%,60%,19.29,0.19,10.37,19.12%,6.26%,33.22%,0.0,0,7.7,2.9,89,237,5.4,8.03,CA-18590,36.583777,-121.9473354
Del Rey Oaks,California,1518,1446,Salinas,438953,$101458,35.98%,49,$539000,696,$774,63,70.88%,$2372,44.44%,418,2329,4.88%,9.65%,66.89%,Monterey County,66.80%,26.20%,6.19%,1.98%,76.09%,10.21%,11.73%,Pacific Standard Time,72,62,10,54,43,69%,69%,47,51,72,67%,69%,60%,15.54,0.15,8.19,18.38%,5.05%,32.22%,0.0,0,7.7,2.9,72,150,5.4,1.05,CA-18688,36.5913309,-121.8289518
Elkhorn,California,998,208,Salinas,438953,$96250,29.51%,49,$908000,2276,$399,47,78.56%,$1708,54.46%,N/A,N/A,0.0%,10.82%,65.17%,Monterey County,66.80%,26.20%,0.2%,0.0%,60.32%,30.56%,18.04%,Pacific Standard Time,75,62,13,53,39,69%,69%,47,51,75,67%,69%,60%,16.18,0.2,8.12,17.42%,3.52%,32.44%,0.0,0,7.7,2.9,80,15,5.4,4.8,CA-22034,36.8102887,-121.7211249
