City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Barker Ten Mile,North Carolina,866,380,Lumberton,118836,$71964,35.53%,48,N/A,N/A,N/A,46,95.5%,N/A,31.33%,N/A,N/A,8.2%,0.0%,54.42%,Robeson County,46.50%,50.80%,0.46%,18.36%,47.11%,0.0%,3.93%,N/A,91,54,37,71,33,53%,56%,47,66,100,59%,61%,55%,50.05,15.66,10.58,30.58%,38.35%,29.67%,2.1,0,6.5,42.5,64,102,4.6,2.28,NC-03665,34.6825239,-78.9888465
Elrod,North Carolina,328,61,Lumberton,118836,$21313,8.47%,32,N/A,N/A,N/A,47,53.07%,$673,79.29%,N/A,N/A,37.2%,15.7%,49.59%,Robeson County,46.50%,50.80%,0.0%,8.23%,5.49%,0.0%,0.0%,N/A,91,55,36,72,35,53%,56%,47,66,100,59%,61%,55%,43.16,14.29,8.95,30.58%,38.35%,29.67%,2.1,0,6.5,42.5,66,111,4.6,5.34,NC-21120,34.6072447,-79.2307612
Fairmont,North Carolina,2399,876,Lumberton,118836,$30547,16.04%,50,$93000,861,$108,53,55.11%,$556,69.04%,538,4805,33.72%,7.3%,40.71%,Robeson County,46.50%,50.80%,0.0%,56.52%,24.68%,0.0%,0.54%,N/A,91,55,36,72,35,53%,56%,47,66,100,59%,61%,55%,43.16,14.29,8.95,30.58%,38.35%,29.67%,2.1,0,6.5,42.5,67,111,4.6,2.74,NC-22360,34.4947604,-79.1136249
Lumber Bridge,North Carolina,71,106,Lumberton,118836,$56250,7.55%,32,$189000,2011,$94,50,64.86%,$850,32.76%,N/A,N/A,16.9%,3.23%,55.36%,Robeson County,46.50%,50.80%,0.0%,2.82%,92.96%,0.0%,0.0%,N/A,92,54,38,72,34,53%,56%,47,66,102,59%,61%,55%,48.22,14.51,10.5,33.73%,38.57%,32.0%,2.1,0,6.5,42.5,67,99,4.6,0.67,NC-39680,34.8898627,-79.0723784
Lumberton,North Carolina,19186,1082,Lumberton,118836,$38514,21.68%,36,$158000,1534,$103,46,46.28%,$696,64.59%,N/A,N/A,31.07%,6.75%,50.08%,Robeson County,46.50%,50.80%,1.68%,35.33%,37.22%,9.97%,7.55%,N/A,91,54,37,71,33,53%,56%,47,66,100,59%,61%,55%,50.05,15.66,10.58,30.58%,38.35%,29.67%,2.1,0,6.5,42.5,49,102,4.6,17.74,NC-39700,34.6312046,-79.0186133
Marietta,North Carolina,126,112,Lumberton,118836,$32500,21.88%,60,N/A,N/A,N/A,51,94.52%,N/A,41.44%,N/A,N/A,17.46%,10.87%,43.4%,Robeson County,46.50%,50.80%,0.0%,41.27%,42.06%,0.0%,0.0%,N/A,90,55,35,70,32,50%,52%,51,68,96,64%,67%,57%,52.39,15.68,10.56,30.63%,35.49%,32.89%,2.1,0,6.1,50.8,67,87,4.6,1.12,NC-41380,34.3681984,-79.1248579
Maxton,North Carolina,2224,824,Lumberton,118836,$21318,10.59%,35,N/A,N/A,N/A,42,49.15%,$565,64.33%,N/A,N/A,40.87%,14.5%,49.29%,Robeson County,46.50%,50.80%,0.18%,67.36%,13.8%,1.17%,0.18%,N/A,93,56,37,72,34,53%,56%,47,66,105,59%,61%,55%,42.47,12.56,9.09,33.07%,38.57%,33.33%,2.1,0,6.5,42.5,64,201,4.6,2.7,NC-42020,34.7365007,-79.3527303
McDonald,North Carolina,109,419,Lumberton,118836,$41250,16.85%,52,N/A,N/A,N/A,63,86.49%,N/A,47.47%,N/A,N/A,19.27%,6.12%,50.52%,Robeson County,46.50%,50.80%,0.0%,12.84%,35.78%,0.0%,0.0%,N/A,91,55,36,72,35,53%,56%,47,66,100,59%,61%,55%,43.16,14.29,8.95,30.58%,38.35%,29.67%,2.1,0,6.5,42.5,66,111,4.6,0.26,NC-40140,34.5537452,-79.1762526
Orrum,North Carolina,57,119,Lumberton,118836,N/A,2.17%,53,N/A,N/A,N/A,39,90.48%,N/A,47.06%,N/A,N/A,28.07%,0.0%,39.22%,Robeson County,46.50%,50.80%,0.0%,15.79%,56.14%,28.07%,12.28%,N/A,90,55,35,70,32,53%,56%,47,66,98,59%,61%,55%,52.39,15.68,10.56,30.58%,38.35%,29.67%,2.1,0,6.5,42.5,70,87,4.6,0.48,NC-49460,34.4667269,-79.0089451
Parkton,North Carolina,376,482,Lumberton,118836,$49861,23.31%,40,$250000,1412,$177,49,83.2%,$940,27.72%,N/A,N/A,13.83%,6.02%,55.67%,Robeson County,46.50%,50.80%,0.27%,19.68%,64.36%,5.85%,2.93%,N/A,92,54,38,72,34,53%,56%,47,66,102,59%,61%,55%,48.22,14.51,10.5,33.73%,38.57%,32.0%,2.1,0,6.5,42.5,67,99,4.6,0.78,NC-50340,34.9028375,-79.0112869
