City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Brownsville,Oregon,1949,1433,Albany,127200,$82750,31.89%,42,$385000,1985,$194,41,77.33%,$1616,33.04%,N/A,N/A,5.93%,1.61%,63.36%,Linn County,30.60%,57.00%,0.67%,0.0%,86.71%,5.85%,0.41%,Pacific Standard Time,86,47,39,56,37,61%,42%,44,51,85,50%,67%,30%,40.56,2.19,16.19,53.32%,19.45%,75.78%,2.4,1,7.0,4.1,77,369,3,1.36,OR-09050,44.3922365,-122.9834351
Cascadia,Oregon,103,21,Albany,127200,$93906,9.52%,38,N/A,N/A,N/A,20,100.0%,N/A,57.78%,N/A,N/A,5.83%,0.0%,53.33%,Linn County,30.60%,57.00%,0.0%,0.0%,99.03%,0.0%,0.0%,Pacific Standard Time,84,46,38,51,34,61%,42%,44,51,83,50%,67%,30%,53.62,3.21,20.53,42.47%,14.95%,60.56%,2.4,1,7.0,4.1,78,504,3,5.02,OR-11700,44.3930036,-122.5026417
Crabtree,Oregon,717,394,Albany,127200,$115750,9.64%,39,N/A,N/A,N/A,44,72.01%,N/A,26.5%,N/A,N/A,46.86%,10.2%,56.45%,Linn County,30.60%,57.00%,0.0%,0.0%,91.91%,7.95%,4.46%,Pacific Standard Time,86,47,39,56,37,59%,42%,43,51,85,50%,67%,30%,47.5,2.66,18.4,48.33%,18.13%,69.11%,2.8,0,6.5,4.6,75,570,3,1.82,OR-16350,44.637638,-122.9059483
Crawfordsville,Oregon,528,275,Albany,127200,N/A,14.32%,62,N/A,N/A,N/A,32,90.83%,N/A,30.13%,N/A,N/A,31.82%,0.0%,30.52%,Linn County,30.60%,57.00%,0.0%,0.0%,94.13%,0.0%,0.0%,Pacific Standard Time,84,46,38,51,34,61%,42%,44,51,83,50%,67%,30%,48.28,2.61,19.13,53.32%,19.45%,75.78%,2.4,1,7.0,4.1,77,558,3,1.92,OR-16650,44.3560763,-122.8649272
Halsey,Oregon,1637,2923,Albany,127200,$106250,10.27%,35,$455000,2809,$162,46,81.56%,$1944,52.89%,N/A,N/A,6.79%,8.57%,69.55%,Linn County,30.60%,57.00%,0.0%,0.0%,77.89%,16.74%,0.67%,Pacific Standard Time,83,45,38,51,34,61%,42%,44,51,82,50%,67%,30%,40.56,2.19,16.19,39.07%,11.98%,59.0%,3.9,0,7.0,4.1,75,369,3,0.56,OR-31750,44.3828909,-123.1094455
Holley,Oregon,259,92,Albany,127200,$105134,2.59%,59,$715000,2837,$252,30,70.38%,N/A,53.88%,N/A,N/A,4.25%,15.84%,43.53%,Linn County,30.60%,57.00%,0.0%,2.32%,97.68%,2.32%,10.42%,Pacific Standard Time,84,46,38,51,34,61%,42%,44,51,83,50%,67%,30%,48.28,2.61,19.13,53.32%,19.45%,75.78%,2.4,1,7.0,4.1,75,558,3,2.82,OR-34650,44.3489863,-122.7855808
Lacomb,Oregon,816,205,Albany,127200,$74296,2.32%,62,N/A,N/A,N/A,24,98.59%,$1141,30.61%,N/A,N/A,12.29%,9.02%,69.97%,Linn County,30.60%,57.00%,0.0%,0.0%,88.85%,0.0%,0.25%,Pacific Standard Time,82,45,37,50,33,59%,42%,43,51,81,50%,67%,30%,49.83,2.96,18.97,48.33%,18.13%,69.11%,2.4,1,6.5,4.6,77,456,3,3.98,OR-40150,44.5843658,-122.7416688
Lebanon,Oregon,18978,2707,Albany,127200,$56740,21.19%,37,$401000,1630,$246,41,47.25%,$1274,58.23%,167,2149,15.99%,6.8%,60.83%,Linn County,30.60%,57.00%,1.02%,0.65%,83.97%,9.35%,4.88%,Pacific Standard Time,86,47,39,56,37,59%,42%,43,51,85,50%,67%,30%,44.29,2.68,17.67,48.33%,18.13%,69.11%,2.4,1,6.5,4.6,59,303,3,7.01,OR-41650,44.5317278,-122.9071328
Lyons,Oregon,1322,1520,Albany,127200,$87500,17.16%,51,$510000,1629,$313,32,89.85%,$1167,40.24%,N/A,N/A,17.02%,8.44%,57.38%,Linn County,30.60%,57.00%,1.13%,0.0%,86.01%,5.37%,1.82%,Pacific Standard Time,77,41,36,50,32,59%,42%,43,51,76,50%,67%,30%,59.95,3.84,21.29,48.93%,21.21%,65.78%,16.0,7,6.5,4.6,76,1554,3,0.87,OR-44300,44.777649,-122.6098016
Mill City,Oregon,1876,2181,Albany,127200,$70000,9.37%,37,$335000,1236,$271,51,70.08%,$1204,53.61%,N/A,N/A,17.32%,12.2%,59.94%,Linn County,30.60%,57.00%,0.64%,0.75%,79.37%,6.77%,2.88%,Pacific Standard Time,82,43,39,54,33,59%,42%,43,51,81,50%,67%,30%,73.73,4.6,27.41,48.93%,21.21%,65.78%,16.0,7,6.5,4.6,76,1524,3,0.86,OR-48150,44.7519771,-122.4776268
