City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Arvin,California,19478,4041,Bakersfield,905644,$49984,4.3%,25,$273000,1696,$161,29,50.6%,$1089,54.03%,898,2003,31.72%,11.85%,61.38%,Kern County,40.40%,53.10%,0.66%,0.99%,2.94%,94.58%,31.1%,Pacific Standard Time,98,59,39,71,38,37%,22%,45,51,95,72%,77%,70%,8.75,0.14,4.52,9.62%,0.55%,18.67%,0.0,0,6.3,3.7,63,339,5.6,4.82,CA-02924,35.1943622,-118.8305687
Bakersfield,California,408366,2726,Bakersfield,905644,$77397,23.27%,32,$380000,1776,$214,31,61.08%,$1371,52.04%,455,4141,15.99%,6.98%,62.7%,Kern County,40.40%,53.10%,7.77%,6.15%,29.04%,53.58%,19.88%,Pacific Standard Time,98,59,39,71,38,37%,22%,45,51,95,72%,77%,70%,8.75,0.14,4.52,9.62%,0.55%,18.67%,0.0,0,6.3,3.7,43,339,5.6,149.78,CA-03526,35.3529324,-119.0359189
Bear Valley Springs,California,5787,149,Bakersfield,905644,$121069,42.1%,55,$463000,2076,$223,29,91.41%,$1272,29.82%,N/A,N/A,4.68%,3.76%,44.84%,Kern County,40.40%,53.10%,2.56%,0.36%,77.88%,10.58%,16.17%,Pacific Standard Time,88,51,37,59,31,37%,22%,45,51,85,72%,77%,70%,10.34,0.2,5.3,9.62%,0.55%,18.67%,0.0,0,6.3,3.7,78,3858,5.6,38.88,CA-04734,35.1739833,-118.6531611
Bodfish,California,2191,267,Bakersfield,905644,$33295,13.51%,40,$190000,1166,$163,44,45.79%,$1057,49.52%,N/A,N/A,54.82%,20.34%,32.92%,Kern County,40.40%,53.10%,0.0%,0.0%,85.44%,7.8%,0.87%,Pacific Standard Time,99,59,40,66,30,37%,22%,45,51,97,72%,77%,70%,10.34,0.2,5.3,8.38%,2.97%,15.0%,0.0,0,6.3,3.7,80,2427,5.6,8.21,CA-07274,35.5764533,-118.4764338
Boron,California,2627,192,Bakersfield,905644,$61607,23.53%,33,$225000,1301,$173,61,50.39%,$981,52.07%,N/A,N/A,31.33%,18.3%,59.23%,Kern County,40.40%,53.10%,5.71%,4.95%,40.43%,36.16%,7.88%,Pacific Standard Time,100,56,44,69,34,54%,59%,51,59,128,72%,77%,70%,6.12,0.7,3.14,7.07%,1.76%,15.0%,0.7,0,1.9,4.6,79,3264,5.6,13.71,CA-07568,35.016116,-117.6661041
Buttonwillow,California,1251,181,Bakersfield,905644,$35417,3.17%,25,$250000,672,$372,50,41.32%,$1100,57.14%,N/A,N/A,22.66%,6.25%,47.39%,Kern County,40.40%,53.10%,0.0%,0.24%,12.15%,83.37%,27.66%,Pacific Standard Time,99,59,40,68,37,37%,22%,45,51,97,76%,95%,49%,7.92,0.15,4.0,9.37%,0.44%,18.89%,0.0,0,6.3,3.7,70,207,5.6,6.93,CA-09332,35.4092272,-119.4406677
California City,California,14821,73,Bakersfield,905644,$55271,11.11%,34,$290000,1716,$169,26,56.34%,$1016,56.26%,579,1962,24.3%,18.47%,50.92%,Kern County,40.40%,53.10%,1.48%,23.25%,30.05%,39.87%,13.31%,Pacific Standard Time,100,56,44,69,34,37%,22%,45,51,98,72%,77%,70%,6.11,0.18,3.46,8.38%,2.97%,15.0%,0.3,0,6.3,3.7,80,2502,5.6,203.61,CA-09780,35.157774,-117.8720718
Cherokee Strip,California,194,2156,Bakersfield,905644,$29896,0.0%,17,N/A,N/A,N/A,78,26.99%,N/A,53.04%,N/A,N/A,41.75%,23.53%,32.08%,Kern County,40.40%,53.10%,0.0%,0.0%,58.25%,41.75%,15.46%,Pacific Standard Time,98,60,38,63,36,37%,22%,45,51,95,76%,95%,49%,6.74,0.04,3.33,9.37%,0.44%,18.89%,0.0,0,6.3,3.7,65,369,5.6,0.09,CA-12860,35.4695667,-119.2615255
China Lake Acres,California,2523,484,Bakersfield,905644,$67438,13.88%,35,N/A,N/A,N/A,41,44.24%,$1299,51.02%,N/A,N/A,24.0%,6.96%,63.98%,Kern County,40.40%,53.10%,0.36%,10.58%,55.69%,15.3%,2.02%,Pacific Standard Time,106,59,47,72,30,37%,22%,45,51,106,72%,77%,70%,3.29,0.24,1.65,8.38%,2.97%,15.0%,0.0,0,6.3,3.7,84,2040,5.6,5.21,CA-13157,35.6387693,-117.7668319
Delano,California,50835,3453,Bakersfield,905644,$61817,8.24%,34,$311000,1358,$229,33,60.35%,$1111,54.47%,386,2109,15.89%,11.39%,54.13%,Kern County,40.40%,53.10%,13.81%,4.05%,5.45%,75.95%,34.01%,Pacific Standard Time,99,58,41,68,38,37%,22%,45,51,97,76%,95%,49%,7.87,0.12,4.11,9.37%,0.44%,18.89%,0.0,0,6.3,3.7,52,276,5.6,14.72,CA-18394,35.7661579,-119.2635291
Dustin Acres,California,628,171,Bakersfield,905644,$52708,5.87%,42,N/A,N/A,N/A,36,74.12%,$1565,45.26%,N/A,N/A,1.43%,3.62%,58.11%,Kern County,40.40%,53.10%,0.64%,0.0%,70.86%,17.52%,8.92%,Pacific Standard Time,99,59,40,68,37,37%,22%,45,51,97,72%,77%,70%,7.92,0.15,4.0,9.37%,0.44%,18.89%,0.0,0,6.3,3.7,79,207,5.6,3.68,CA-20284,35.2159292,-119.3749866
Edmundson Acres,California,265,3786,Bakersfield,905644,$61875,1.12%,43,N/A,N/A,N/A,53,70.97%,$1208,51.56%,N/A,N/A,17.74%,4.1%,54.95%,Kern County,40.40%,53.10%,0.0%,0.0%,18.11%,81.13%,19.25%,Pacific Standard Time,98,59,39,71,38,37%,22%,45,51,95,72%,77%,70%,8.75,0.14,4.52,9.62%,0.55%,18.67%,0.0,0,6.3,3.7,63,339,5.6,0.07,CA-21558,35.227296,-118.823252
Edwards AFB,California,2566,150,Bakersfield,905644,$92120,45.29%,24,N/A,N/A,N/A,20,0.0%,$2314,19.86%,N/A,N/A,3.22%,10.43%,75.25%,Kern County,40.40%,53.10%,3.16%,10.8%,61.26%,14.81%,6.04%,Pacific Standard Time,99,58,41,68,30,54%,59%,51,59,125,72%,77%,70%,6.2,0.24,3.32,7.01%,1.21%,14.78%,0.3,0,1.9,4.6,81,2163,5.6,17.13,CA-21600,34.9044901,-117.9294619
Fellows,California,72,103,Bakersfield,905644,$160625,4.0%,53,N/A,N/A,N/A,82,88.89%,N/A,49.28%,N/A,N/A,0.0%,16.67%,53.73%,Kern County,40.40%,53.10%,0.0%,0.0%,97.22%,0.0%,0.0%,Pacific Standard Time,99,59,40,68,37,37%,22%,45,51,97,72%,77%,70%,7.92,0.15,4.0,9.37%,0.44%,18.89%,0.0,0,6.3,3.7,83,207,5.6,0.7,CA-23812,35.1779288,-119.5472111
Ford City,California,4310,2799,Bakersfield,905644,$45976,4.48%,27,$211000,1370,$154,52,39.44%,$993,61.7%,N/A,N/A,39.21%,18.45%,68.56%,Kern County,40.40%,53.10%,0.67%,0.0%,46.71%,51.46%,25.17%,Pacific Standard Time,99,59,40,68,37,37%,22%,45,51,97,72%,77%,70%,7.92,0.15,4.0,9.37%,0.44%,18.89%,0.0,0,6.3,3.7,78,207,5.6,1.54,CA-24764,35.1647361,-119.4584004
