City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Anthonyville,Arkansas,82,1025,Memphis,1335291,$12500,3.13%,63,N/A,N/A,N/A,25,85.29%,$550,76.0%,N/A,N/A,68.29%,26.09%,31.94%,Crittenden County,52.70%,43.70%,0.0%,81.71%,4.88%,0.0%,0.0%,Central Standard Time,91,50,41,73,33,56%,56%,50,68,100,63%,74%,52%,51.36,10.07,13.64,32.96%,28.24%,36.56%,3.2,1,8.1,53.4,53,195,4.9,0.08,AR-01457,35.0398306,-90.3403279
Crawfordsville,Arkansas,476,850,Memphis,1335291,$70000,17.73%,39,N/A,N/A,N/A,56,79.51%,$772,50.0%,N/A,N/A,3.36%,5.0%,68.97%,Crittenden County,52.70%,43.70%,0.0%,6.93%,66.18%,13.87%,9.03%,Central Standard Time,91,50,41,73,33,56%,56%,50,68,100,63%,74%,52%,51.36,10.07,13.64,32.96%,28.24%,36.56%,3.2,1,8.1,53.4,60,195,4.9,0.56,AR-15940,35.2266719,-90.3241681
Earle,Arkansas,1421,437,Memphis,1335291,$26985,13.04%,36,$116000,1785,$65,49,48.56%,$591,82.05%,681,2089,45.4%,20.07%,53.12%,Crittenden County,52.70%,43.70%,0.0%,74.52%,9.71%,1.34%,0.0%,Central Standard Time,91,50,41,73,33,56%,56%,50,68,100,63%,74%,52%,51.36,10.07,13.64,32.96%,28.24%,36.56%,3.2,1,8.1,53.4,64,195,4.9,3.25,AR-20320,35.2733798,-90.4643039
Edmondson,Arkansas,311,104,Memphis,1335291,$31375,9.78%,36,N/A,N/A,N/A,34,36.5%,$683,59.73%,N/A,N/A,36.01%,9.4%,54.17%,Crittenden County,52.70%,43.70%,0.0%,65.92%,28.3%,0.64%,0.64%,Central Standard Time,91,50,41,73,33,56%,56%,50,68,100,63%,74%,52%,51.36,10.07,13.64,32.96%,28.24%,36.56%,3.2,1,8.1,53.4,53,195,4.9,2.99,AR-20830,35.1050359,-90.3054527
Gilmore,Arkansas,166,12,Memphis,1335291,$29219,7.14%,56,N/A,N/A,N/A,25,90.97%,N/A,69.48%,N/A,N/A,15.06%,51.85%,52.6%,Crittenden County,52.70%,43.70%,0.0%,62.65%,21.08%,1.81%,0.0%,Central Standard Time,91,50,41,73,33,56%,56%,50,68,100,63%,74%,52%,51.36,10.07,13.64,32.96%,28.24%,36.56%,3.2,1,8.1,53.4,63,195,4.9,13.52,AR-27040,35.4130958,-90.2972789
Horseshoe Lake,Arkansas,396,2640,Memphis,1335291,$58750,10.64%,59,$232000,1261,$184,44,77.4%,$821,50.53%,N/A,N/A,10.35%,6.05%,57.18%,Crittenden County,52.70%,43.70%,0.76%,4.55%,78.79%,1.26%,0.76%,Central Standard Time,91,50,41,73,32,56%,56%,50,68,100,63%,74%,52%,56.33,11.27,15.05,32.55%,28.46%,39.11%,0.6,0,8.1,53.4,53,189,4.9,0.15,AR-33375,34.9135634,-90.3079891
Jennette,Arkansas,74,33,Memphis,1335291,$61250,20.0%,52,N/A,N/A,N/A,31,75.41%,N/A,51.43%,N/A,N/A,6.76%,9.52%,61.76%,Crittenden County,52.70%,43.70%,0.0%,91.89%,2.7%,0.0%,0.0%,Central Standard Time,91,50,41,73,33,56%,56%,50,68,100,63%,74%,52%,51.36,10.07,13.64,32.96%,28.24%,36.56%,3.2,1,8.1,53.4,60,195,4.9,2.27,AR-35040,35.1588499,-90.4105275
Jericho,Arkansas,118,381,Memphis,1335291,$63594,15.12%,49,N/A,N/A,N/A,48,94.2%,N/A,82.73%,0,0,6.78%,3.13%,58.18%,Crittenden County,52.70%,43.70%,0.0%,96.61%,0.0%,0.0%,0.0%,Central Standard Time,91,50,41,73,33,56%,56%,50,68,100,63%,74%,52%,51.36,10.07,13.64,32.96%,28.24%,36.56%,3.2,1,8.1,53.4,59,195,4.9,0.31,AR-35140,35.2876765,-90.2304661
Marion,Arkansas,13641,681,Memphis,1335291,$80637,24.55%,35,$205000,1723,$119,21,76.02%,$1058,48.66%,988,3070,8.13%,2.91%,69.69%,Crittenden County,52.70%,43.70%,1.44%,36.27%,51.84%,3.67%,3.09%,Central Standard Time,91,50,41,73,33,56%,56%,50,68,100,63%,74%,52%,51.36,10.07,13.64,32.96%,28.24%,36.56%,3.2,1,8.1,53.4,41,195,4.9,20.04,AR-44180,35.2034681,-90.2059622
Sunset,Arkansas,160,615,Memphis,1335291,$26250,2.4%,46,$120000,1446,$83,37,68.12%,$771,72.92%,N/A,N/A,27.5%,17.07%,59.42%,Crittenden County,52.70%,43.70%,0.0%,88.13%,3.75%,3.75%,0.0%,Central Standard Time,91,50,41,73,33,56%,56%,50,68,100,63%,74%,52%,51.36,10.07,13.64,32.96%,28.24%,36.56%,3.2,1,8.1,53.4,49,195,4.9,0.26,AR-68060,35.2239792,-90.2056423
