City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Grand View,Idaho,342,600,Boise City,750669,$46667,7.92%,47,N/A,N/A,N/A,42,72.65%,$567,47.81%,N/A,N/A,8.77%,10.61%,51.12%,Owyhee County,15.10%,77.80%,0.0%,2.34%,73.68%,21.35%,7.02%,Mountain Standard Time,96,41,55,66,25,42%,23%,33,42,93,63%,81%,38%,9.65,1.48,2.83,22.99%,11.1%,32.67%,19.1,16,7.6,14.1,92,2127,4.1,0.57,ID-32770,42.9839354,-116.0916879
Homedale,Idaho,2845,2018,Boise City,750669,$39531,6.5%,30,$310000,1455,$213,50,66.39%,$789,58.12%,N/A,N/A,26.05%,3.05%,62.32%,Owyhee County,15.10%,77.80%,0.88%,0.0%,44.6%,51.99%,12.93%,Mountain Standard Time,93,38,55,59,22,42%,23%,33,42,89,63%,81%,38%,10.34,1.56,3.47,19.51%,9.23%,28.22%,18.3,14,7.6,14.1,85,2040,4.1,1.41,ID-38170,43.6154326,-116.9377012
Marsing,Idaho,1275,1875,Boise City,750669,$53221,5.2%,46,N/A,N/A,N/A,44,56.35%,$564,49.23%,N/A,N/A,20.54%,2.86%,55.67%,Owyhee County,15.10%,77.80%,0.0%,0.0%,41.41%,58.04%,29.41%,Mountain Standard Time,93,38,55,59,22,42%,23%,33,42,89,63%,81%,38%,10.34,1.56,3.47,24.68%,12.09%,33.11%,18.3,14,7.6,14.1,79,2040,4.1,0.68,ID-50950,43.546651,-116.8094545
Murphy,Idaho,223,56,Boise City,750669,N/A,2.13%,53,N/A,N/A,N/A,26,100.0%,N/A,25.56%,N/A,N/A,0.0%,0.0%,73.09%,Owyhee County,15.10%,77.80%,0.0%,1.79%,41.26%,56.95%,0.0%,Mountain Standard Time,96,41,55,66,25,42%,23%,33,42,93,63%,81%,38%,9.65,1.48,2.83,24.41%,13.52%,33.44%,19.1,16,7.6,14.1,92,2127,4.1,4.0,ID-55720,43.2121387,-116.5485011
