City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Alliance,North Carolina,812,389,New Bern,123024,$44167,12.87%,65,N/A,N/A,N/A,32,80.02%,N/A,40.74%,N/A,N/A,17.58%,7.63%,32.72%,Pamlico County,35.60%,62.00%,0.0%,16.13%,79.19%,4.19%,3.57%,Eastern Standard Time,88,56,32,70,35,53%,56%,47,66,93,59%,61%,55%,60.13,20.41,12.2,32.19%,38.24%,34.44%,1.0,0,6.5,42.5,85,6,4.5,2.09,NC-01000,35.1435081,-76.8084609
Arapahoe,North Carolina,384,177,New Bern,123024,$69792,17.54%,45,N/A,N/A,N/A,41,82.62%,$1101,46.36%,N/A,N/A,18.95%,6.06%,61.21%,Pamlico County,35.60%,62.00%,0.0%,1.3%,84.38%,6.77%,3.13%,Eastern Standard Time,88,56,32,70,35,53%,56%,47,66,93,59%,61%,55%,60.13,20.41,12.2,32.19%,38.24%,34.44%,1.0,0,6.5,42.5,85,6,4.5,2.17,NC-01640,35.0214672,-76.8259598
Bayboro,North Carolina,1282,693,New Bern,123024,$28125,4.75%,45,$89000,1459,$61,51,54.19%,$971,84.07%,N/A,N/A,15.84%,1.65%,20.27%,Pamlico County,35.60%,62.00%,0.0%,54.37%,35.73%,2.89%,1.79%,Eastern Standard Time,88,56,32,70,35,53%,56%,47,66,93,59%,61%,55%,60.13,20.41,12.2,32.19%,38.24%,34.44%,1.0,0,6.5,42.5,85,6,4.5,1.85,NC-03960,35.1475214,-76.7692215
Grantsboro,North Carolina,698,181,New Bern,123024,$62292,18.39%,45,N/A,N/A,N/A,33,75.91%,$847,46.07%,N/A,N/A,17.09%,1.43%,48.87%,Pamlico County,35.60%,62.00%,0.0%,16.19%,68.62%,12.46%,8.45%,Eastern Standard Time,88,56,32,70,35,53%,56%,47,66,93,59%,61%,55%,60.13,20.41,12.2,32.19%,38.24%,34.44%,1.0,0,6.5,42.5,84,6,4.5,3.85,NC-27520,35.1448713,-76.8446824
Hobucken,North Carolina,6,1,New Bern,123024,N/A,0.0%,N/A,N/A,N/A,N/A,N/A,0.0%,N/A,100.0%,N/A,N/A,0.0%,0.0%,0.0%,Pamlico County,35.60%,62.00%,0.0%,0.0%,100.0%,0.0%,0.0%,Eastern Standard Time,89,54,35,74,36,57%,59%,48,66,97,61%,65%,57%,58.31,18.29,12.19,32.19%,38.24%,34.44%,1.0,0,6.5,34.9,85,3,4.5,5.08,NC-31880,35.2543515,-76.5712688
Mesic,North Carolina,206,200,New Bern,123024,N/A,10.3%,55,N/A,N/A,N/A,39,67.01%,N/A,42.39%,N/A,N/A,14.56%,0.0%,44.57%,Pamlico County,35.60%,62.00%,0.0%,50.49%,49.51%,0.0%,0.97%,Eastern Standard Time,88,56,32,70,35,53%,56%,47,66,93,59%,61%,55%,58.31,18.29,12.19,32.19%,38.24%,34.44%,1.0,0,6.5,42.5,85,3,4.5,1.03,NC-42480,35.2034126,-76.6449497
Minnesott Beach,North Carolina,529,152,New Bern,123024,$72344,36.56%,65,N/A,N/A,N/A,31,80.59%,$1359,30.99%,N/A,N/A,12.48%,4.57%,39.72%,Pamlico County,35.60%,62.00%,0.0%,1.51%,87.71%,3.78%,1.7%,Eastern Standard Time,90,57,33,73,36,53%,56%,47,66,98,59%,61%,55%,56.68,18.31,11.2,35.59%,40.33%,36.22%,1.0,0,6.5,42.5,85,27,4.5,3.47,NC-43440,34.9861015,-76.824188
Oriental,North Carolina,930,650,New Bern,123024,$57875,52.62%,69,$540000,2379,$227,30,80.37%,$1106,34.51%,N/A,N/A,6.34%,1.56%,28.78%,Pamlico County,35.60%,62.00%,0.43%,1.18%,91.83%,5.05%,4.62%,Eastern Standard Time,88,56,32,70,35,53%,56%,47,66,93,59%,61%,55%,61.21,19.61,12.36,32.19%,38.24%,34.44%,1.0,0,6.5,42.5,87,6,4.5,1.43,NC-49380,35.0355126,-76.6818604
Stonewall,North Carolina,151,88,New Bern,123024,N/A,13.33%,57,N/A,N/A,N/A,40,70.53%,N/A,69.7%,N/A,N/A,14.57%,0.0%,38.64%,Pamlico County,35.60%,62.00%,3.97%,14.57%,69.54%,0.0%,3.97%,Eastern Standard Time,88,56,32,70,35,53%,56%,47,66,93,59%,61%,55%,61.21,19.61,12.36,32.19%,38.24%,34.44%,1.0,0,6.5,42.5,86,6,4.5,1.71,NC-65120,35.1370909,-76.7405825
Vandemere,North Carolina,204,134,New Bern,123024,$31250,14.2%,58,$230000,2277,$101,29,95.02%,N/A,63.74%,N/A,N/A,25.49%,8.47%,34.5%,Pamlico County,35.60%,62.00%,0.0%,45.59%,52.45%,0.49%,0.49%,Eastern Standard Time,88,56,32,70,35,53%,56%,47,66,93,59%,61%,55%,61.21,19.61,12.36,32.19%,38.24%,34.44%,1.0,0,6.5,42.5,85,6,4.5,1.52,NC-69720,35.1886184,-76.6650864
