City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Adrian,Missouri,2006,1201,Kansas City,2176124,$48233,14.86%,38,$149000,1000,$149,48,62.41%,$769,52.31%,250,4065,19.39%,11.05%,58.26%,Bates County,20.00%,74.20%,0.0%,6.68%,83.1%,3.39%,0.1%,Central Standard Time,89,42,47,69,21,60%,59%,42,64,97,62%,70%,55%,45.47,14.37,5.58,27.81%,29.67%,20.67%,17.3,9,8.0,51.4,73,723,4.3,1.67,MO-00244,38.3944815,-94.3435062
Amoret,Missouri,115,548,Kansas City,2176124,$34375,3.7%,35,N/A,N/A,N/A,50,86.27%,N/A,45.63%,N/A,N/A,28.7%,4.55%,64.08%,Bates County,20.00%,74.20%,0.0%,0.0%,87.83%,0.0%,0.0%,Central Standard Time,89,42,47,69,21,60%,59%,42,64,97,62%,70%,55%,45.47,14.37,5.58,27.81%,29.67%,20.67%,15.3,6,8.0,51.4,73,723,4.3,0.21,MO-01072,38.2549281,-94.5873808
Amsterdam,Missouri,127,223,Kansas City,2176124,$43214,31.0%,55,$185000,1276,$145,55,63.0%,N/A,52.29%,N/A,N/A,18.11%,8.82%,31.48%,Bates County,20.00%,74.20%,0.0%,0.0%,86.61%,8.66%,0.0%,Central Standard Time,89,42,47,69,21,60%,59%,42,64,97,62%,70%,55%,45.47,14.37,5.58,27.81%,29.67%,20.67%,15.3,6,8.0,51.4,73,723,4.3,0.57,MO-01090,38.3493513,-94.5890427
Butler,Missouri,4594,1129,Kansas City,2176124,$36276,11.81%,37,$143000,1402,$102,55,51.2%,$772,50.75%,373,3286,32.87%,13.39%,45.63%,Bates County,20.00%,74.20%,0.94%,4.31%,89.01%,3.35%,2.44%,Central Standard Time,89,42,47,69,21,60%,59%,42,64,97,62%,70%,55%,46.51,14.62,5.96,28.0%,28.79%,21.89%,17.3,9,8.0,51.4,63,771,4.3,4.07,MO-10054,38.2597869,-94.3393092
Charlotte,Missouri,246,7,Kansas City,2176124,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bates County,20.00%,74.20%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,89,42,47,69,21,60%,59%,42,64,97,62%,70%,55%,45.47,14.37,5.58,27.81%,29.67%,20.67%,15.3,6,8.0,51.4,73,723,4.3,35.14,MO-13384,38.2662232,-94.4591686
Deepwater township (Bates Cnty),Missouri,253,298,Kansas City,2176124,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bates County,20.00%,74.20%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,88,41,47,69,21,60%,59%,42,64,95,62%,70%,55%,45.72,14.04,6.02,28.0%,28.79%,21.89%,17.3,9,8.0,51.4,73,837,4.3,0.85,MO-18712,38.2593182,-94.1286244
Deer Creek township (Bates Cnty),Missouri,2217,71,Kansas City,2176124,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bates County,20.00%,74.20%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,89,42,47,69,21,60%,59%,42,64,97,62%,70%,55%,45.47,14.37,5.58,27.81%,29.67%,20.67%,17.3,9,8.0,51.4,73,723,4.3,31.23,MO-18766,38.4323642,-94.3452158
East Boone,Missouri,447,14,Kansas City,2176124,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bates County,20.00%,74.20%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,89,42,47,69,21,60%,59%,42,64,97,62%,70%,55%,45.47,14.37,5.58,27.81%,29.67%,20.67%,17.3,9,8.0,51.4,73,723,4.3,31.93,MO-20800,38.4354693,-94.4543147
Elkhart,Missouri,369,10,Kansas City,2176124,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bates County,20.00%,74.20%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,89,42,47,69,21,60%,59%,42,64,97,62%,70%,55%,45.47,14.37,5.58,27.81%,29.67%,20.67%,17.3,9,8.0,51.4,73,723,4.3,36.9,MO-21664,38.3531588,-94.4566643
Foster,Missouri,51,106,Kansas City,2176124,$51667,2.33%,49,N/A,N/A,N/A,44,86.49%,N/A,50.0%,N/A,N/A,15.69%,0.0%,60.0%,Bates County,20.00%,74.20%,0.0%,0.0%,100.0%,0.0%,0.0%,Central Standard Time,89,42,47,69,21,60%,59%,42,64,97,62%,70%,55%,45.47,14.37,5.58,27.81%,29.67%,20.67%,15.3,6,8.0,51.4,73,723,4.3,0.48,MO-25372,38.1664267,-94.5078604
