City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Acme,Washington,284,189,Bellingham,224533,N/A,49.27%,41,N/A,N/A,N/A,20,100.0%,N/A,54.13%,N/A,N/A,11.97%,0.0%,70.64%,Whatcom County,53.20%,35.80%,0.0%,0.0%,100.0%,0.0%,0.0%,Pacific Standard Time,76,46,30,54,34,63%,50%,42,51,76,45%,60%,27%,54.12,4.08,19.18,48.25%,24.73%,64.44%,34.4,14,7.9,6.8,92,531,2.5,1.5,WA-00275,48.7158405,-122.2076893
Bellingham,Washington,92367,3282,Bellingham,224533,$65821,46.48%,35,$605000,1563,$387,35,48.33%,$1478,62.04%,273,2925,18.27%,5.62%,65.7%,Whatcom County,53.20%,35.80%,5.41%,1.25%,76.27%,9.97%,9.1%,Pacific Standard Time,76,46,30,54,34,63%,50%,42,51,76,45%,60%,27%,39.22,3.13,13.57,48.25%,24.73%,64.44%,34.4,14,7.9,6.8,52,96,2.5,28.14,WA-05280,48.7535778,-122.4705138
Birch Bay,Washington,11103,649,Bellingham,224533,$77120,30.9%,42,$515000,1455,$354,30,73.47%,$1201,42.08%,N/A,N/A,8.61%,4.78%,53.17%,Whatcom County,53.20%,35.80%,1.59%,0.96%,78.78%,7.66%,10.65%,Pacific Standard Time,73,44,29,55,34,63%,50%,42,51,72,45%,60%,27%,43.53,3.6,16.11,46.58%,23.63%,61.78%,34.4,14,7.9,6.8,75,54,2.5,17.11,WA-06190,48.9236781,-122.7598023
Blaine,Washington,5982,1072,Bellingham,224533,$81559,32.89%,42,$740000,2202,$336,23,73.47%,$1323,49.16%,N/A,N/A,11.85%,7.76%,56.05%,Whatcom County,53.20%,35.80%,5.08%,2.69%,74.37%,10.51%,17.77%,Pacific Standard Time,73,44,29,55,34,63%,50%,42,51,72,45%,60%,27%,43.53,3.6,16.11,46.58%,23.63%,61.78%,34.4,14,7.9,6.8,76,54,2.5,5.58,WA-06505,48.9846353,-122.7466566
Deming,Washington,594,216,Bellingham,224533,$84315,24.38%,39,$1200000,2214,$542,76,100.0%,N/A,56.01%,N/A,N/A,18.18%,24.29%,53.0%,Whatcom County,53.20%,35.80%,23.91%,0.0%,75.76%,0.0%,23.91%,Pacific Standard Time,77,42,35,52,32,63%,50%,42,51,77,45%,60%,27%,44.87,4.22,15.24,46.66%,24.4%,61.78%,34.4,14,7.9,6.8,92,177,2.5,2.75,WA-17495,48.8312253,-122.2390351
Everson,Washington,2989,2214,Bellingham,224533,$82750,25.56%,29,$555000,1927,$288,32,64.3%,$1216,48.42%,22,903,8.06%,1.96%,66.56%,Whatcom County,53.20%,35.80%,1.1%,0.27%,72.37%,22.88%,9.87%,Pacific Standard Time,77,42,35,52,32,63%,50%,42,51,77,45%,60%,27%,44.87,4.22,15.24,46.66%,24.4%,61.78%,34.4,14,7.9,6.8,85,177,2.5,1.35,WA-22745,48.9068532,-122.3574355
Ferndale,Washington,15447,2197,Bellingham,224533,$83839,32.81%,34,$515000,1807,$285,25,70.94%,$1461,44.02%,N/A,N/A,10.47%,4.03%,66.8%,Whatcom County,53.20%,35.80%,7.92%,0.29%,68.59%,15.91%,14.23%,Pacific Standard Time,74,45,29,55,34,63%,50%,42,51,73,45%,60%,27%,44.52,3.82,15.73,45.7%,22.42%,60.22%,34.4,14,7.9,6.8,72,327,2.5,7.03,WA-23620,48.8526141,-122.5893157
Geneva,Washington,2200,1594,Bellingham,224533,$142612,60.33%,52,$988000,2642,$374,37,89.31%,$1713,27.95%,N/A,N/A,2.97%,11.72%,66.48%,Whatcom County,53.20%,35.80%,2.55%,0.05%,84.23%,3.91%,5.55%,Pacific Standard Time,76,46,30,54,34,63%,50%,42,51,76,45%,60%,27%,54.12,4.08,19.18,48.25%,24.73%,64.44%,34.4,14,7.9,6.8,81,531,2.5,1.38,WA-26420,48.744537,-122.4043098
Glacier,Washington,292,175,Bellingham,224533,N/A,37.45%,44,$888000,1741,$510,30,100.0%,N/A,39.44%,N/A,N/A,29.79%,0.0%,92.83%,Whatcom County,53.20%,35.80%,0.0%,0.0%,87.67%,0.0%,15.75%,Pacific Standard Time,77,42,35,52,32,63%,50%,42,51,77,45%,60%,27%,72.38,6.42,26.8,51.15%,26.59%,66.78%,34.4,14,7.9,6.8,92,831,2.5,1.67,WA-26875,48.8907687,-121.9350787
Kendall,Washington,810,295,Bellingham,224533,$60291,9.79%,46,$382000,1464,$261,19,52.15%,N/A,53.8%,N/A,N/A,16.17%,21.48%,57.95%,Whatcom County,53.20%,35.80%,0.62%,0.0%,90.25%,7.16%,10.74%,Pacific Standard Time,77,42,35,52,32,63%,50%,42,51,77,45%,60%,27%,74.37,5.87,24.7,46.66%,24.4%,61.78%,34.4,14,7.9,6.8,92,711,2.5,2.75,WA-35135,48.9156063,-122.1336135
