City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Balmville,New York,3469,1636,New York-Newark-Jersey City,20011812,$97375,32.08%,48,$410000,2158,$190,62,82.34%,$2097,46.47%,N/A,N/A,4.42%,6.4%,65.2%,Orange County,44.90%,50.40%,2.8%,20.73%,58.2%,19.26%,18.33%,Eastern Standard Time,86,37,49,63,19,59%,60%,41,61,91,58%,63%,57%,49.71,15.11,10.99,36.36%,41.76%,34.0%,51.4,20,7.8,20.9,63,780,3.6,2.12,NY-04286,41.5281163,-74.0233584
Beaver Dam Lake,New York,2458,1007,New York-Newark-Jersey City,20011812,$107234,44.88%,37,$418000,2133,$196,40,88.79%,N/A,43.09%,N/A,N/A,5.33%,9.04%,69.94%,Orange County,44.90%,50.40%,0.0%,0.81%,83.32%,14.0%,4.03%,Eastern Standard Time,84,36,48,62,19,53%,51%,41,61,85,58%,63%,57%,42.08,13.52,8.46,38.66%,43.63%,35.78%,51.4,20,7.8,25.9,72,333,3.6,2.44,NY-05188,41.447425,-74.11463
Blooming Grove,New York,17725,510,New York-Newark-Jersey City,20011812,N/A,N/A,N/A,$370000,1457,$254,N/A,N/A,N/A,N/A,50,457,N/A,N/A,N/A,Orange County,44.90%,50.40%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,36,48,62,19,53%,51%,41,61,85,50%,62%,42%,42.08,13.52,8.46,38.66%,43.63%,35.78%,51.4,20,7.0,25.9,74,333,3.6,34.75,NY-07003,41.3948138,-74.1839597
Chester (Orange Cnty),New York,4092,1903,New York-Newark-Jersey City,20011812,$92868,30.18%,38,$290000,1343,$216,48,56.82%,$1459,55.68%,0,388,6.09%,4.16%,66.74%,Orange County,44.90%,50.40%,2.49%,7.36%,61.78%,23.92%,6.48%,Eastern Standard Time,84,36,48,62,19,53%,51%,41,61,85,50%,62%,42%,49.64,14.52,10.74,38.66%,43.63%,35.78%,51.4,20,7.0,25.9,72,567,3.6,2.15,NY-15297,41.3569419,-74.2769201
Cornwall,New York,12491,469,New York-Newark-Jersey City,20011812,N/A,N/A,N/A,$461000,2164,$213,N/A,N/A,N/A,N/A,21,73,N/A,N/A,N/A,Orange County,44.90%,50.40%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,86,37,49,66,22,59%,60%,41,61,91,58%,63%,57%,51.34,15.33,11.74,38.66%,43.63%,35.78%,51.4,20,7.8,20.9,71,294,3.6,26.63,NY-18300,41.4194942,-74.0539572
Cornwall-on-Hudson,New York,3059,1537,New York-Newark-Jersey City,20011812,$106280,53.71%,45,$461000,1364,$338,N/A,67.68%,$1277,45.12%,34,514,3.25%,0.8%,65.35%,Orange County,44.90%,50.40%,2.55%,2.68%,85.98%,9.71%,4.87%,Eastern Standard Time,86,37,49,66,22,59%,60%,41,61,91,58%,63%,57%,51.34,15.33,11.74,38.66%,43.63%,35.78%,51.4,20,7.8,20.9,70,294,3.6,1.99,NY-18333,41.4368179,-74.0144953
Crawford,New York,9234,231,New York-Newark-Jersey City,20011812,N/A,N/A,N/A,$363000,2074,$175,N/A,N/A,N/A,N/A,10,697,N/A,N/A,N/A,Orange County,44.90%,50.40%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,84,36,48,62,19,53%,51%,41,61,85,50%,62%,42%,42.08,13.52,8.46,38.66%,43.63%,35.78%,51.4,20,7.0,25.9,80,333,3.6,39.97,NY-18916,41.5685419,-74.3168292
Deerpark,New York,7799,117,New York-Newark-Jersey City,20011812,N/A,N/A,N/A,$280000,1667,$168,N/A,N/A,N/A,N/A,142,635,N/A,N/A,N/A,Orange County,44.90%,50.40%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,35,50,61,16,53%,51%,41,61,87,50%,62%,42%,47.43,15.35,9.6,32.68%,34.51%,31.89%,51.4,20,7.0,25.9,83,531,3.6,66.66,NY-19961,41.445978,-74.6625512
Firthcliffe,New York,5260,1771,New York-Newark-Jersey City,20011812,$95285,49.67%,45,$300000,1676,$179,61,65.88%,$1628,51.97%,N/A,N/A,2.93%,6.39%,66.49%,Orange County,44.90%,50.40%,4.05%,3.02%,80.86%,13.69%,4.13%,Eastern Standard Time,86,37,49,66,22,59%,60%,41,61,91,58%,63%,57%,51.34,15.33,11.74,38.66%,43.63%,35.78%,51.4,20,7.8,20.9,69,294,3.6,2.97,NY-25857,41.440878,-74.0353571
Fort Montgomery,New York,1790,973,New York-Newark-Jersey City,20011812,$78333,30.26%,45,$361000,1719,$210,51,57.2%,$1515,45.92%,N/A,N/A,3.58%,6.25%,78.46%,Orange County,44.90%,50.40%,9.11%,7.71%,55.14%,27.37%,12.57%,Eastern Standard Time,86,37,49,66,22,59%,60%,41,61,91,58%,63%,57%,51.34,15.33,11.74,38.66%,43.63%,35.78%,51.4,20,7.8,20.9,73,294,3.6,1.84,NY-26902,41.3415304,-73.9845944
