City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Aguanga,California,756,56,Riverside-San Bernardino-Ontario,4580402,N/A,28.95%,52,$492000,1815,$271,30,61.06%,N/A,36.75%,N/A,N/A,29.23%,6.3%,42.05%,Riverside County,49.70%,44.40%,1.72%,0.0%,76.59%,19.44%,17.99%,Pacific Standard Time,84,51,33,64,37,63%,67%,53,58,90,69%,66%,74%,24.21,0.62,15.68,13.56%,2.31%,25.11%,1.7,0,6.3,3.0,79,5076,5.7,13.6,CA-00464,33.4522471,-116.85547
Anza,California,1842,67,Riverside-San Bernardino-Ontario,4580402,$53814,22.87%,41,$413000,1183,$349,34,76.73%,$1184,62.34%,N/A,N/A,11.67%,13.37%,64.61%,Riverside County,49.70%,44.40%,15.64%,0.0%,60.1%,33.6%,11.56%,Pacific Standard Time,86,54,32,57,31,63%,67%,53,58,94,69%,66%,74%,20.45,0.9,12.16,9.01%,2.42%,18.22%,1.7,0,6.3,3.0,84,4920,5.7,27.6,CA-02294,33.5678479,-116.696626
Banning,California,30680,1320,Riverside-San Bernardino-Ontario,4580402,$57699,17.44%,43,$368000,1449,$254,37,62.4%,$1528,52.62%,432,1691,19.05%,6.76%,48.29%,Riverside County,49.70%,44.40%,5.22%,6.57%,35.13%,49.53%,18.28%,Pacific Standard Time,97,65,32,65,41,55%,55%,53,58,114,69%,66%,74%,12.5,0.42,6.98,9.64%,1.32%,18.89%,1.7,0,5.6,4.9,74,2316,5.7,23.24,CA-03820,33.9460381,-116.8992359
Beaumont,California,54817,1808,Riverside-San Bernardino-Ontario,4580402,$105164,27.78%,35,$486000,1952,$249,14,79.18%,$1505,45.22%,180,1808,9.22%,6.22%,64.0%,Riverside County,49.70%,44.40%,7.82%,9.22%,34.13%,45.92%,14.89%,Pacific Standard Time,97,65,32,65,41,55%,55%,53,58,114,69%,66%,74%,12.5,0.42,6.98,9.64%,1.32%,18.89%,1.7,0,5.6,4.9,72,2316,5.7,30.32,CA-04758,33.8949638,-116.9516022
Bermuda Dunes,California,8074,2737,Riverside-San Bernardino-Ontario,4580402,$93819,35.92%,39,$710000,2407,$295,31,58.31%,$1774,46.42%,N/A,N/A,9.05%,6.15%,63.94%,Riverside County,49.70%,44.40%,4.19%,0.51%,55.03%,36.71%,13.12%,Pacific Standard Time,107,69,38,84,47,63%,67%,53,58,171,69%,66%,74%,2.39,0.35,1.4,3.42%,1.87%,7.44%,1.7,0,6.3,3.0,71,-18,5.7,2.95,CA-06028,33.7434988,-116.2873254
Blythe,California,17824,671,Riverside-San Bernardino-Ontario,4580402,$51984,8.94%,37,$197000,1139,$173,41,57.0%,$900,64.45%,462,3237,19.54%,8.64%,33.66%,Riverside County,49.70%,44.40%,2.61%,12.05%,24.43%,58.61%,17.71%,Pacific Standard Time,109,66,43,83,42,23%,19%,41,55,112,85%,89%,80%,3.55,0.52,1.4,4.58%,4.07%,6.67%,0.0,0,6.1,7.7,61,246,5.7,26.58,CA-07218,33.6109571,-114.5586278
Cabazon,California,2010,411,Riverside-San Bernardino-Ontario,4580402,$69704,9.5%,32,$285000,916,$311,41,66.42%,$1524,47.06%,N/A,N/A,15.6%,5.61%,72.94%,Riverside County,49.70%,44.40%,0.9%,0.3%,38.41%,55.12%,20.75%,Pacific Standard Time,86,54,32,57,31,63%,67%,53,58,94,69%,66%,74%,18.41,1.23,11.14,9.01%,2.42%,18.22%,1.7,0,6.3,3.0,81,7662,5.7,4.89,CA-09360,33.9127224,-116.7828277
Calimesa,California,10680,719,Riverside-San Bernardino-Ontario,4580402,$90313,30.43%,43,$518000,1704,$304,36,83.57%,$1852,43.69%,242,3086,6.74%,1.43%,54.59%,Riverside County,49.70%,44.40%,3.4%,3.05%,57.13%,31.19%,7.43%,Pacific Standard Time,97,65,32,65,41,55%,55%,53,58,114,69%,66%,74%,12.5,0.42,6.98,11.04%,2.2%,21.67%,1.7,0,5.6,4.9,72,2316,5.7,14.86,CA-09864,33.987341,-117.0542119
Canyon Lake,California,11107,2833,Riverside-San Bernardino-Ontario,4580402,$124948,29.52%,47,$615000,1916,$321,35,75.69%,$2524,42.86%,132,651,8.72%,4.21%,59.36%,Riverside County,49.70%,44.40%,3.51%,2.12%,69.24%,17.3%,5.68%,Pacific Standard Time,99,67,32,65,42,55%,55%,53,58,119,69%,66%,74%,10.19,0.25,6.82,8.63%,1.76%,16.89%,1.7,0,5.6,4.9,61,1161,5.7,3.92,CA-10928,33.6884742,-117.2620806
Cathedral City,California,52047,2314,Riverside-San Bernardino-Ontario,4580402,$67031,25.76%,41,$487000,1607,$303,33,59.67%,$1554,52.18%,260,1087,15.27%,6.38%,60.94%,Riverside County,49.70%,44.40%,6.23%,1.93%,30.5%,58.89%,28.1%,Pacific Standard Time,109,69,40,81,46,63%,67%,53,58,181,69%,66%,74%,4.39,0.48,2.78,4.47%,1.87%,9.22%,1.7,0,6.3,3.0,75,384,5.7,22.49,CA-12048,33.836196,-116.4642324
