City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Belmont,North Carolina,14442,1188,Charlotte-Concord-Gastonia,2625282,$76156,43.79%,36,$430000,1861,$231,26,71.46%,$1020,51.69%,N/A,N/A,14.79%,4.17%,65.22%,Gaston County,32.30%,64.10%,3.19%,10.19%,78.17%,3.05%,5.61%,Eastern Standard Time,91,53,38,70,32,52%,55%,47,66,99,64%,68%,58%,45.39,11.93,11.2,30.79%,32.97%,33.56%,3.2,0,6.4,38.3,47,615,4.8,12.16,NC-04840,35.221104,-81.0400811
Bessemer City,North Carolina,5452,1042,Charlotte-Concord-Gastonia,2625282,$41558,10.01%,36,$246000,1509,$163,49,47.73%,$822,57.95%,234,1530,12.73%,6.36%,61.6%,Gaston County,32.30%,64.10%,0.0%,12.4%,75.9%,9.59%,2.4%,Eastern Standard Time,91,53,38,70,32,52%,55%,47,66,99,64%,68%,58%,44.36,11.19,11.06,29.7%,33.74%,32.11%,3.2,0,6.4,38.3,58,639,4.8,5.23,NC-05220,35.2841169,-81.2828239
Cherryville,North Carolina,6044,1095,Charlotte-Concord-Gastonia,2625282,$51938,26.49%,38,$246000,1414,$174,52,68.21%,$830,50.14%,263,2523,15.07%,2.63%,54.8%,Gaston County,32.30%,64.10%,0.23%,4.42%,89.94%,3.77%,1.47%,Eastern Standard Time,89,51,38,67,30,52%,55%,47,66,95,64%,68%,58%,48.51,12.3,11.28,32.93%,38.35%,31.0%,3.2,0,6.4,38.3,62,810,4.8,5.52,NC-12340,35.3844062,-81.3781765
Cramerton,North Carolina,5190,1345,Charlotte-Concord-Gastonia,2625282,$82974,38.71%,35,$365000,2039,$179,23,64.33%,$1191,39.56%,N/A,N/A,2.9%,4.03%,76.74%,Gaston County,32.30%,64.10%,4.47%,13.95%,75.13%,2.91%,5.49%,Eastern Standard Time,91,53,38,70,32,52%,55%,47,66,99,64%,68%,58%,45.38,11.96,11.04,29.7%,33.74%,32.11%,3.2,0,6.4,38.3,49,603,4.8,3.86,NC-15260,35.2344104,-81.0734712
Dallas,North Carolina,5777,1965,Charlotte-Concord-Gastonia,2625282,$51136,13.84%,38,$200000,1156,$173,45,59.65%,$735,52.38%,417,3196,11.11%,5.98%,63.79%,Gaston County,32.30%,64.10%,0.8%,27.04%,53.02%,16.03%,8.91%,Eastern Standard Time,91,53,38,70,32,52%,55%,47,66,99,64%,68%,58%,44.36,11.19,11.06,29.7%,33.74%,32.11%,3.2,0,6.4,38.3,53,639,4.8,2.94,NC-16180,35.3169436,-81.1827608
Gastonia,North Carolina,79483,1538,Charlotte-Concord-Gastonia,2625282,$52990,24.93%,38,$274000,1557,$176,43,56.95%,$976,53.97%,N/A,N/A,14.37%,5.64%,64.98%,Gaston County,32.30%,64.10%,1.37%,29.63%,55.63%,9.98%,6.13%,Eastern Standard Time,91,53,38,70,32,52%,55%,47,66,99,64%,68%,58%,43.89,11.68,10.75,29.7%,33.74%,32.11%,3.2,0,6.4,38.3,47,678,4.8,51.68,NC-25580,35.2493375,-81.1853589
High Shoals,North Carolina,659,253,Charlotte-Concord-Gastonia,2625282,$26458,7.83%,33,N/A,N/A,N/A,39,55.05%,$631,54.19%,N/A,N/A,31.71%,3.51%,51.58%,Gaston County,32.30%,64.10%,3.49%,8.8%,83.61%,0.91%,0.0%,Eastern Standard Time,89,51,38,67,30,52%,55%,47,66,95,64%,68%,58%,48.14,12.72,11.49,32.93%,38.35%,31.0%,3.2,0,6.4,38.3,60,735,4.8,2.6,NC-31440,35.3957165,-81.2046973
Lowell,North Carolina,3650,1342,Charlotte-Concord-Gastonia,2625282,$44375,14.83%,41,$268000,1605,$167,59,71.16%,$945,58.46%,242,970,25.49%,6.55%,61.84%,Gaston County,32.30%,64.10%,1.48%,14.68%,65.04%,16.55%,9.78%,Eastern Standard Time,91,53,38,70,32,52%,55%,47,66,99,64%,68%,58%,45.01,12.18,10.85,29.7%,33.74%,32.11%,3.2,0,6.4,38.3,48,636,4.8,2.72,NC-39480,35.2688604,-81.1012746
McAdenville,North Carolina,1019,749,Charlotte-Concord-Gastonia,2625282,$104205,59.33%,42,$608000,3055,$199,10,84.25%,$925,35.79%,N/A,N/A,3.14%,5.19%,62.73%,Gaston County,32.30%,64.10%,0.0%,5.2%,94.5%,0.0%,4.02%,Eastern Standard Time,91,53,38,70,32,52%,55%,47,66,99,64%,68%,58%,45.38,11.96,11.04,29.7%,33.74%,32.11%,3.2,0,6.4,38.3,47,603,4.8,1.36,NC-39880,35.2651786,-81.0804007
Mount Holly,North Carolina,17315,1583,Charlotte-Concord-Gastonia,2625282,$64742,35.24%,37,$358000,1772,$202,29,71.28%,$936,47.9%,N/A,N/A,9.33%,6.96%,72.41%,Gaston County,32.30%,64.10%,4.98%,15.82%,72.65%,4.61%,6.37%,Eastern Standard Time,91,53,38,70,32,52%,55%,47,66,99,64%,68%,58%,44.02,11.88,10.37,27.23%,30.44%,29.0%,3.2,0,6.4,38.3,50,558,4.8,10.94,NC-44960,35.3136537,-81.0072569
