City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Bloomfield,New York,1281,915,Rochester,1088373,$79167,34.65%,48,$508000,7155,$71,58,74.95%,$919,47.55%,N/A,N/A,6.5%,5.23%,71.01%,Ontario County,42.30%,49.60%,0.23%,0.47%,96.02%,0.62%,1.09%,Eastern Standard Time,82,36,46,61,17,61%,55%,39,58,83,48%,64%,33%,37.82,12.62,6.83,44.25%,39.34%,49.89%,49.4,25,8.3,27.4,88,906,3.3,1.4,NY-06945,42.8991199,-77.424133
Bristol,New York,2172,59,Rochester,1088373,N/A,N/A,N/A,$220000,961,$229,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ontario County,42.30%,49.60%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,81,34,47,59,17,61%,55%,39,58,82,48%,64%,33%,39.58,13.87,7.35,44.82%,40.11%,50.89%,49.4,25,8.3,27.4,91,732,3.3,36.81,NY-08378,42.8064518,-77.4237673
Canadice,New York,1736,58,Rochester,1088373,N/A,N/A,N/A,$164000,1533,$107,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ontario County,42.30%,49.60%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,81,34,47,61,17,61%,55%,39,58,82,48%,64%,33%,39.21,13.54,7.04,48.16%,43.3%,56.11%,49.4,25,8.3,27.4,91,825,3.3,29.93,NY-12100,42.7159696,-77.5543936
Canandaigua,New York,10402,2281,Rochester,1088373,N/A,N/A,N/A,$482000,918,$525,N/A,N/A,N/A,N/A,440,1742,N/A,N/A,N/A,Ontario County,42.30%,49.60%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,82,34,48,63,19,61%,55%,39,58,83,48%,64%,33%,36.68,11.99,6.73,44.25%,39.34%,49.89%,49.4,25,8.3,27.4,76,660,3.3,4.56,NY-12155,42.8607459,-77.3182384
Canandaigua town,New York,10733,2354,Rochester,1088373,N/A,N/A,N/A,$482000,918,$525,N/A,N/A,N/A,N/A,440,1742,N/A,N/A,N/A,Ontario County,42.30%,49.60%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,82,34,48,63,19,61%,55%,39,58,83,48%,64%,33%,36.68,11.99,6.73,44.25%,39.34%,49.89%,49.4,25,8.3,27.4,87,660,3.3,4.56,NY-12155,42.8607459,-77.3182384
Clifton Springs,New York,2124,1435,Rochester,1088373,$62500,23.38%,44,$266000,1090,$244,82,76.49%,$699,58.69%,N/A,N/A,15.06%,6.65%,49.82%,Ontario County,42.30%,49.60%,1.04%,1.65%,84.75%,11.91%,1.55%,Eastern Standard Time,80,31,49,61,17,61%,55%,39,58,81,48%,64%,33%,40.61,12.24,9.3,44.16%,43.96%,45.44%,48.3,32,8.3,27.4,86,393,3.3,1.48,NY-16375,42.9608317,-77.1347886
Crystal Beach,New York,648,953,Rochester,1088373,$52857,24.08%,57,$485000,919,$528,62,96.79%,$884,50.73%,N/A,N/A,5.86%,8.46%,52.04%,Ontario County,42.30%,49.60%,4.01%,0.15%,83.8%,3.55%,5.09%,Eastern Standard Time,82,34,48,63,19,61%,55%,39,58,83,48%,64%,33%,36.68,11.99,6.73,44.25%,39.34%,49.89%,48.3,32,8.3,27.4,90,660,3.3,0.68,NY-19308,42.8095452,-77.2581529
East Bloomfield,New York,3602,109,Rochester,1088373,N/A,N/A,N/A,$190000,2676,$71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ontario County,42.30%,49.60%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,82,36,46,61,17,61%,55%,39,58,83,48%,64%,33%,37.82,12.62,6.83,44.25%,39.34%,49.89%,49.4,25,8.3,27.4,88,906,3.3,33.05,NY-21699,42.899488,-77.4235666
Farmington,New York,12891,327,Rochester,1088373,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ontario County,42.30%,49.60%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,82,36,46,61,17,61%,55%,39,58,83,48%,64%,33%,37.31,12.28,6.64,44.25%,39.34%,49.89%,48.3,32,8.3,27.4,85,426,3.3,39.42,NY-25406,42.9894602,-77.3086788
Geneva,New York,13048,3099,Rochester,1088373,N/A,N/A,N/A,$192000,2400,$80,N/A,N/A,N/A,N/A,157,1841,N/A,N/A,N/A,Ontario County,42.30%,49.60%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,80,31,49,61,17,61%,55%,39,58,81,48%,64%,33%,35.61,11.59,6.24,44.16%,43.96%,45.44%,48.3,32,8.3,27.4,75,657,3.3,4.21,NY-28651,42.8310857,-76.9995999
Geneva town,New York,3260,774,Rochester,1088373,N/A,N/A,N/A,$192000,2400,$80,N/A,N/A,N/A,N/A,157,1841,N/A,N/A,N/A,Ontario County,42.30%,49.60%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,80,31,49,61,17,61%,55%,39,58,81,48%,64%,33%,35.61,11.59,6.24,44.16%,43.96%,45.44%,48.3,32,8.3,27.4,86,657,3.3,4.21,NY-28651,42.8310857,-76.9995999
Gorham,New York,345,172,Rochester,1088373,$85893,12.88%,69,N/A,N/A,N/A,57,79.66%,N/A,31.42%,N/A,N/A,4.66%,0.0%,67.67%,Ontario County,42.30%,49.60%,0.0%,0.29%,94.49%,0.29%,0.0%,Eastern Standard Time,80,31,49,61,17,61%,55%,39,58,81,48%,64%,33%,35.52,11.96,6.45,44.16%,43.96%,45.44%,48.3,32,8.3,27.4,90,996,3.3,2.01,NY-29520,42.8002599,-77.1357778
Hall,New York,258,253,Rochester,1088373,$48889,5.79%,33,N/A,N/A,N/A,82,100.0%,N/A,74.63%,N/A,N/A,10.47%,2.42%,82.09%,Ontario County,42.30%,49.60%,1.55%,0.0%,97.67%,0.0%,1.55%,Eastern Standard Time,80,31,49,61,17,61%,55%,39,58,81,48%,64%,33%,35.52,11.96,6.45,44.16%,43.96%,45.44%,48.3,32,8.3,27.4,89,996,3.3,1.02,NY-31533,42.7965059,-77.0679634
Honeoye,New York,660,528,Rochester,1088373,$64145,25.43%,60,$54000,1080,$50,21,53.65%,$1238,60.38%,N/A,N/A,1.21%,2.17%,51.94%,Ontario County,42.30%,49.60%,0.0%,17.88%,80.91%,0.0%,19.85%,Eastern Standard Time,81,34,47,59,17,61%,55%,39,58,82,48%,64%,33%,39.58,13.87,7.35,44.82%,40.11%,50.89%,49.4,25,8.3,27.4,91,732,3.3,1.25,NY-35353,42.7885815,-77.5124694
Hopewell,New York,3736,105,Rochester,1088373,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ontario County,42.30%,49.60%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,82,34,48,63,19,61%,55%,39,58,83,48%,64%,33%,36.68,11.99,6.73,44.25%,39.34%,49.89%,48.3,32,8.3,27.4,87,660,3.3,35.58,NY-35551,42.90018,-77.1885073
Manchester,New York,1655,1452,Rochester,1088373,$61172,22.16%,40,$50000,962,$52,61,69.05%,$1188,51.33%,0,0,10.81%,5.4%,62.57%,Ontario County,42.30%,49.60%,2.3%,0.91%,92.69%,2.05%,3.87%,Eastern Standard Time,82,34,48,63,19,61%,55%,39,58,83,48%,64%,33%,39.64,12.74,8.66,44.25%,39.34%,49.89%,48.3,32,8.3,27.4,85,456,3.3,1.14,NY-44853,42.968114,-77.2316368
Naples,New York,971,1011,Rochester,1088373,$52750,27.37%,46,$74000,851,$87,82,68.34%,$786,59.38%,N/A,N/A,16.89%,3.21%,65.71%,Ontario County,42.30%,49.60%,0.82%,0.0%,96.7%,1.24%,4.12%,Eastern Standard Time,81,34,47,59,17,61%,55%,39,58,82,48%,64%,33%,35.57,11.12,6.68,44.82%,40.11%,50.89%,49.4,25,8.3,27.4,92,861,3.3,0.96,NY-49429,42.6174543,-77.4021209
Phelps,New York,2164,1866,Rochester,1088373,$65272,24.46%,39,$289000,1829,$158,82,81.78%,$1094,47.35%,N/A,N/A,14.82%,8.74%,57.97%,Ontario County,42.30%,49.60%,0.0%,1.16%,87.57%,8.73%,0.74%,Eastern Standard Time,80,31,49,61,17,61%,55%,39,58,81,48%,64%,33%,35.61,11.59,6.24,44.16%,43.96%,45.44%,48.3,32,8.3,27.4,87,657,3.3,1.16,NY-57518,42.9580576,-77.0621209
Port Gibson,New York,652,526,Rochester,1088373,N/A,27.44%,65,N/A,N/A,N/A,73,86.81%,N/A,11.35%,N/A,N/A,1.07%,2.19%,48.93%,Ontario County,42.30%,49.60%,0.0%,0.31%,97.24%,0.61%,0.0%,Eastern Standard Time,80,31,49,61,17,61%,55%,39,58,81,48%,64%,33%,40.61,12.24,9.3,44.16%,43.96%,45.44%,48.3,32,8.3,27.4,85,393,3.3,1.24,NY-59322,43.0333713,-77.1568904
Richmond,New York,3293,78,Rochester,1088373,N/A,N/A,N/A,$275000,1821,$151,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ontario County,42.30%,49.60%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,81,34,47,59,17,61%,55%,39,58,82,48%,64%,33%,39.58,13.87,7.35,44.82%,40.11%,50.89%,49.4,25,8.3,27.4,91,732,3.3,42.22,NY-61544,42.7912156,-77.524555
Seneca,New York,2703,54,Rochester,1088373,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ontario County,42.30%,49.60%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,80,31,49,61,17,61%,55%,39,58,81,48%,64%,33%,35.61,11.59,6.24,44.16%,43.96%,45.44%,48.3,32,8.3,27.4,89,657,3.3,50.06,NY-66289,42.8331006,-77.0737723
Shortsville,New York,1806,2867,Rochester,1088373,$86154,15.6%,43,$142000,1420,$100,82,91.02%,$873,41.82%,0,70,5.84%,2.41%,76.21%,Ontario County,42.30%,49.60%,0.17%,0.66%,95.63%,0.55%,0.55%,Eastern Standard Time,82,34,48,63,19,61%,55%,39,58,83,48%,64%,33%,36.68,11.99,6.73,44.25%,39.34%,49.89%,48.3,32,8.3,27.4,85,660,3.3,0.63,NY-67257,42.9556453,-77.222632
South Bristol,New York,1695,43,Rochester,1088373,N/A,N/A,N/A,$393000,2259,$174,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ontario County,42.30%,49.60%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,81,34,47,59,17,61%,55%,39,58,82,48%,64%,33%,35.57,11.12,6.68,44.82%,40.11%,50.89%,49.4,25,8.3,27.4,91,861,3.3,39.42,NY-68660,42.7156746,-77.4091069
Victor,New York,2707,1976,Rochester,1088373,$98068,50.05%,42,$200000,1370,$146,45,78.01%,$1053,38.15%,N/A,N/A,4.65%,1.36%,63.58%,Ontario County,42.30%,49.60%,1.63%,0.22%,94.68%,1.26%,3.51%,Eastern Standard Time,82,36,46,61,17,61%,55%,39,58,83,48%,64%,33%,37.31,12.28,6.64,44.25%,39.34%,49.89%,49.4,25,8.3,27.4,84,537,3.3,1.37,NY-77376,42.9820859,-77.4098291
West Bloomfield,New York,2516,99,Rochester,1088373,N/A,N/A,N/A,$315000,1712,$184,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ontario County,42.30%,49.60%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,81,34,47,59,17,61%,55%,39,58,82,48%,64%,33%,37.82,12.62,6.83,44.82%,40.11%,50.89%,49.4,25,8.3,27.4,88,906,3.3,25.41,NY-79356,42.9009082,-77.5183269
