City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Abington,Pennsylvania,55649,3588,Philadelphia-Camden-Wilmington,6249225,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Montgomery County,58.40%,37.10%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,89,43,46,70,27,54%,53%,42,62,94,55%,62%,50%,51.47,16.28,11.23,35.92%,35.6%,38.67%,22.9,6,7.4,28.3,50,141,4.1,15.51,PA-00156,40.1108347,-75.11463
Ambler,Pennsylvania,6494,7640,Philadelphia-Camden-Wilmington,6249225,$73953,44.74%,36,$418000,2010,$208,67,60.8%,$1120,51.53%,N/A,N/A,7.78%,4.43%,73.65%,Montgomery County,58.40%,37.10%,2.83%,15.29%,71.13%,8.45%,8.53%,Eastern Standard Time,89,42,47,68,23,54%,53%,42,62,94,55%,62%,50%,50.67,15.13,11.3,36.85%,36.26%,36.67%,22.9,6,7.4,28.3,53,264,4.1,0.85,PA-02264,40.1563854,-75.2215318
Ardmore,Pennsylvania,13567,6887,Philadelphia-Camden-Wilmington,6249225,$102092,67.88%,39,$421000,1403,$300,77,71.08%,$1469,44.65%,N/A,N/A,7.14%,5.19%,70.24%,Montgomery County,58.40%,37.10%,2.83%,10.98%,78.6%,4.13%,8.02%,Eastern Standard Time,90,43,47,72,28,54%,53%,42,62,96,55%,62%,50%,52.92,15.96,11.88,32.27%,31.87%,33.56%,25.2,10,7.4,28.3,49,297,4.1,1.97,PA-02896,40.0032529,-75.2947575
Audubon,Pennsylvania,9379,2043,Philadelphia-Camden-Wilmington,6249225,$85938,58.69%,41,$373000,1658,$225,32,67.3%,$1593,43.81%,N/A,N/A,3.53%,4.89%,55.47%,Montgomery County,58.40%,37.10%,18.83%,4.53%,72.11%,4.12%,20.44%,Eastern Standard Time,89,41,48,68,23,54%,53%,42,62,94,55%,62%,50%,50.03,15.21,10.94,36.85%,36.26%,36.67%,27.8,13,7.4,28.3,58,78,4.1,4.59,PA-03544,40.1303995,-75.4280193
Blue Bell,Pennsylvania,6245,1159,Philadelphia-Camden-Wilmington,6249225,$136806,76.13%,45,$605000,2895,$209,38,90.06%,$1771,33.19%,N/A,N/A,1.04%,5.31%,61.51%,Montgomery County,58.40%,37.10%,6.93%,2.5%,86.28%,2.91%,7.86%,Eastern Standard Time,89,42,47,68,23,54%,53%,42,62,94,55%,62%,50%,50.67,15.13,11.3,36.85%,36.26%,36.67%,22.9,6,7.4,28.3,57,264,4.1,5.39,PA-07224,40.1473534,-75.2686809
Bridgeport,Pennsylvania,4576,6933,Philadelphia-Camden-Wilmington,6249225,$54527,29.7%,31,$343000,1447,$237,69,44.57%,$1276,68.15%,N/A,N/A,21.03%,3.81%,72.02%,Montgomery County,58.40%,37.10%,0.0%,3.89%,70.83%,22.62%,16.85%,Eastern Standard Time,89,42,47,68,23,54%,53%,42,62,94,55%,62%,50%,54.19,16.28,11.8,36.85%,36.26%,36.67%,25.2,10,7.4,28.3,43,57,4.1,0.66,PA-08568,40.1042078,-75.3436867
Bryn Athyn,Pennsylvania,1217,631,Philadelphia-Camden-Wilmington,6249225,$112344,63.14%,35,N/A,N/A,N/A,64,75.56%,$1348,47.33%,N/A,N/A,6.03%,4.28%,57.2%,Montgomery County,58.40%,37.10%,0.0%,1.15%,92.6%,3.62%,5.01%,Eastern Standard Time,89,43,46,70,27,54%,53%,42,62,94,55%,62%,50%,47.21,13.43,10.75,35.92%,35.6%,38.67%,22.9,6,7.4,28.3,58,93,4.1,1.93,PA-09696,40.1410679,-75.0674031
Bryn Mawr,Pennsylvania,5611,5845,Philadelphia-Camden-Wilmington,6249225,$71397,61.45%,27,$524000,2104,$249,68,42.05%,$1691,67.41%,N/A,N/A,15.97%,8.57%,56.49%,Montgomery County,58.40%,37.10%,8.66%,9.94%,65.76%,9.73%,16.04%,Eastern Standard Time,89,42,47,68,23,54%,53%,42,62,94,55%,62%,50%,52.92,15.96,11.88,32.27%,31.87%,33.56%,25.2,10,7.4,28.3,56,297,4.1,0.96,PA-09728,40.0208238,-75.3161667
Cheltenham,Pennsylvania,2012,9145,Philadelphia-Camden-Wilmington,6249225,$75625,34.66%,31,$265000,1244,$213,N/A,65.97%,$1052,56.81%,N/A,N/A,10.02%,8.05%,84.92%,Montgomery County,58.40%,37.10%,0.6%,25.8%,69.58%,0.0%,5.17%,Eastern Standard Time,89,43,46,70,27,54%,53%,42,62,94,55%,62%,50%,51.18,15.64,11.31,35.92%,35.6%,38.67%,22.9,6,7.4,28.3,45,135,4.1,0.22,PA-12973,40.0631157,-75.0934496
Collegeville,Pennsylvania,5105,3252,Philadelphia-Camden-Wilmington,6249225,$92174,54.22%,26,$412000,1890,$218,45,78.66%,$1332,64.12%,19,351,3.07%,7.11%,59.98%,Montgomery County,58.40%,37.10%,5.07%,8.99%,79.2%,3.6%,5.29%,Eastern Standard Time,87,39,48,65,21,54%,53%,42,62,90,55%,62%,50%,49.12,14.78,10.71,37.64%,40.99%,36.56%,27.8,13,7.4,28.3,58,213,4.1,1.57,PA-15192,40.1872425,-75.4580686
Conshohocken,Pennsylvania,8039,8039,Philadelphia-Camden-Wilmington,6249225,$103203,65.54%,32,$395000,1381,$286,63,54.16%,$1689,55.6%,N/A,N/A,4.53%,2.78%,84.75%,Montgomery County,58.40%,37.10%,2.14%,1.97%,92.4%,1.75%,3.83%,Eastern Standard Time,89,42,47,68,23,54%,53%,42,62,94,55%,62%,50%,51.28,15.57,11.31,32.27%,31.87%,33.56%,25.2,10,7.4,28.3,43,63,4.1,1.0,PA-15848,40.0772129,-75.3034389
Douglass township (Montgomery Cnty),Pennsylvania,10469,685,Philadelphia-Camden-Wilmington,6249225,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Montgomery County,58.40%,37.10%,N/A,N/A,N/A,N/A,N/A,Eastern Standard Time,85,38,47,65,22,55%,54%,40,60,87,55%,62%,50%,51.36,16.04,11.35,37.64%,40.99%,36.56%,27.8,13,7.4,29.8,61,273,4.1,15.28,PA-19672,40.3438515,-75.5909363
