City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Alburtis,Pennsylvania,2547,3587,Allentown-Bethlehem-Easton,857997,$89688,39.2%,32,$425000,2310,$184,37,84.22%,$1534,52.23%,N/A,N/A,4.95%,7.42%,78.28%,Lehigh County,50.00%,45.30%,3.02%,5.61%,69.89%,16.57%,6.16%,Eastern Standard Time,87,39,48,66,22,55%,54%,40,60,90,55%,62%,50%,52.3,16.81,10.94,36.22%,37.69%,38.89%,33.3,13,7.4,29.8,67,465,3.8,0.71,PA-00660,40.5089536,-75.6001554
Allentown,Pennsylvania,125250,7137,Allentown-Bethlehem-Easton,857997,$47703,17.25%,32,$219000,1404,$156,68,40.29%,$1100,61.47%,386,2283,23.29%,9.65%,63.3%,Lehigh County,50.00%,45.30%,3.07%,14.15%,29.92%,54.52%,20.43%,Eastern Standard Time,87,39,48,66,22,55%,54%,40,60,90,55%,62%,50%,50.01,16.44,10.6,36.22%,37.69%,38.89%,33.3,13,7.4,29.8,27,357,3.8,17.55,PA-02000,40.5961124,-75.4755647
Ancient Oaks,Pennsylvania,7229,2987,Allentown-Bethlehem-Easton,857997,$120759,56.84%,42,$453000,2372,$191,20,86.21%,$1657,25.2%,N/A,N/A,1.13%,2.04%,70.32%,Lehigh County,50.00%,45.30%,4.3%,1.38%,88.03%,3.91%,9.37%,Eastern Standard Time,87,39,48,66,22,55%,54%,40,60,90,55%,62%,50%,53.81,17.33,11.09,36.22%,37.69%,38.89%,33.3,13,7.4,29.8,60,432,3.8,2.42,PA-02416,40.5359832,-75.5852136
Breinigsville,Pennsylvania,8205,2435,Allentown-Bethlehem-Easton,857997,$105588,52.91%,37,$299000,1335,$224,15,74.37%,$1417,41.39%,N/A,N/A,3.27%,6.83%,72.55%,Lehigh County,50.00%,45.30%,16.7%,7.8%,56.38%,15.88%,17.9%,Eastern Standard Time,87,39,48,66,22,55%,54%,40,60,90,55%,62%,50%,52.3,16.81,10.94,36.22%,37.69%,38.89%,33.3,13,7.4,29.8,68,465,3.8,3.37,PA-08392,40.5393798,-75.6347376
Catasauqua,Pennsylvania,6498,5037,Allentown-Bethlehem-Easton,857997,$66045,26.05%,39,$195000,975,$200,68,75.18%,$1048,55.2%,211,1782,8.56%,8.48%,70.83%,Lehigh County,50.00%,45.30%,0.23%,1.23%,79.99%,16.81%,2.71%,Eastern Standard Time,87,39,48,66,22,55%,54%,40,60,90,55%,62%,50%,50.01,16.44,10.6,36.22%,37.69%,38.89%,33.3,13,7.4,29.8,43,357,3.8,1.29,PA-11720,40.6530998,-75.4642793
Cementon,Pennsylvania,1512,2326,Allentown-Bethlehem-Easton,857997,$58333,23.06%,44,N/A,N/A,N/A,36,68.91%,$1158,58.87%,N/A,N/A,1.65%,0.63%,70.94%,Lehigh County,50.00%,45.30%,8.2%,5.69%,53.24%,31.28%,6.81%,Eastern Standard Time,87,39,48,66,22,55%,54%,40,60,90,50%,62%,42%,50.01,16.44,10.6,36.22%,37.69%,38.89%,33.3,13,7.4,29.8,59,357,3.8,0.65,PA-11976,40.6889678,-75.5161231
Cetronia,Pennsylvania,2672,3299,Allentown-Bethlehem-Easton,857997,$86518,36.18%,41,$350000,1458,$240,62,89.98%,$910,40.84%,N/A,N/A,2.51%,1.68%,62.61%,Lehigh County,50.00%,45.30%,2.13%,0.67%,88.29%,9.24%,8.46%,Eastern Standard Time,87,39,48,66,22,55%,54%,40,60,90,55%,62%,50%,50.01,16.44,10.6,36.22%,37.69%,38.89%,33.3,13,7.4,29.8,41,357,3.8,0.81,PA-12424,40.5856778,-75.5438252
Coopersburg,Pennsylvania,2217,2384,Allentown-Bethlehem-Easton,857997,$64813,24.82%,47,$400000,1619,$247,65,70.34%,$865,51.59%,N/A,N/A,7.49%,2.97%,67.62%,Lehigh County,50.00%,45.30%,0.9%,4.42%,88.05%,3.52%,3.7%,Eastern Standard Time,84,38,46,63,20,55%,54%,40,60,86,55%,62%,50%,55.27,16.7,12.05,38.99%,40.22%,38.89%,40.7,20,7.4,29.8,52,786,3.8,0.93,PA-16056,40.5102893,-75.3915553
Coplay,Pennsylvania,3336,5469,Allentown-Bethlehem-Easton,857997,$54891,18.06%,43,$245000,1256,$195,67,76.68%,$1073,55.15%,N/A,N/A,11.51%,3.01%,66.94%,Lehigh County,50.00%,45.30%,0.0%,0.39%,74.97%,22.69%,7.85%,Eastern Standard Time,87,39,48,66,22,55%,54%,40,60,90,50%,62%,42%,50.01,16.44,10.6,36.22%,37.69%,38.89%,33.3,13,7.4,29.8,50,357,3.8,0.61,PA-16128,40.6709619,-75.496054
Dorneyville,Pennsylvania,5176,2385,Allentown-Bethlehem-Easton,857997,$112117,57.52%,47,$385000,1726,$223,53,95.4%,$1364,34.08%,N/A,N/A,3.46%,6.73%,64.33%,Lehigh County,50.00%,45.30%,2.2%,2.32%,80.6%,12.64%,6.72%,Eastern Standard Time,87,39,48,66,22,55%,54%,40,60,90,55%,62%,50%,50.01,16.44,10.6,36.22%,37.69%,38.89%,33.3,13,7.4,29.8,41,357,3.8,2.17,PA-19584,40.576177,-75.5194308
